DT,GR,NPHI,RHOB,RT,DEPTH
67.341,11.03,0.097,2.565,1.425515074,3234.4
67.02,11.39,0.097,2.566,1.431267727,3234.5
66.775,10.969,0.096,2.567,1.436749805,3234.6
66.585,11.139,0.094,2.57,1.445270566,3234.7
66.496,10.926,0.092,2.572,1.456286733,3234.8
66.467,11.479,0.089,2.572,1.464874461,3234.9
66.487,11.424,0.087,2.569,1.470865263,3235
66.598,10.823,0.086,2.568,1.478873542,3235.1
66.699,10.156,0.086,2.57,1.48455473,3235.2
66.792,10.42,0.088,2.576,1.487270278,3235.3
66.806,11.356,0.09,2.584,1.490654376,3235.4
66.807,12.365,0.091,2.592,1.494700235,3235.5
66.794,12.805,0.092,2.596,1.494475894,3235.6
66.78,12.75,0.092,2.594,1.491779869,3235.7
66.831,12.946,0.092,2.588,1.492904096,3235.8
66.966,13.407,0.093,2.582,1.496493153,3235.9
67.156,12.989,0.094,2.58,1.497388409,3236
67.317,12.074,0.096,2.582,1.497612097,3236.1
67.421,12.284,0.097,2.586,1.493802569,3236.2
67.369,11.759,0.098,2.587,1.487496242,3236.3
67.265,11.442,0.099,2.586,1.484781308,3236.4
67.107,11.336,0.1,2.582,1.482967248,3236.5
66.872,10.958,0.101,2.579,1.48092249,3236.6
66.617,10.567,0.102,2.577,1.483874689,3236.7
66.355,9.334,0.101,2.574,1.485913426,3236.8
66.083,9.451,0.101,2.571,1.483421072,3236.9
65.824,10.119,0.1,2.565,1.479556992,3237
65.615,10.287,0.098,2.562,1.482058983,3237.1
65.408,9.655,0.099,2.563,1.49312879,3237.2
65.233,9.661,0.094,2.567,1.505187891,3237.3
65.195,9.728,0.091,2.569,1.52909516,3237.4
65.272,9.797,0.087,2.572,1.537512173,3237.5
65.42,10.436,0.084,2.574,1.552020642,3237.6
65.64,10.629,0.083,2.575,1.567990723,3237.7
65.696,9.633,0.083,2.578,1.582477731,3237.8
65.65,8.885,0.086,2.579,1.603822174,3237.9
65.574,8.909,0.087,2.581,1.614823385,3238
65.545,9.201,0.088,2.582,1.621564092,3238.1
65.544,10.293,0.089,2.583,1.636469251,3238.2
65.375,11.365,0.089,2.583,1.650771776,3238.3
65.268,12.218,0.09,2.585,1.669215116,3238.4
65.217,13.257,0.087,2.588,1.677470323,3238.5
65.235,14.453,0.087,2.594,1.697082422,3238.6
65.329,15.485,0.087,2.599,1.730238613,3238.7
65.506,14.585,0.088,2.602,1.741693492,3238.8
65.867,14.854,0.089,2.603,1.750590192,3238.9
66.149,15.87,0.088,2.604,1.753711402,3239
66.312,16.567,0.09,2.607,1.764388272,3239.1
66.27,15.792,0.092,2.611,1.779855565,3239.2
66.074,16.619,0.094,2.614,1.813031605,3239.3
65.662,17.895,0.094,2.614,1.826804811,3239.4
65.172,18.453,0.095,2.611,1.837210732,3239.5
64.835,18.181,0.096,2.609,1.834339917,3239.6
64.83,17.088,0.093,2.605,1.806812272,3239.7
65.1,15.685,0.093,2.601,1.764388272,3239.8
65.435,15.662,0.09,2.597,1.761128426,3239.9
65.771,15.403,0.089,2.593,1.751631678,3240
66.017,15.226,0.088,2.587,1.731655545,3240.1
66.257,16.53,0.085,2.58,1.666762979,3240.2
66.57,16.061,0.085,2.573,1.630220452,3240.3
66.643,16.074,0.085,2.57,1.664494118,3240.4
66.632,17.131,0.086,2.571,1.685657938,3240.5
66.667,18.558,0.088,2.576,1.679896376,3240.6
66.499,19.092,0.089,2.581,1.669780141,3240.7
66.223,17.487,0.09,2.58,1.647311565,3240.8
65.917,15.05,0.09,2.575,1.621761662,3240.9
65.432,13.161,0.092,2.566,1.594324275,3241
64.896,12.593,0.088,2.559,1.596757859,3241.1
64.966,12.093,0.089,2.556,1.613828261,3241.2
64.948,10.95,0.088,2.558,1.633544988,3241.3
64.888,10.03,0.083,2.564,1.640742762,3241.4
65.34,10.065,0.082,2.572,1.650195905,3241.5
65.428,10.482,0.079,2.579,1.655939746,3241.6
65.181,9.835,0.079,2.582,1.668084108,3241.7
65.034,9.924,0.08,2.579,1.675412901,3241.8
64.712,9.918,0.081,2.577,1.682874231,3241.9
64.196,9.799,0.081,2.578,1.685843244,3242
64.298,10.013,0.083,2.582,1.683988644,3242.1
64.327,11.002,0.084,2.587,1.684359839,3242.2
64.212,11.456,0.086,2.589,1.681386412,3242.3
64.599,12.05,0.086,2.591,1.670721141,3242.4
64.909,12.12,0.086,2.591,1.667140623,3242.5
64.999,12.432,0.084,2.591,1.662599461,3242.6
64.878,12.689,0.082,2.59,1.662409797,3242.7
64.644,13.406,0.081,2.588,1.657847052,3242.8
64.251,12.793,0.08,2.587,1.661460941,3242.9
63.936,11.635,0.079,2.589,1.675600115,3243
63.717,11.208,0.081,2.592,1.684916374,3243.1
63.693,10.119,0.081,2.598,1.695248569,3243.2
63.826,10.159,0.082,2.603,1.705293398,3243.3
64.018,10.613,0.082,2.603,1.715058394,3243.4
64.234,10.911,0.08,2.6,1.721158162,3243.5
64.307,11.33,0.08,2.594,1.74239414,3243.6
64.358,11.829,0.081,2.589,1.759580571,3243.7
64.571,12.513,0.081,2.586,1.758375025,3243.8
64.797,12.862,0.08,2.584,1.750937475,3243.9
65.004,13.467,0.079,2.583,1.746413367,3244
65.046,14.556,0.081,2.581,1.743094297,3244.1
64.9,14.518,0.081,2.579,1.746762103,3244.2
64.614,13.486,0.081,2.577,1.751978599,3244.3
64.089,12.196,0.081,2.577,1.764730797,3244.4
63.654,10.852,0.078,2.579,1.77579945,3244.5
63.308,11.278,0.08,2.584,1.789256339,3244.6
63.432,11.143,0.08,2.588,1.7979072,3244.7
63.555,10.838,0.079,2.589,1.81726476,3244.8
63.676,11.086,0.082,2.588,1.827287475,3244.9
63.572,12.13,0.085,2.588,1.830018181,3245
63.544,13.587,0.088,2.59,1.835457324,3245.1
63.6,14,0.089,2.593,1.836892159,3245.2
63.84,15.093,0.093,2.596,1.814336023,3245.3
64.118,14.944,0.092,2.595,1.783223138,3245.4
64.433,14.74,0.091,2.591,1.77461331,3245.5
64.742,13.691,0.089,2.587,1.77461331,3245.6
64.846,14.253,0.085,2.583,1.769172971,3245.7
64.606,14.972,0.086,2.581,1.753018641,3245.8
64.395,15.506,0.085,2.581,1.73765521,3245.9
64.069,12.962,0.084,2.583,1.751458172,3246
63.491,11.274,0.079,2.585,1.740466175,3246.1
63.48,10.849,0.078,2.585,1.721694595,3246.2
63.73,9.928,0.078,2.583,1.702199393,3246.3
64.294,10.397,0.084,2.581,1.691017899,3246.4
64.651,10.945,0.088,2.581,1.707471653,3246.5
64.973,12.244,0.093,2.581,1.734483401,3246.6
65.399,13.519,0.096,2.578,1.74606451,3246.7
65.374,16.568,0.095,2.573,1.69414664,3246.8
65.261,17.461,0.094,2.567,1.616016228,3246.9
65.607,16.997,0.093,2.564,1.577947245,3247
66.133,17.845,0.092,2.567,1.594933226,3247.1
66.726,18.249,0.091,2.575,1.603017345,3247.2
67.139,19.429,0.091,2.584,1.572151328,3247.3
67.312,19.48,0.09,2.59,1.519513205,3247.4
67.292,19.837,0.089,2.589,1.514467675,3247.5
66.839,17.198,0.09,2.583,1.561297537,3247.6
66.338,14.744,0.088,2.575,1.601002434,3247.7
65.812,12.641,0.086,2.569,1.594730284,3247.8
65.614,11.219,0.088,2.567,1.569032498,3247.9
65.597,10.177,0.093,2.567,1.535576064,3248
65.754,10.29,0.092,2.565,1.522571979,3248.1
66.495,9.951,0.096,2.561,1.502298037,3248.2
67.096,10.364,0.093,2.557,1.484328101,3248.3
67.526,10.506,0.093,2.554,1.471554205,3248.4
67.777,11.538,0.094,2.553,1.466952264,3248.5
67.909,13.278,0.097,2.553,1.460705859,3248.6
67.891,13.915,0.099,2.554,1.44926916,3248.7
67.915,13.242,0.1,2.556,1.436274293,3248.8
67.923,13.247,0.1,2.556,1.436274293,3248.9
67.893,13.511,0.1,2.555,1.439598133,3249
67.846,13.593,0.102,2.554,1.435084525,3249.1
67.711,13.111,0.099,2.556,1.428635202,3249.2
67.397,13.182,0.098,2.56,1.422144014,3249.3
67.172,12.104,0.098,2.565,1.429593286,3249.4
67,10.657,0.098,2.567,1.439835128,3249.5
66.91,9.674,0.096,2.566,1.440308949,3249.6
66.895,9.965,0.094,2.562,1.440782546,3249.7
66.885,9.348,0.093,2.558,1.436987475,3249.8
66.798,9.207,0.093,2.556,1.435322592,3249.9
66.783,9.751,0.094,2.557,1.429593286,3250
66.784,9.216,0.095,2.557,1.427916036,3250.1
66.722,9.18,0.096,2.558,1.431745624,3250.2
66.638,9.516,0.099,2.558,1.435322592,3250.3
66.548,9.501,0.102,2.557,1.445270566,3250.4
66.49,9.244,0.104,2.554,1.444563269,3250.5
66.419,10.122,0.103,2.551,1.449738534,3250.6
66.341,10.603,0.1,2.551,1.457917105,3250.7
66.292,10.735,0.096,2.554,1.458615023,3250.8
66.246,10.813,0.091,2.561,1.460009399,3250.9
66.202,10.545,0.092,2.566,1.465336568,3251
66.17,10.364,0.092,2.57,1.469025759,3251.1
66.078,10.428,0.091,2.571,1.476820388,3251.2
65.93,10.342,0.09,2.571,1.482286127,3251.3
65.643,10.343,0.089,2.571,1.485234309,3251.4
65.324,9.78,0.087,2.57,1.487270278,3251.5
64.971,9.937,0.087,2.57,1.488399584,3251.6
64.897,9.488,0.089,2.569,1.489076556,3251.7
64.931,8.917,0.09,2.569,1.487948015,3251.8
65.091,8.505,0.088,2.568,1.493578026,3251.9
65.437,8.316,0.09,2.568,1.497388409,3252
65.779,8.725,0.091,2.567,1.496940881,3252.1
66.076,8.483,0.091,2.565,1.496717042,3252.2
66.279,8.764,0.092,2.564,1.499846236,3252.3
66.462,10.112,0.093,2.564,1.498059324,3252.4
66.642,10.972,0.094,2.565,1.492454557,3252.5
66.784,11.835,0.095,2.566,1.494924526,3252.6
66.937,12.341,0.095,2.567,1.497612097,3252.7
67.145,13.406,0.094,2.567,1.495148766,3252.8
67.119,14.205,0.092,2.568,1.49312879,3252.9
67.015,13.845,0.09,2.57,1.491554872,3253
66.917,14.49,0.089,2.573,1.494475894,3253.1
66.748,14.664,0.089,2.577,1.499176518,3253.2
66.571,13.827,0.09,2.58,1.498059324,3253.3
66.5,13.099,0.09,2.579,1.492004816,3253.4
66.431,12.492,0.09,2.577,1.488850949,3253.5
66.367,12.338,0.092,2.576,1.485687105,3253.6
66.335,12.276,0.093,2.575,1.485234309,3253.7
66.278,11.434,0.094,2.571,1.482513219,3253.8
66.208,10.107,0.093,2.565,1.473847258,3253.9
66.183,8.847,0.096,2.559,1.461633718,3254
66.218,8.53,0.096,2.555,1.446448284,3254.1
66.304,9.451,0.094,2.554,1.441255919,3254.2
66.498,9.57,0.096,2.553,1.436274293,3254.3
66.735,10.24,0.097,2.552,1.433654932,3254.4
67.015,10.44,0.098,2.554,1.428155815,3254.5
67.269,10.539,0.099,2.558,1.424553073,3254.6
67.461,11.304,0.099,2.562,1.416581054,3254.7
67.582,10.995,0.099,2.563,1.416095852,3254.8
67.581,12.104,0.099,2.564,1.423349269,3254.9
67.553,12.579,0.099,2.564,1.424553073,3255
67.5,13.573,0.099,2.565,1.431267727,3255.1
67.42,14.852,0.098,2.565,1.433177947,3255.2
67.338,14.389,0.096,2.568,1.432462042,3255.3
67.262,14.562,0.094,2.571,1.43722509,3255.4
67.224,13.832,0.092,2.573,1.441965558,3255.5
67.171,13.101,0.091,2.575,1.442201993,3255.6
67.067,12.508,0.091,2.574,1.440782546,3255.7
66.978,12.008,0.091,2.573,1.441019261,3255.8
66.873,11.114,0.092,2.574,1.443383328,3255.9
66.712,11.072,0.093,2.575,1.443855472,3256
66.578,10.807,0.094,2.575,1.440545776,3256.1
66.483,11.623,0.095,2.575,1.438174983,3256.2
66.496,12.547,0.097,2.576,1.438412315,3256.3
66.602,12.865,0.099,2.576,1.436987475,3256.4
66.76,13.38,0.1,2.575,1.436274293,3256.5
66.971,13.824,0.1,2.57,1.431028692,3256.6
67.214,13.863,0.1,2.566,1.429114358,3256.7
67.486,12.671,0.099,2.564,1.434608221,3256.8
67.84,14.285,0.098,2.564,1.439361082,3256.9
68.141,15.302,0.098,2.567,1.439835128,3257
68.405,15.519,0.098,2.569,1.430789601,3257.1
68.658,15.643,0.099,2.57,1.428155815,3257.2
68.722,15.044,0.1,2.57,1.440308949,3257.3
68.63,14.705,0.1,2.57,1.448564687,3257.4
68.464,13.457,0.1,2.568,1.460937904,3257.5
68.222,12.669,0.099,2.566,1.459777138,3257.6
67.902,12.186,0.099,2.565,1.455820424,3257.7
67.509,11.851,0.098,2.565,1.461401834,3257.8
67.111,12.218,0.097,2.566,1.467874348,3257.9
66.709,12.828,0.097,2.568,1.474305238,3258
66.4,12.28,0.097,2.57,1.481377242,3258.1
66.143,11.232,0.096,2.571,1.485007834,3258.2
65.954,11.003,0.096,2.57,1.489302111,3258.3
65.845,11.051,0.094,2.567,1.494251503,3258.4
65.811,11.47,0.096,2.566,1.498282863,3258.5
65.889,11.398,0.096,2.568,1.498506352,3258.6
65.939,11.151,0.096,2.572,1.499623046,3258.7
65.943,10.24,0.096,2.575,1.500069375,3258.8
65.858,10.632,0.096,2.574,1.500515505,3258.9
65.971,10.85,0.095,2.571,1.50385515,3259
66.11,11.224,0.094,2.568,1.505409842,3259.1
66.169,11.562,0.094,2.567,1.502075394,3259.2
66.241,10.685,0.094,2.567,1.499176518,3259.3
66.335,10.129,0.095,2.566,1.494475894,3259.4
66.492,10.249,0.099,2.563,1.490203825,3259.5
66.663,10.657,0.097,2.558,1.479784704,3259.6
66.849,11.024,0.098,2.555,1.474991816,3259.7
67.077,11.474,0.098,2.552,1.477505241,3259.8
67.198,10.745,0.099,2.551,1.489076556,3259.9
67.25,11.16,0.098,2.55,1.498059324,3260
67.241,10.282,0.098,2.549,1.486592082,3260.1
67.057,10.306,0.098,2.547,1.481377242,3260.2
66.76,10.416,0.097,2.547,1.492454557,3260.3
66.564,10.899,0.096,2.548,1.49312879,3260.4
66.432,10.95,0.095,2.55,1.486592082,3260.5
66.356,11.38,0.094,2.552,1.486365915,3260.6
66.4,11.86,0.094,2.552,1.484328101,3260.7
66.457,12.591,0.095,2.553,1.479329227,3260.8
66.526,11.532,0.097,2.556,1.477733421,3260.9
66.568,12.021,0.098,2.558,1.481377242,3261
66.626,12.072,0.099,2.56,1.482740259,3261.1
66.704,11.863,0.1,2.561,1.489527616,3261.2
66.807,11.64,0.1,2.562,1.49312879,3261.3
66.903,12.761,0.1,2.564,1.492004816,3261.4
66.985,13.128,0.1,2.567,1.44574182,3261.5
67.145,12.895,0.101,2.569,1.47796155,3261.6
67.285,12.728,0.101,2.571,1.469945934,3261.7
67.366,13.624,0.1,2.572,1.462792332,3261.8
67.608,12.76,0.1,2.573,1.452784102,3261.9
67.85,13.143,0.099,2.571,1.446212851,3262
68.016,13.039,0.099,2.569,1.439361082,3262.1
68.186,13.131,0.099,2.567,1.434846402,3262.2
68.331,12.885,0.099,2.565,1.432462042,3262.3
68.406,11.981,0.098,2.563,1.425274661,3262.4
68.554,12.451,0.097,2.558,1.416823566,3262.5
68.678,13.156,0.097,2.553,1.409766717,3262.6
68.617,12.9,0.098,2.55,1.396986991,3262.7
68.485,12.714,0.099,2.55,1.390784266,3262.8
68.31,13.155,0.103,2.555,1.384542828,3262.9
68.073,12.233,0.101,2.56,1.383289852,3263
68.026,11.563,0.102,2.563,1.381533044,3263.1
68.089,13.404,0.102,2.563,1.377505855,3263.2
68.172,14.375,0.102,2.561,1.375233414,3263.3
68.226,15.042,0.101,2.56,1.36965672,3263.4
68.26,14.365,0.101,2.561,1.360463601,3263.5
68.293,13.761,0.101,2.564,1.358923164,3263.6
68.381,13.827,0.102,2.565,1.363281587,3263.7
68.514,14.741,0.102,2.565,1.358666194,3263.8
68.577,14.244,0.102,2.565,1.354803694,3263.9
68.624,14.201,0.102,2.565,1.349630377,3264
68.655,13.084,0.101,2.565,1.34338686,3264.1
68.66,12.15,0.102,2.563,1.338678507,3264.2
68.692,12.018,0.102,2.56,1.336841477,3264.3
68.759,10.922,0.103,2.558,1.331838175,3264.4
68.848,11.785,0.104,2.558,1.328135447,3264.5
68.893,12.066,0.104,2.558,1.325482222,3264.6
68.868,11.781,0.105,2.558,1.317480045,3264.7
68.831,11.885,0.105,2.556,1.30752168,3264.8
68.735,11.702,0.106,2.553,1.302369126,3264.9
68.536,11.936,0.107,2.552,1.295001103,3265
68.546,11.652,0.108,2.55,1.292258369,3265.1
68.627,10.989,0.11,2.548,1.281211585,3265.2
68.773,11.008,0.111,2.545,1.278987508,3265.3
68.873,11.433,0.112,2.543,1.268917493,3265.4
68.915,10.253,0.112,2.541,1.255616037,3265.5
68.824,9.594,0.112,2.541,1.254760971,3265.6
68.712,10.141,0.113,2.54,1.252762968,3265.7
68.626,10.723,0.113,2.538,1.248754947,3265.8
68.671,10.797,0.114,2.536,1.245018774,3265.9
68.61,11.217,0.114,2.535,1.243866368,3266
68.489,10.961,0.115,2.535,1.246744896,3266.1
68.314,9.739,0.116,2.534,1.249615162,3266.2
68.223,9.66,0.118,2.533,1.253619744,3266.3
68.167,8.968,0.118,2.531,1.255900897,3266.4
68.004,8.943,0.118,2.529,1.25874504,3266.5
67.821,8.409,0.117,2.529,1.268636318,3266.6
67.612,7.943,0.115,2.529,1.266102176,3266.7
67.219,7.752,0.112,2.531,1.269479607,3266.8
66.869,7.284,0.11,2.534,1.2753628,3266.9
66.556,8.091,0.11,2.536,1.283430726,3267
66.336,8.786,0.11,2.538,1.287578388,3267.1
66.162,8.667,0.111,2.538,1.288681532,3267.2
66.036,9.768,0.111,2.537,1.292532981,3267.3
66.044,10.008,0.111,2.536,1.294179072,3267.4
66.079,8.562,0.109,2.537,1.291708919,3267.5
66.141,8.687,0.111,2.539,1.290884176,3267.6
66.244,8.331,0.107,2.541,1.291708919,3267.7
66.376,8.465,0.106,2.542,1.283153602,3267.8
66.545,9.375,0.106,2.54,1.277316199,3267.9
66.748,10.903,0.105,2.539,1.273685417,3268
66.975,10.965,0.104,2.54,1.276479495,3268.1
67.237,11.795,0.102,2.545,1.298009446,3268.2
67.593,13.332,0.1,2.555,1.325482222,3268.3
67.989,13.872,0.099,2.565,1.335001067,3268.4
68.428,13.803,0.096,2.57,1.328665248,3268.5
68.748,14.957,0.094,2.571,1.354287565,3268.6
68.967,15.361,0.091,2.57,1.394510516,3268.7
68.991,15.448,0.089,2.572,1.436987475,3268.8
68.961,15.283,0.088,2.576,1.457684357,3268.9
68.869,14.252,0.086,2.579,1.461169896,3269
68.61,14.524,0.085,2.58,1.484328101,3269.1
68.421,14.049,0.084,2.581,1.500961436,3269.2
68.233,14.203,0.083,2.583,1.511825084,3269.3
67.863,13.585,0.084,2.583,1.518637548,3269.4
67.501,12.966,0.086,2.582,1.52518636,3269.5
67.159,13.353,0.09,2.582,1.534283239,3269.6
66.939,14.21,0.094,2.583,1.541159072,3269.7
66.845,14.536,0.099,2.585,1.540087834,3269.8
66.853,16.321,0.097,2.587,1.53298874,3269.9
67.038,17.704,0.097,2.587,1.518199432,3270
67.295,18.663,0.095,2.584,1.488625292,3270.1
67.614,18.705,0.094,2.582,1.460473759,3270.2
68.22,19.028,0.092,2.581,1.480239974,3270.3
68.803,19.348,0.091,2.582,1.49312879,3270.4
69.367,18.906,0.09,2.584,1.491554872,3270.5
69.698,18.65,0.088,2.584,1.490429126,3270.6
69.723,17.023,0.086,2.582,1.523008184,3270.7
69.368,15.118,0.085,2.579,1.541801264,3270.8
68.972,13.957,0.085,2.577,1.53190871,3270.9
68.483,14.451,0.089,2.575,1.503632854,3271
67.858,13.744,0.09,2.574,1.50385515,3271.1
67.568,12.745,0.088,2.572,1.498282863,3271.2
67.36,11.651,0.088,2.57,1.499623046,3271.3
67.209,11.245,0.089,2.568,1.500292465,3271.4
67.261,11.468,0.091,2.567,1.495597096,3271.5
67.358,11.74,0.093,2.566,1.495148766,3271.6
67.45,13.119,0.094,2.564,1.495372956,3271.7
67.598,14.456,0.096,2.562,1.489302111,3271.8
67.78,15.3,0.096,2.562,1.476820388,3271.9
68.017,16.81,0.097,2.564,1.460937904,3272
68.419,17.846,0.098,2.567,1.440308949,3272.1
68.862,18.411,0.098,2.568,1.429832663,3272.2
69.217,18.88,0.099,2.568,1.433654932,3272.3
69.578,18.339,0.098,2.566,1.433654932,3272.4
69.914,19.442,0.097,2.565,1.443147173,3272.5
70.087,19.163,0.095,2.567,1.469255882,3272.6
70.207,18.881,0.094,2.568,1.47590652,3272.7
70.277,16.995,0.092,2.571,1.475449272,3272.8
70.18,18.055,0.092,2.573,1.466490903,3272.9
70.062,18.109,0.092,2.574,1.461865548,3273
69.933,17.48,0.093,2.575,1.45395301,3273.1
69.863,16.635,0.094,2.575,1.446683661,3273.2
69.802,17.738,0.096,2.574,1.448329752,3273.3
69.749,17.239,0.101,2.572,1.454887153,3273.4
69.657,17.437,0.102,2.568,1.465336568,3273.5
69.692,19.765,0.105,2.564,1.471554205,3273.6
69.867,20.853,0.108,2.56,1.453251829,3273.7
70.018,23.68,0.108,2.556,1.408789439,3273.8
70.287,24.957,0.107,2.555,1.356092852,3273.9
70.711,24.146,0.105,2.556,1.297189886,3274
70.905,23.432,0.103,2.557,1.332102132,3274.1
71.037,22.026,0.101,2.558,1.425515074,3274.2
71.107,21.053,0.098,2.557,1.446683661,3274.3
71.051,18.166,0.096,2.555,1.427436304,3274.4
70.977,16.606,0.094,2.553,1.414638834,3274.5
70.91,17.151,0.094,2.55,1.405606672,3274.6
70.835,17.001,0.095,2.549,1.395254102,3274.7
70.67,17.009,0.096,2.55,1.38704408,3274.8
70.284,16.091,0.096,2.552,1.380527766,3274.9
70.068,16.088,0.097,2.554,1.381030531,3275
69.952,16.981,0.097,2.554,1.380527766,3275.1
69.981,17.261,0.099,2.554,1.375991468,3275.2
70.119,16.877,0.1,2.555,1.369910882,3275.3
70.27,16.891,0.101,2.558,1.36813039,3275.4
70.304,16.855,0.101,2.559,1.38704408,3275.5
70.303,16.294,0.101,2.559,1.407811205,3275.6
70.271,15.329,0.1,2.56,1.419245461,3275.7
70.164,15.704,0.099,2.561,1.424312428,3275.8
70.099,16.083,0.098,2.565,1.434846402,3275.9
70.046,15.581,0.099,2.57,1.448564687,3276
69.862,14.565,0.1,2.575,1.461401834,3276.1
69.715,14.934,0.102,2.579,1.470175845,3276.2
69.594,15.308,0.106,2.583,1.476820388,3276.3
69.425,15.519,0.108,2.583,1.486139696,3276.4
69.318,16.135,0.109,2.581,1.486592082,3276.5
69.266,16.248,0.109,2.577,1.489753069,3276.6
69.194,17.538,0.109,2.574,1.492454557,3276.7
69.134,16.757,0.109,2.572,1.494700235,3276.8
69.086,17.007,0.109,2.57,1.491779869,3276.9
69.122,17.013,0.108,2.571,1.489302111,3277
69.167,16.228,0.108,2.573,1.485687105,3277.1
69.219,15.222,0.107,2.576,1.476363558,3277.2
69.306,16.333,0.107,2.581,1.474305238,3277.3
69.393,16.6,0.106,2.585,1.476135065,3277.4
69.474,16.761,0.106,2.59,1.474076275,3277.5
69.417,16.891,0.107,2.592,1.474305238,3277.6
69.325,15.966,0.107,2.591,1.470405704,3277.7
69.208,15.203,0.108,2.586,1.458847554,3277.8
69.14,14.871,0.109,2.582,1.459544823,3277.9
69.103,15.321,0.109,2.58,1.467643907,3278
69.113,15.422,0.108,2.579,1.477277009,3278.1
69.099,16.746,0.108,2.577,1.478873542,3278.2
69.086,16.58,0.108,2.573,1.485913426,3278.3
69.1,15.713,0.108,2.572,1.508954374,3278.4
69.01,16.442,0.106,2.573,1.508733208,3278.5
68.872,16.649,0.105,2.576,1.50162996,3278.6
68.707,15.773,0.101,2.578,1.511825084,3278.7
68.537,15.254,0.1,2.58,1.531476371,3278.8
68.39,14.912,0.103,2.581,1.53815671,3278.9
68.387,14.449,0.102,2.582,1.53622185,3279
68.42,13.527,0.098,2.583,1.53708225,3279.1
68.466,13.93,0.097,2.582,1.548625773,3279.2
68.424,14.115,0.1,2.581,1.553290752,3279.3
68.492,12.394,0.097,2.579,1.549263189,3279.4
68.638,12.291,0.098,2.574,1.556458988,3279.5
68.64,11.331,0.099,2.568,1.592088274,3279.6
68.561,11.857,0.096,2.564,1.602614687,3279.7
68.407,12.155,0.1,2.563,1.600800719,3279.8
67.956,12.501,0.099,2.563,1.599387577,3279.9
67.573,12.771,0.099,2.563,1.630416319,3280
67.266,11.862,0.098,2.563,1.662978679,3280.1
66.814,11.226,0.098,2.564,1.683060052,3280.2
66.431,9.882,0.096,2.565,1.693962868,3280.3
66.151,9.363,0.092,2.568,1.718650997,3280.4
65.705,9.306,0.089,2.57,1.731478538,3280.5
65.112,9.031,0.087,2.572,1.744143615,3280.6
64.306,8.256,0.085,2.573,1.747284979,3280.7
63.706,7.755,0.081,2.575,1.74954762,3280.8
63.188,7.13,0.076,2.575,1.754922579,3280.9
62.763,7.827,0.074,2.576,1.769002482,3281
63.209,8.414,0.073,2.577,1.780698522,3281.1
63.928,9.006,0.073,2.579,1.790758969,3281.2
64.805,8.901,0.072,2.582,1.805004696,3281.3
66.354,9.302,0.072,2.585,1.81726476,3281.4
67.465,9.293,0.07,2.588,1.822127006,3281.5
66.428,9.769,0.069,2.59,1.823903923,3281.6
65.829,9.684,0.069,2.59,1.824065304,3281.7
65.387,9.714,0.071,2.589,1.817589646,3281.8
64.845,10.408,0.072,2.589,1.814336023,3281.9
64.621,9.538,0.073,2.589,1.812378756,3282
64.533,8.18,0.073,2.593,1.810581223,3282.1
64.274,7.302,0.072,2.599,1.806812272,3282.2
63.99,7.38,0.072,2.603,1.804346585,3282.3
63.687,7.437,0.071,2.603,1.800388796,3282.4
63.348,7.536,0.07,2.601,1.796415281,3282.5
63.108,6.483,0.071,2.598,1.787751448,3282.6
62.949,6.126,0.073,2.596,1.777998554,3282.7
62.938,6.337,0.073,2.594,1.773086204,3282.8
62.821,6.136,0.072,2.592,1.768320237,3282.9
62.603,6.088,0.076,2.591,1.764730797,3283
62.59,6.841,0.075,2.591,1.763531448,3283.1
62.533,6.824,0.074,2.592,1.765928709,3283.2
62.429,7.045,0.075,2.591,1.768490842,3283.3
62.617,7.814,0.074,2.59,1.76061274,3283.4
62.887,8.873,0.074,2.588,1.754576678,3283.5
63.245,9.174,0.073,2.587,1.746238954,3283.6
63.518,8.407,0.074,2.586,1.73765521,3283.7
63.782,8.482,0.076,2.587,1.73906168,3283.8
64.048,9.028,0.077,2.589,1.743793965,3283.9
64.272,9.152,0.079,2.59,1.737127274,3284
64.442,8.337,0.079,2.589,1.72864216,3284.1
64.517,8.095,0.08,2.586,1.733247198,3284.2
64.491,7.949,0.078,2.582,1.736246759,3284.3
64.465,7.477,0.078,2.581,1.739764174,3284.4
64.508,8.379,0.079,2.582,1.739764174,3284.5
64.474,9.199,0.08,2.586,1.745017207,3284.6
64.428,9.106,0.08,2.589,1.747807582,3284.7
64.425,9.63,0.08,2.592,1.752845376,3284.8
64.406,8.806,0.076,2.593,1.763531448,3284.9
64.37,8.767,0.078,2.592,1.778336449,3285
64.287,8.407,0.077,2.588,1.780192833,3285.1
64.124,8.762,0.078,2.584,1.793258345,3285.2
63.916,9.479,0.077,2.583,1.811562097,3285.3
63.688,8.251,0.076,2.585,1.815638743,3285.4
63.48,9.159,0.074,2.589,1.816452082,3285.5
63.301,8.981,0.072,2.592,1.819860899,3285.6
63.296,8.803,0.072,2.593,1.828252106,3285.7
63.215,8.313,0.072,2.593,1.838484009,3285.8
63.074,8.009,0.073,2.594,1.843086096,3285.9
62.94,7.7,0.073,2.595,1.846563261,3286
62.711,7.303,0.071,2.594,1.859729596,3286.1
62.392,8.192,0.072,2.592,1.86825744,3286.2
62.26,8.101,0.071,2.59,1.871186603,3286.3
62.145,8.354,0.071,2.59,1.872724828,3286.4
