DEPTH,DT,GR,NPHI,RHOB,RT,DEPTH
2879.5,73.651,7.414,0.131,2.447,1.902,2879.5
2879.6,73.519,7.041,0.119,2.466,1.917,2879.6
2879.7,73.033,7.34,0.109,2.492,2.148,2879.7
2879.8,72.422,7.342,0.101,2.519,2.504,2879.8
2879.9,71.682,8.352,0.094,2.543,3.064,2879.9
2880.0,70.868,8.34,0.092,2.561,3.371,2880.0
2880.1,70.02,7.852,0.089,2.57,3.494,2880.1
2880.2,69.134,5.8,0.087,2.57,3.568,2880.2
2880.3,68.323,5.22,0.087,2.564,3.688,2880.3
2880.4,67.531,5.73,0.089,2.557,3.74,2880.4
2880.5,66.76,4.652,0.091,2.55,3.787,2880.5
2880.6,66.202,3.218,0.091,2.545,3.821,2880.6
2880.7,65.815,2.222,0.093,2.542,3.862,2880.7
2880.8,65.687,1.743,0.094,2.538,3.874,2880.8
2880.9,65.879,1.124,0.094,2.536,3.927,2880.9
2881.0,66.146,2.222,0.093,2.536,3.896,2881.0
2881.1,66.432,2.383,0.092,2.538,3.944,2881.1
2881.2,66.665,2.827,0.093,2.541,3.944,2881.2
2881.3,66.895,3.195,0.092,2.545,3.972,2881.3
2881.4,67.164,3.41,0.086,2.549,4.005,2881.4
2881.5,67.286,4.158,0.083,2.554,4.007,2881.5
2881.6,67.32,4.655,0.083,2.56,4.085,2881.6
2881.7,67.229,4.951,0.083,2.568,4.114,2881.7
2881.8,67.099,4.949,0.083,2.575,4.141,2881.8
2881.9,66.959,4.705,0.083,2.579,4.146,2881.9
2882.0,66.856,4.418,0.084,2.58,4.128,2882.0
2882.1,66.702,5.099,0.083,2.576,4.119,2882.1
2882.2,66.538,6.198,0.087,2.569,4.108,2882.2
2882.3,66.52,7.458,0.089,2.562,4.086,2882.3
2882.4,66.487,7.463,0.088,2.557,4.029,2882.4
2882.5,66.442,7.293,0.089,2.556,3.995,2882.5
2882.6,66.401,7.493,0.092,2.558,4.012,2882.6
2882.7,66.365,6.083,0.091,2.562,4.065,2882.7
2882.8,66.335,4.991,0.09,2.566,4.11,2882.8
2882.9,66.384,4.46,0.089,2.569,4.182,2882.9
2883.0,66.421,4.95,0.088,2.57,4.267,2883.0
2883.1,66.446,6.249,0.087,2.569,4.357,2883.1
2883.2,66.479,7.27,0.087,2.568,4.428,2883.2
2883.3,66.484,7.151,0.086,2.569,4.674,2883.3
2883.4,66.454,5.458,0.085,2.57,4.993,2883.4
2883.5,66.321,5.087,0.084,2.571,5.074,2883.5
2883.6,66.059,5.954,0.083,2.572,5.012,2883.6
2883.7,65.611,6.952,0.083,2.575,4.959,2883.7
2883.8,64.643,5.822,0.081,2.578,5.193,2883.8
2883.9,63.623,5.152,0.079,2.581,5.43,2883.9
2884.0,62.652,5.099,0.076,2.584,5.575,2884.0
2884.1,61.961,4.519,0.071,2.589,5.637,2884.1
2884.2,61.485,4.198,0.065,2.597,5.602,2884.2
2884.3,61.372,3.067,0.061,2.604,5.446,2884.3
2884.4,61.269,3.23,0.06,2.608,5.435,2884.4
2884.5,61.294,4.226,0.063,2.61,5.532,2884.5
2884.6,61.69,6.155,0.069,2.61,5.84,2884.6
2884.7,62.257,5.866,0.074,2.605,6.087,2884.7
2884.8,63.002,5.044,0.082,2.596,5.947,2884.8
2884.9,64.198,5.313,0.091,2.582,5.579,2884.9
2885.0,65.25,4.661,0.095,2.566,5.211,2885.0
2885.1,66.152,4.161,0.094,2.552,4.847,2885.1
2885.2,66.615,4.951,0.098,2.543,4.116,2885.2
2885.3,66.836,4.599,0.099,2.538,4.005,2885.3
2885.4,66.904,4.329,0.101,2.536,3.885,2885.4
2885.5,66.867,3.589,0.103,2.534,3.923,2885.5
2885.6,66.701,3.963,0.106,2.532,3.989,2885.6
2885.7,66.45,3.407,0.104,2.526,3.872,2885.7
2885.8,66.305,4.359,0.107,2.519,3.796,2885.8
2885.9,66.215,3.919,0.107,2.514,3.768,2885.9
2886.0,66.173,3.207,0.105,2.515,3.788,2886.0
2886.1,66.247,2.912,0.103,2.521,3.718,2886.1
2886.2,66.438,2.889,0.1,2.53,3.734,2886.2
2886.3,66.756,3.172,0.099,2.538,4.059,2886.3
2886.4,67.04,3.67,0.101,2.543,4.338,2886.4
2886.5,67.366,3.277,0.107,2.542,4.13,2886.5
2886.6,67.748,2.557,0.114,2.535,3.481,2886.6
2886.7,68.45,2.19,0.13,2.52,2.964,2886.7
2886.8,69.009,2.153,0.14,2.499,2.539,2886.8
2886.9,69.298,2.155,0.151,2.476,2.037,2886.9
2887.0,69.773,2.214,0.158,2.455,1.871,2887.0
2887.1,70.256,2.802,0.162,2.44,1.791,2887.1
2887.2,70.701,2.538,0.164,2.43,1.88,2887.2
2887.3,70.964,2.534,0.164,2.424,1.875,2887.3
2887.4,71.082,2.233,0.165,2.421,1.795,2887.4
2887.5,70.949,2.216,0.167,2.419,1.713,2887.5
2887.6,70.836,2.183,0.17,2.417,1.612,2887.6
2887.7,70.766,2.17,0.174,2.414,1.524,2887.7
2887.8,70.809,2.513,0.179,2.409,1.414,2887.8
2887.9,70.811,2.581,0.182,2.403,1.276,2887.9
2888.0,70.798,2.719,0.182,2.398,1.29,2888.0
2888.1,70.792,3.133,0.179,2.396,1.318,2888.1
2888.2,70.912,3.593,0.175,2.398,1.353,2888.2
2888.3,71.086,3.197,0.172,2.404,1.362,2888.3
2888.4,71.224,3.151,0.169,2.413,1.379,2888.4
2888.5,71.133,3.237,0.165,2.424,1.307,2888.5
2888.6,70.87,3.007,0.162,2.435,1.263,2888.6
2888.7,70.321,2.521,0.161,2.441,1.223,2888.7
2888.8,69.942,2.647,0.158,2.441,1.227,2888.8
2888.9,69.713,2.321,0.159,2.438,1.237,2888.9
2889.0,69.913,2.071,0.16,2.432,1.239,2889.0
2889.1,70.173,2.364,0.163,2.429,1.18,2889.1
2889.2,70.483,2.469,0.163,2.43,1.166,2889.2
2889.3,70.877,2.806,0.163,2.432,1.155,2889.3
2889.4,70.885,2.965,0.163,2.434,1.149,2889.4
2889.5,70.481,3.277,0.163,2.432,1.165,2889.5
2889.6,70.235,3.283,0.163,2.429,1.179,2889.6
2889.7,69.969,3.452,0.161,2.426,1.178,2889.7
2889.8,69.669,2.751,0.16,2.424,1.189,2889.8
2889.9,69.556,2.228,0.16,2.425,1.207,2889.9
2890.0,69.516,2.105,0.161,2.428,1.208,2890.0
2890.1,69.56,2.786,0.163,2.431,1.193,2890.1
2890.2,69.724,2.77,0.163,2.433,1.159,2890.2
2890.3,69.944,2.753,0.162,2.433,1.122,2890.3
2890.4,70.237,3.125,0.163,2.434,1.044,2890.4
2890.5,70.624,3.234,0.169,2.436,0.97,2890.5
2890.6,71.054,2.82,0.175,2.436,0.923,2890.6
2890.7,71.537,2.899,0.18,2.43,0.914,2890.7
2890.8,72.013,3.455,0.185,2.417,0.912,2890.8
2890.9,72.478,2.676,0.187,2.402,0.941,2890.9
2891.0,72.91,2.816,0.186,2.389,0.962,2891.0
2891.1,73.221,2.486,0.184,2.384,0.974,2891.1
2891.2,73.434,2.437,0.182,2.385,0.989,2891.2
2891.3,73.439,3.302,0.18,2.39,1.011,2891.3
2891.4,73.332,3.536,0.178,2.396,1.01,2891.4
2891.5,73.175,3.525,0.176,2.4,1.033,2891.5
2891.6,73.045,3.149,0.174,2.403,1.063,2891.6
2891.7,72.952,2.6,0.172,2.405,1.082,2891.7
2891.8,72.881,2.402,0.17,2.409,1.087,2891.8
2891.9,72.808,2.182,0.167,2.413,1.102,2891.9
2892.0,72.763,2.947,0.165,2.417,1.114,2892.0
2892.1,72.736,2.835,0.164,2.422,1.126,2892.1
2892.2,72.63,2.629,0.165,2.426,1.153,2892.2
2892.3,72.649,2.747,0.166,2.43,1.166,2892.3
2892.4,72.782,2.773,0.167,2.433,1.179,2892.4
2892.5,72.832,3.342,0.167,2.435,1.177,2892.5
2892.6,72.915,2.738,0.168,2.436,1.177,2892.6
2892.7,73.034,2.719,0.168,2.435,1.178,2892.7
2892.8,72.994,3.008,0.168,2.432,1.183,2892.8
2892.9,72.957,2.956,0.168,2.426,1.191,2892.9
2893.0,72.937,3.42,0.17,2.422,1.194,2893.0
2893.1,72.838,3.935,0.172,2.42,1.195,2893.1
2893.2,72.752,3.823,0.173,2.42,1.204,2893.2
2893.3,72.698,3.482,0.169,2.421,1.226,2893.3
2893.4,72.481,2.875,0.166,2.422,1.254,2893.4
2893.5,72.269,2.636,0.164,2.421,1.293,2893.5
2893.6,72.12,2.911,0.162,2.42,1.356,2893.6
2893.7,71.741,2.931,0.159,2.42,1.435,2893.7
2893.8,71.299,2.887,0.157,2.424,1.521,2893.8
2893.9,70.83,3.491,0.152,2.431,1.64,2893.9
2894.0,70.263,3.227,0.145,2.441,1.717,2894.0
2894.1,69.718,3.221,0.139,2.451,1.882,2894.1
2894.2,69.342,3.214,0.132,2.46,1.995,2894.2
2894.3,69.132,2.997,0.123,2.47,2.081,2894.3
2894.4,69.001,3.137,0.116,2.483,2.078,2894.4
2894.5,68.925,3.687,0.111,2.502,2.085,2894.5
2894.6,68.927,3.501,0.107,2.524,2.074,2894.6
2894.7,68.962,3.474,0.106,2.545,2.023,2894.7
2894.8,68.966,3.777,0.105,2.555,1.876,2894.8
2894.9,69.049,3.502,0.116,2.549,1.687,2894.9
2895.0,69.182,2.655,0.127,2.526,1.553,2895.0
2895.1,69.32,2.544,0.137,2.496,1.389,2895.1
2895.2,69.522,3.403,0.148,2.469,1.291,2895.2
2895.3,69.778,3.442,0.157,2.451,1.24,2895.3
2895.4,70.131,2.869,0.163,2.44,1.211,2895.4
2895.5,70.678,3.179,0.165,2.432,1.191,2895.5
2895.6,71.403,3.113,0.166,2.426,1.176,2895.6
2895.7,71.823,2.935,0.167,2.423,1.167,2895.7
2895.8,72.18,2.497,0.165,2.422,1.179,2895.8
2895.9,72.466,2.65,0.163,2.424,1.201,2895.9
2896.0,72.429,2.894,0.161,2.427,1.249,2896.0
2896.1,72.299,2.854,0.16,2.43,1.31,2896.1
2896.2,72.068,2.556,0.158,2.431,1.397,2896.2
2896.3,71.847,2.41,0.156,2.431,1.468,2896.3
2896.4,71.636,2.42,0.155,2.431,1.578,2896.4
2896.5,71.441,2.438,0.152,2.431,1.669,2896.5
2896.6,71.211,2.157,0.147,2.432,1.786,2896.6
2896.7,70.927,2.223,0.14,2.436,1.885,2896.7
2896.8,70.546,2.789,0.129,2.44,1.949,2896.8
2896.9,70.057,2.99,0.121,2.445,2.16,2896.9
2897.0,69.557,2.452,0.116,2.451,2.327,2897.0
2897.1,69.092,2.44,0.114,2.459,2.464,2897.1
2897.2,68.609,2.142,0.109,2.467,2.632,2897.2
2897.3,68.122,2.332,0.103,2.477,2.697,2897.3
2897.4,67.638,2.175,0.1,2.488,2.741,2897.4
2897.5,67.121,2.557,0.096,2.503,2.976,2897.5
2897.6,66.58,2.763,0.094,2.521,3.161,2897.6
2897.7,65.992,2.211,0.094,2.539,3.257,2897.7
2897.8,65.729,2.047,0.097,2.549,3.292,2897.8
2897.9,65.672,2.047,0.102,2.546,3.186,2897.9
2898.0,65.866,1.763,0.109,2.534,3.269,2898.0
2898.1,66.195,1.55,0.115,2.519,2.97,2898.1
2898.2,66.626,1.727,0.121,2.506,2.93,2898.2
2898.3,67.222,1.907,0.128,2.496,2.772,2898.3
2898.4,68.021,2.392,0.138,2.487,2.754,2898.4
2898.5,68.973,2.568,0.147,2.474,2.69,2898.5
2898.6,69.842,3.008,0.158,2.455,2.532,2898.6
2898.7,70.646,2.528,0.166,2.434,2.314,2898.7
2898.8,71.393,2.819,0.169,2.415,2.057,2898.8
2898.9,71.663,2.605,0.165,2.405,1.849,2898.9
2899.0,71.812,2.399,0.157,2.412,1.742,2899.0
2899.1,71.823,2.3,0.145,2.433,1.748,2899.1
2899.2,71.494,2.651,0.133,2.461,1.898,2899.2
2899.3,71.125,3.643,0.127,2.485,2.167,2899.3
2899.4,70.728,2.974,0.126,2.496,2.409,2899.4
2899.5,70.373,2.207,0.132,2.489,2.445,2899.5
2899.6,70.121,2.311,0.147,2.466,2.297,2899.6
2899.7,70.032,2.844,0.159,2.436,1.909,2899.7
2899.8,70.018,3.223,0.168,2.412,1.61,2899.8
2899.9,70.057,3.205,0.165,2.404,1.339,2899.9
2900.0,70.176,2.834,0.156,2.414,1.273,2900.0
2900.1,70.252,2.178,0.143,2.436,1.433,2900.1
2900.2,70.323,2.309,0.127,2.459,1.858,2900.2
2900.3,70.407,1.402,0.115,2.477,2.355,2900.3
2900.4,70.06,1.821,0.108,2.49,2.718,2900.4
2900.5,69.45,2.486,0.102,2.501,3.044,2900.5
2900.6,68.44,1.75,0.098,2.511,3.198,2900.6
2900.7,67.074,1.663,0.093,2.52,3.366,2900.7
2900.8,65.574,1.946,0.088,2.527,3.555,2900.8
2900.9,64.132,2.106,0.083,2.534,3.804,2900.9
2901.0,62.905,2.316,0.076,2.542,3.946,2901.0
2901.1,61.846,2.644,0.069,2.555,4.1,2901.1
2901.2,61.149,2.861,0.065,2.571,4.244,2901.2
2901.3,60.605,2.833,0.061,2.588,4.535,2901.3
2901.4,60.172,3.453,0.06,2.603,4.756,2901.4
2901.5,59.883,4.533,0.06,2.61,4.855,2901.5
2901.6,59.781,4.329,0.063,2.61,4.938,2901.6
2901.7,59.827,3.709,0.067,2.603,4.978,2901.7
2901.8,59.931,3.655,0.072,2.594,4.978,2901.8
2901.9,60.177,2.594,0.076,2.584,4.966,2901.9
2902.0,60.558,3.011,0.08,2.575,4.957,2902.0
2902.1,60.85,4.048,0.079,2.566,4.96,2902.1
2902.2,61.14,3.808,0.08,2.559,5.029,2902.2
2902.3,61.427,3.448,0.08,2.556,5.129,2902.3
2902.4,61.579,2.624,0.08,2.557,5.191,2902.4
2902.5,61.773,2.932,0.077,2.562,5.367,2902.5
2902.6,62.035,3.161,0.074,2.57,5.468,2902.6
2902.7,62.215,3.024,0.069,2.577,5.64,2902.7
2902.8,62.297,2.986,0.065,2.583,5.753,2902.8
2902.9,62.23,3.2,0.062,2.592,6.116,2902.9
2903.0,61.852,3.178,0.059,2.601,6.349,2903.0
2903.1,61.523,3.706,0.059,2.61,6.472,2903.1
2903.2,61.417,3.859,0.056,2.615,6.567,2903.2
2903.3,61.609,4.247,0.051,2.619,6.744,2903.3
2903.4,61.91,3.496,0.048,2.623,6.937,2903.4
2903.5,62.302,3.578,0.048,2.628,7.114,2903.5
2903.6,62.347,3.97,0.048,2.631,7.256,2903.6
2903.7,62.139,4.315,0.048,2.632,7.354,2903.7
2903.8,61.463,4.336,0.05,2.631,7.512,2903.8
2903.9,61.105,4.935,0.051,2.627,7.777,2903.9
2904.0,60.895,4.341,0.051,2.623,8.073,2904.0
2904.1,60.75,3.595,0.051,2.618,8.311,2904.1
2904.2,60.483,3.208,0.052,2.614,8.585,2904.2
2904.3,60.166,3.267,0.054,2.61,8.689,2904.3
2904.4,59.945,3.392,0.054,2.606,8.855,2904.4
2904.5,59.829,3.175,0.054,2.603,8.802,2904.5
2904.6,59.801,3.059,0.053,2.601,8.75,2904.6
2904.7,59.996,3.304,0.051,2.599,8.75,2904.7
2904.8,60.2,3.548,0.049,2.598,8.677,2904.8
2904.9,60.406,3.959,0.048,2.598,8.754,2904.9
2905.0,60.482,4.18,0.048,2.601,8.838,2905.0
2905.1,60.556,3.375,0.05,2.605,8.835,2905.1
2905.2,60.628,3.906,0.056,2.611,8.694,2905.2
2905.3,60.794,3.076,0.055,2.617,8.321,2905.3
2905.4,60.966,2.287,0.055,2.621,8.153,2905.4
2905.5,61.143,2.714,0.055,2.62,7.847,2905.5
2905.6,61.337,2.671,0.054,2.616,7.518,2905.6
2905.7,61.458,2.97,0.054,2.611,7.301,2905.7
2905.8,61.474,3.623,0.054,2.61,7.213,2905.8
2905.9,61.388,3.874,0.057,2.611,7.19,2905.9
2906.0,61.294,4.151,0.059,2.609,7.106,2906.0
2906.1,61.209,4.068,0.061,2.607,6.974,2906.1
2906.2,61.301,4.113,0.062,2.604,6.977,2906.2
2906.3,61.467,3.81,0.064,2.602,7.024,2906.3
2906.4,61.721,3.975,0.064,2.6,6.939,2906.4
2906.5,61.855,3.868,0.064,2.594,6.838,2906.5
2906.6,61.984,3.357,0.062,2.589,6.774,2906.6
2906.7,62.186,2.941,0.059,2.587,6.753,2906.7
2906.8,62.372,2.823,0.056,2.59,6.797,2906.8
2906.9,62.493,3.437,0.052,2.596,6.942,2906.9
2907.0,62.408,3.534,0.049,2.602,7.219,2907.0
2907.1,62.053,3.778,0.047,2.609,7.561,2907.1
2907.2,61.64,4.218,0.047,2.616,7.77,2907.2
2907.3,61.504,4.432,0.047,2.622,7.924,2907.3
2907.4,61.686,4.862,0.047,2.626,7.974,2907.4
2907.5,62.006,4.595,0.047,2.628,7.952,2907.5
2907.6,62.104,3.884,0.048,2.629,7.971,2907.6
2907.7,62.087,3.477,0.049,2.629,8.022,2907.7
2907.8,61.982,4.378,0.05,2.626,8.153,2907.8
2907.9,61.732,4.485,0.052,2.621,8.245,2907.9
2908.0,61.61,4.216,0.053,2.617,8.47,2908.0
2908.1,61.59,3.932,0.055,2.612,8.691,2908.1
2908.2,61.55,3.38,0.056,2.607,8.798,2908.2
2908.3,61.484,2.998,0.061,2.603,8.892,2908.3
2908.4,61.392,2.963,0.062,2.6,9.257,2908.4
2908.5,61.051,3.767,0.062,2.598,9.735,2908.5
2908.6,60.78,3.892,0.062,2.597,10.043,2908.6
2908.7,60.596,3.921,0.06,2.6,10.379,2908.7
2908.8,60.501,3.602,0.06,2.606,11.356,2908.8
2908.9,60.484,3.886,0.059,2.613,12.134,2908.9
2909.0,60.57,3.907,0.058,2.617,13.028,2909.0
2909.1,60.477,3.567,0.055,2.621,14.451,2909.1
2909.2,60.357,4.07,0.051,2.626,15.485,2909.2
2909.3,60.232,3.711,0.048,2.633,16.765,2909.3
2909.4,59.732,4.058,0.045,2.64,18.202,2909.4
2909.5,59.142,4.48,0.042,2.646,19.658,2909.5
2909.6,58.516,4.399,0.038,2.652,20.442,2909.6
2909.7,57.679,4.273,0.034,2.655,21.533,2909.7
2909.8,56.799,3.59,0.031,2.657,21.75,2909.8
2909.9,55.952,3.29,0.029,2.657,21.732,2909.9
2910.0,55.435,3.07,0.027,2.657,21.481,2910.0
2910.1,55.077,3.397,0.026,2.657,21.208,2910.1
2910.2,54.873,3.049,0.026,2.658,20.885,2910.2
2910.3,54.785,2.585,0.027,2.658,20.267,2910.3
2910.4,54.742,2.346,0.028,2.656,19.686,2910.4
2910.5,54.673,2.063,0.029,2.65,19.154,2910.5
2910.6,54.687,1.578,0.029,2.645,18.926,2910.6
2910.7,54.81,1.281,0.029,2.643,18.947,2910.7
2910.8,55.389,1.049,0.03,2.645,18.669,2910.8
2910.9,56.053,1.426,0.032,2.649,18.411,2910.9
2911.0,56.766,1.806,0.037,2.651,18.017,2911.0
2911.1,57.368,2.033,0.045,2.646,15.931,2911.1
2911.2,57.912,1.929,0.055,2.633,15.072,2911.2
2911.3,58.406,2.028,0.062,2.612,11.98,2911.3
2911.4,58.769,2.248,0.067,2.588,10.265,2911.4
2911.5,59.255,2.324,0.068,2.566,8.514,2911.5
2911.6,59.863,2.425,0.064,2.551,8.335,2911.6
2911.7,60.371,2.86,0.064,2.547,9.755,2911.7
2911.8,60.757,3.002,0.063,2.553,10.355,2911.8
2911.9,60.998,3.094,0.067,2.564,10.068,2911.9
2912.0,61.006,3.27,0.07,2.57,8.785,2912.0
2912.1,60.926,3.133,0.074,2.568,7.448,2912.1
2912.2,60.741,2.775,0.077,2.561,6.901,2912.2
2912.3,60.559,2.575,0.079,2.553,6.374,2912.3
2912.4,60.392,2.153,0.079,2.55,6.257,2912.4
2912.5,60.251,2.677,0.079,2.551,6.556,2912.5
2912.6,60.065,3.112,0.078,2.557,6.935,2912.6
2912.7,59.88,3.249,0.077,2.564,6.806,2912.7
2912.8,59.717,3.185,0.076,2.569,7.124,2912.8
2912.9,59.319,3.481,0.075,2.573,7.735,2912.9
2913.0,58.967,3.284,0.075,2.575,8.38,2913.0
2913.1,58.923,3.281,0.078,2.577,9.078,2913.1
2913.2,58.936,2.395,0.077,2.577,9.524,2913.2
2913.3,58.969,2.51,0.076,2.575,9.825,2913.3
2913.4,58.995,2.751,0.073,2.575,9.769,2913.4
2913.5,58.518,2.74,0.069,2.576,9.905,2913.5
2913.6,57.804,2.914,0.065,2.579,10.11,2913.6
2913.7,57.03,3.341,0.06,2.583,10.161,2913.7
2913.8,56.309,4.065,0.055,2.587,10.11,2913.8
2913.9,55.634,4.131,0.05,2.592,10.122,2913.9
2914.0,55.083,4.144,0.044,2.597,10.091,2914.0
2914.1,54.535,3.637,0.04,2.604,9.846,2914.1
2914.2,54.008,3.804,0.038,2.611,9.555,2914.2
2914.3,53.722,3.909,0.037,2.618,9.055,2914.3
2914.4,53.637,3.11,0.037,2.626,8.64,2914.4
2914.5,53.729,2.391,0.039,2.632,8.355,2914.5
2914.6,54.255,1.927,0.041,2.636,8.2,2914.6
2914.7,54.98,1.819,0.043,2.636,7.946,2914.7
2914.8,55.906,1.904,0.045,2.633,7.725,2914.8
2914.9,56.53,2.158,0.048,2.628,7.53,2914.9
2915.0,57.119,2.232,0.052,2.623,7.471,2915.0
2915.1,57.675,2.493,0.056,2.618,7.205,2915.1
2915.2,57.991,2.588,0.06,2.61,7.095,2915.2
2915.3,58.247,3.097,0.063,2.6,6.84,2915.3
2915.4,58.44,3.908,0.065,2.591,6.755,2915.4
2915.5,58.537,4.53,0.067,2.584,6.672,2915.5
2915.6,58.562,3.67,0.069,2.581,6.669,2915.6
2915.7,58.48,2.719,0.071,2.58,6.583,2915.7
2915.8,58.513,2.553,0.071,2.579,6.501,2915.8
2915.9,58.561,2.784,0.072,2.577,6.261,2915.9
2916.0,58.589,2.438,0.073,2.574,5.962,2916.0
2916.1,58.716,1.909,0.076,2.572,5.834,2916.1
2916.2,58.967,2.442,0.078,2.57,5.74,2916.2
2916.3,59.498,3.134,0.081,2.568,5.645,2916.3
2916.4,60.21,3.333,0.083,2.565,5.67,2916.4
2916.5,61.017,3.575,0.09,2.558,5.686,2916.5
2916.6,61.936,3.754,0.095,2.55,5.617,2916.6
2916.7,62.903,4.8,0.099,2.54,5.201,2916.7
2916.8,63.9,4.7,0.101,2.529,4.628,2916.8
2916.9,64.942,4.118,0.105,2.517,4.114,2916.9
2917.0,65.664,3.437,0.107,2.506,4.107,2917.0
2917.1,66.146,2.986,0.11,2.499,4.377,2917.1
2917.2,66.178,3.13,0.113,2.496,4.646,2917.2
2917.3,65.839,3.273,0.116,2.494,4.916,2917.3
2917.4,65.194,2.873,0.118,2.493,5.065,2917.4
2917.5,63.886,2.276,0.119,2.492,5.755,2917.5
2917.6,62.35,2.899,0.108,2.492,6.109,2917.6
2917.7,60.617,2.891,0.096,2.494,6.147,2917.7
2917.8,58.721,4.479,0.079,2.5,8.003,2917.8
2917.9,56.939,4.401,0.062,2.513,10.835,2917.9
2918.0,55.275,3.614,0.05,2.529,12.426,2918.0
2918.1,54.279,2.855,0.039,2.55,12.919,2918.1
2918.2,53.59,2.942,0.032,2.575,12.996,2918.2
2918.3,53.257,3.721,0.028,2.602,13.066,2918.3
2918.4,53.051,2.628,0.026,2.628,13.441,2918.4
2918.5,52.97,1.367,0.025,2.645,13.854,2918.5
2918.6,53.064,1.475,0.024,2.654,14.054,2918.6
2918.7,53.087,1.397,0.024,2.655,14.394,2918.7
2918.8,53.162,1.004,0.024,2.653,14.925,2918.8
2918.9,53.352,1.32,0.022,2.652,15.232,2918.9
2919.0,53.359,1.574,0.024,2.656,15.372,2919.0
2919.1,53.359,1.53,0.024,2.662,15.362,2919.1
2919.2,53.434,1.081,0.023,2.666,15.393,2919.2
2919.3,53.512,1.382,0.022,2.666,15.495,2919.3
2919.4,53.65,1.987,0.022,2.666,15.765,2919.4
2919.5,53.958,2.485,0.022,2.668,16.017,2919.5
2919.6,54.314,2.901,0.022,2.671,16.257,2919.6
2919.7,54.732,3.473,0.021,2.672,16.019,2919.7
2919.8,55.317,3.891,0.025,2.669,15.402,2919.8
2919.9,56.001,4.639,0.025,2.664,14.838,2919.9
2920.0,56.712,4.562,0.027,2.661,14.596,2920.0
2920.1,57.314,4.991,0.032,2.662,14.634,2920.1
2920.2,57.799,5.25,0.036,2.663,14.472,2920.2
2920.3,58.199,5.683,0.039,2.663,13.983,2920.3
2920.4,58.457,6.085,0.042,2.66,13.442,2920.4
2920.5,58.628,6.498,0.045,2.654,12.087,2920.5
2920.6,58.734,5.796,0.045,2.648,11.699,2920.6
2920.7,58.803,5.617,0.045,2.643,11.634,2920.7
2920.8,58.861,5.239,0.044,2.639,11.706,2920.8
2920.9,58.912,5.309,0.042,2.636,11.673,2920.9
2921.0,59.106,5.295,0.041,2.633,11.498,2921.0
2921.1,59.203,4.651,0.039,2.63,11.498,2921.1
2921.2,59.199,4.522,0.039,2.631,11.303,2921.2
2921.3,58.82,4.069,0.035,2.637,11.031,2921.3
2921.4,58.459,3.302,0.035,2.644,10.868,2921.4
2921.5,58.138,3.154,0.038,2.646,10.718,2921.5
2921.6,57.577,3.458,0.038,2.643,10.532,2921.6
2921.7,57.227,2.839,0.037,2.64,10.363,2921.7
2921.8,57.237,3.845,0.041,2.639,10.251,2921.8
2921.9,57.272,4.782,0.044,2.639,10.243,2921.9
2922.0,57.302,6.171,0.046,2.639,10.471,2922.0
2922.1,57.317,7.157,0.047,2.637,9.997,2922.1
2922.2,57.782,7.617,0.048,2.634,9.797,2922.2
2922.3,58.297,7.107,0.048,2.633,9.54,2922.3
2922.4,58.696,7.021,0.052,2.634,9.391,2922.4
2922.5,59.057,6.624,0.049,2.636,9.332,2922.5
2922.6,59.25,6.231,0.049,2.636,9.221,2922.6
2922.7,58.975,6.026,0.051,2.634,9.219,2922.7
2922.8,58.809,5.216,0.051,2.632,9.232,2922.8
2922.9,58.765,3.755,0.051,2.632,9.243,2922.9
2923.0,59.037,3.883,0.05,2.633,9.121,2923.0
2923.1,59.431,3.609,0.051,2.631,8.925,2923.1
2923.2,59.878,3.413,0.052,2.627,8.681,2923.2
2923.3,60.291,2.714,0.055,2.621,8.378,2923.3
2923.4,60.67,2.454,0.058,2.619,8.277,2923.4
2923.5,61.03,3.118,0.062,2.62,8.312,2923.5
2923.6,61.4,2.702,0.067,2.623,8.169,2923.6
2923.7,61.824,3.12,0.071,2.622,8.038,2923.7
2923.8,62.3,2.992,0.072,2.615,7.589,2923.8
2923.9,62.966,2.611,0.08,2.602,7.262,2923.9
2924.0,63.551,2.433,0.084,2.587,6.708,2924.0
2924.1,64.061,2.127,0.086,2.573,6.159,2924.1
2924.2,64.368,2.274,0.087,2.563,5.807,2924.2
2924.3,64.484,2.452,0.088,2.556,5.455,2924.3
2924.4,64.4,2.286,0.089,2.551,5.35,2924.4
2924.5,64.571,2.438,0.092,2.545,5.27,2924.5
2924.6,64.691,3.1,0.095,2.54,5.097,2924.6
2924.7,64.731,3.282,0.098,2.537,4.752,2924.7
2924.8,64.194,2.906,0.099,2.537,4.693,2924.8
2924.9,63.827,2.952,0.1,2.539,4.364,2924.9
2925.0,63.811,3.1,0.101,2.543,4.213,2925.0
2925.1,63.898,2.717,0.098,2.545,4.122,2925.1
2925.2,63.958,2.173,0.098,2.544,4.031,2925.2
2925.3,63.936,2.33,0.098,2.539,4.003,2925.3
2925.4,63.727,2.212,0.098,2.533,3.975,2925.4
2925.5,63.445,1.58,0.097,2.53,3.928,2925.5
2925.6,63.089,2.36,0.096,2.531,3.932,2925.6
2925.7,62.898,2.849,0.094,2.536,3.988,2925.7
2925.8,62.784,3.392,0.091,2.544,4.105,2925.8
2925.9,62.752,3.416,0.087,2.553,4.268,2925.9
