DEPTH,GR,NPHI,RHOB,RT,DEPTH
3542.3,28.9982,0.2089,2.2364,152.4963,3542.3
3542.4,28.6418,0.2116,2.2249,103.038,3542.4
3542.5,27.7,0.212,2.2141,97.04,3542.5
3542.6,27.1855,0.212,2.203,99.4171,3542.6
3542.7,26.9799,0.2075,2.1902,99.0133,3542.7
3542.8,26.0843,0.2047,2.1774,95.9985,3542.8
3542.9,25.2407,0.2021,2.1676,91.8648,3542.9
3543.0,24.9169,0.2042,2.1617,82.7983,3543.0
3543.1,25.082,0.2059,2.1591,64.7384,3543.1
3543.2,25.5751,0.2094,2.1583,51.002,3543.2
3543.3,26.4644,0.2132,2.1587,47.5812,3543.3
3543.4,27.6631,0.2153,2.1601,43.8976,3543.4
3543.5,28.1216,0.2149,2.1624,41.0061,3543.5
3543.6,27.7006,0.2126,2.1653,39.2612,3543.6
3543.7,28.4082,0.2089,2.1685,36.9594,3543.7
3543.8,29.5207,0.2041,2.1716,34.8309,3543.8
3543.9,29.9507,0.1967,2.1744,33.3136,3543.9
3544.0,29.209,0.1974,2.1761,31.4802,3544.0
3544.1,28.3462,0.198,2.1765,29.9322,3544.1
3544.2,28.5343,0.2005,2.1767,29.1757,3544.2
3544.3,29.005,0.2025,2.1765,28.3294,3544.3
3544.4,28.9475,0.2026,2.1756,27.6097,3544.4
3544.5,27.7782,0.2013,2.1742,27.2038,3544.5
3544.6,27.2462,0.2,2.1733,26.7099,3544.6
3544.7,27.4292,0.1999,2.1734,26.1576,3544.7
3544.8,28.0203,0.2008,2.1732,25.6675,3544.8
3544.9,28.4516,0.201,2.1727,25.3267,3544.9
3545.0,28.8558,0.2001,2.1728,25.0439,3545.0
3545.1,29.3193,0.1991,2.1749,24.6666,3545.1
3545.2,29.1242,0.1997,2.1783,24.3756,3545.2
3545.3,29.1672,0.1988,2.1814,24.2022,3545.3
3545.4,30.6674,0.2037,2.1832,24.0856,3545.4
3545.5,31.2604,0.204,2.1846,23.9848,3545.5
3545.6,30.5795,0.2022,2.187,23.8743,3545.6
3545.7,29.9099,0.1987,2.1905,23.7335,3545.7
3545.8,29.8826,0.1958,2.1942,23.6026,3545.8
3545.9,30.6519,0.1957,2.1967,23.5203,3545.9
3546.0,31.4599,0.1983,2.1974,23.4997,3546.0
3546.1,31.8925,0.2014,2.1959,23.4866,3546.1
3546.2,31.9279,0.2003,2.193,23.4166,3546.2
3546.3,32.1073,0.2027,2.1906,23.2489,3546.3
3546.4,31.7996,0.2003,2.1906,23.0625,3546.4
3546.5,31.1528,0.1974,2.194,22.8882,3546.5
3546.6,31.4276,0.1949,2.2006,22.6933,3546.6
3546.7,31.2983,0.1938,2.2086,22.5269,3546.7
3546.8,30.0784,0.1944,2.2154,22.4029,3546.8
3546.9,29.1991,0.1978,2.2177,22.2473,3546.9
3547.0,28.6199,0.2031,2.2148,22.149,3547.0
3547.1,28.4692,0.2067,2.2085,22.1362,3547.1
3547.2,28.8534,0.2068,2.2025,22.0298,3547.2
3547.3,29.0531,0.2044,2.1999,21.978,3547.3
3547.4,28.628,0.2018,2.1996,22.1118,3547.4
3547.5,28.9095,0.2004,2.1997,22.2255,3547.5
3547.6,29.9194,0.1996,2.1987,22.2693,3547.6
3547.7,31.1312,0.1983,2.1972,22.2051,3547.7
3547.8,31.3927,0.197,2.1963,22.1361,3547.8
3547.9,30.6374,0.1968,2.1964,22.0958,3547.9
3548.0,29.4257,0.1975,2.1967,22.0915,3548.0
3548.1,28.7052,0.1976,2.1968,22.0138,3548.1
3548.2,28.4788,0.1969,2.1958,21.8632,3548.2
3548.3,28.3337,0.1957,2.194,21.702,3548.3
3548.4,28.0724,0.1949,2.1924,21.5709,3548.4
3548.5,28.0098,0.1949,2.1915,21.5155,3548.5
3548.6,28.4775,0.1953,2.1903,21.5526,3548.6
3548.7,28.568,0.1957,2.1882,21.5972,3548.7
3548.8,28.7339,0.1963,2.1854,21.6989,3548.8
3548.9,29.916,0.1971,2.1828,21.9451,3548.9
3549.0,30.4464,0.1977,2.1806,22.2336,3549.0
3549.1,29.8882,0.197,2.1797,22.4768,3549.1
3549.2,29.3108,0.1946,2.18,22.6119,3549.2
3549.3,29.1262,0.1923,2.1808,22.7839,3549.3
3549.4,29.3199,0.1918,2.1814,23.0915,3549.4
3549.5,29.1926,0.1927,2.1813,23.4844,3549.5
3549.6,28.9501,0.1932,2.1816,23.778,3549.6
3549.7,28.1761,0.192,2.1842,24.0108,3549.7
3549.8,26.2554,0.1902,2.1897,24.5671,3549.8
3549.9,25.0188,0.189,2.1976,25.4464,3549.9
3550.0,25.6042,0.1882,2.2065,26.6923,3550.0
3550.1,26.1889,0.1869,2.2141,28.1324,3550.1
3550.2,26.7709,0.1852,2.2194,29.6102,3550.2
3550.3,27.0733,0.1838,2.2232,31.7299,3550.3
3550.4,26.6409,0.1833,2.2264,35.8058,3550.4
3550.5,26.0548,0.183,2.2301,39.7066,3550.5
3550.6,26.2522,0.1834,2.236,42.5549,3550.6
3550.7,27.3201,0.1851,2.2456,49.0588,3550.7
3550.8,28.3742,0.1883,2.26,57.0629,3550.8
3550.9,28.3529,0.1922,2.2794,64.052,3550.9
3551.0,28.3561,0.1956,2.3015,72.9857,3551.0
3551.1,28.3344,0.1952,2.3235,89.3249,3551.1
3551.2,28.2348,0.197,2.3436,116.2997,3551.2
3551.3,28.268,0.1985,2.3613,141.4771,3551.3
3551.4,28.7846,0.2007,2.3765,255.4725,3551.4
3551.5,29.8096,0.203,2.3897,5564.6509,3551.5
3551.6,30.1069,0.2031,2.4007,29207.8398,3551.6
3551.7,29.6725,0.1992,2.4075,57874.8477,3551.7
3551.8,29.3639,0.1926,2.4072,62290.7695,3551.8
3551.9,29.415,0.186,2.3991,62290.7695,3551.9
3552.0,30.6483,0.1818,2.3868,62290.7695,3552.0
3552.1,33.3822,0.1806,2.3754,62290.7695,3552.1
3552.2,35.3154,0.1811,2.3674,62290.7695,3552.2
3552.3,36.0994,0.1847,2.3629,62290.7695,3552.3
3552.4,37.3451,0.1837,2.3607,62290.7695,3552.4
3552.5,38.5347,0.181,2.3593,62236.5195,3552.5
3552.6,39.3067,0.1773,2.3571,52404.1523,3552.6
3552.7,39.7056,0.1737,2.354,22426.5059,3552.7
3552.8,39.9931,0.1711,2.351,402.7122,3552.8
3552.9,40.333,0.17,2.3477,336.9554,3552.9
3553.0,40.6725,0.171,2.343,226.4137,3553.0
3553.1,40.6417,0.1736,2.3374,128.8058,3553.1
3553.2,40.0646,0.1767,2.3331,82.7934,3553.2
3553.3,39.5977,0.179,2.3304,40.6629,3553.3
3553.4,39.5325,0.1801,2.328,16.0953,3553.4
3553.5,40.1586,0.1808,2.3254,17.6434,3553.5
3553.6,41.0564,0.1825,2.3246,18.371,3553.6
3553.7,41.5557,0.1857,2.3295,18.1925,3553.7
3553.8,41.0955,0.1893,2.3427,17.6276,3553.8
3553.9,40.7692,0.192,2.3665,18.2078,3553.9
3554.0,40.5888,0.1938,2.3979,19.2938,3554.0
3554.1,40.5562,0.1946,2.4272,19.0897,3554.1
3554.2,40.6451,0.1925,2.4457,16.3225,3554.2
3554.3,40.7648,0.1932,2.453,13.029,3554.3
3554.4,40.89,0.194,2.4549,12.4374,3554.4
3554.5,41.3939,0.195,2.4577,12.2444,3554.5
3554.6,42.196,0.1959,2.4636,11.9234,3554.6
3554.7,42.8872,0.1969,2.4709,11.122,3554.7
3554.8,43.3372,0.198,2.4787,10.5833,3554.8
3554.9,43.9794,0.198,2.4882,10.3839,3554.9
3555.0,45.5276,0.2007,2.4994,10.2676,3555.0
3555.1,47.4696,0.2042,2.5113,10.2718,3555.1
3555.2,49.032,0.2041,2.5224,10.4917,3555.2
3555.3,49.2804,0.204,2.5333,10.8394,3555.3
3555.4,49.2891,0.2063,2.5465,10.8037,3555.4
3555.5,49.7534,0.2119,2.5615,10.0294,3555.5
3555.6,50.8979,0.219,2.5748,8.7831,3555.6
3555.7,51.6336,0.2251,2.5818,7.7648,3555.7
3555.8,53.2164,0.2291,2.5811,7.2516,3555.8
3555.9,58.2516,0.232,2.5756,6.7905,3555.9
3556.0,61.8428,0.2345,2.5697,6.486,3556.0
3556.1,61.7276,0.2362,2.5649,6.6898,3556.1
3556.2,62.1889,0.2362,2.5602,7.5832,3556.2
3556.3,63.0212,0.2359,2.5542,8.1904,3556.3
3556.4,64.5527,0.2373,2.5471,7.5408,3556.4
3556.5,67.3556,0.2406,2.5407,6.1,3556.5
3556.6,70.1812,0.2437,2.5372,5.0811,3556.6
3556.7,71.7406,0.2456,2.5377,5.4095,3556.7
3556.8,72.7332,0.2472,2.5411,5.5868,3556.8
3556.9,72.9902,0.251,2.5452,5.781,3556.9
3557.0,73.3519,0.2577,2.5499,6.0785,3557.0
3557.1,76.1454,0.267,2.5567,6.1213,3557.1
3557.2,78.8559,0.2775,2.5655,5.9831,3557.2
3557.3,78.492,0.2858,2.5768,5.8709,3557.3
3557.4,78.4456,0.2896,2.5883,5.9089,3557.4
3557.5,78.8476,0.2889,2.5968,5.8723,3557.5
3557.6,79.551,0.2875,2.5979,5.5122,3557.6
3557.7,80.4166,0.2874,2.5917,5.2622,3557.7
3557.8,81.4099,0.2867,2.5855,5.1272,3557.8
3557.9,82.4192,0.2828,2.5849,4.9933,3557.9
3558.0,83.4119,0.2761,2.5906,4.8856,3558.0
3558.1,83.9921,0.2701,2.599,5.0492,3558.1
3558.2,83.9461,0.2687,2.6079,5.7006,3558.2
3558.3,84.5476,0.2714,2.6186,6.3496,3558.3
3558.4,85.8161,0.2755,2.6295,6.4239,3558.4
3558.5,86.658,0.2775,2.6374,5.5435,3558.5
3558.6,87.0598,0.275,2.6418,4.6946,3558.6
3558.7,86.9877,0.2686,2.6451,4.7299,3558.7
3558.8,86.6836,0.2591,2.6479,5.9052,3558.8
3558.9,85.9294,0.2471,2.6467,6.8395,3558.9
3559.0,85.2996,0.2338,2.6386,7.6677,3559.0
3559.1,86.0654,0.2219,2.6251,10.1218,3559.1
3559.2,86.8947,0.2104,2.6135,13.3328,3559.2
3559.3,86.4009,0.2054,2.6107,14.4594,3559.3
3559.4,84.2807,0.1997,2.6162,10.2636,3559.4
3559.5,81.1552,0.1952,2.6228,6.5653,3559.5
3559.6,77.9636,0.1912,2.6197,9.5003,3559.6
3559.7,75.7597,0.1873,2.6,17.569,3559.7
3559.8,73.9404,0.1821,2.5631,23.7561,3559.8
3559.9,71.8028,0.1758,2.5162,24.2907,3559.9
3560.0,69.3822,0.17,2.4723,30.8297,3560.0
3560.1,67.3041,0.1671,2.4392,95.8522,3560.1
3560.2,65.7303,0.167,2.4179,7183.0693,3560.2
3560.3,62.9173,0.1686,2.4032,34376.6016,3560.3
3560.4,60.8719,0.1699,2.3886,61338.625,3560.4
3560.5,61.7455,0.1699,2.3725,62290.7695,3560.5
3560.6,62.3726,0.1688,2.3589,62290.7695,3560.6
3560.7,62.0361,0.1671,2.3501,62290.7695,3560.7
3560.8,60.1521,0.1657,2.3433,62290.7695,3560.8
3560.9,57.4866,0.1647,2.3342,62290.7695,3560.9
3561.0,53.6478,0.164,2.3196,62290.7695,3561.0
3561.1,48.9728,0.1635,2.2993,62290.7695,3561.1
3561.2,45.6173,0.1633,2.2767,62290.7695,3561.2
3561.3,43.0329,0.1663,2.2559,62290.7695,3561.3
3561.4,39.2788,0.1663,2.2422,62290.7695,3561.4
3561.5,35.881,0.1661,2.2372,62290.7695,3561.5
3561.6,32.3222,0.1655,2.2403,62271.3594,3561.6
3561.7,27.1746,0.1616,2.2482,58698.7969,3561.7
3561.8,22.2705,0.1638,2.258,38107.8984,3561.8
3561.9,18.105,0.1628,2.2673,7961.3413,3561.9
3562.0,14.0738,0.1619,2.2766,357.3863,3562.0
3562.1,11.4161,0.16,2.2843,88.9915,3562.1
3562.2,10.7579,0.1538,2.2894,99.0264,3562.2
3562.3,10.5498,0.1509,2.291,108.8097,3562.3
3562.4,10.1383,0.1499,2.2885,114.9905,3562.4
3562.5,9.1453,0.1518,2.2809,118.2527,3562.5
3562.6,8.1327,0.1553,2.2682,126.4337,3562.6
3562.7,7.6498,0.1609,2.2524,131.2741,3562.7
3562.8,8.0133,0.1611,2.2372,124.5792,3562.8
3562.9,8.3374,0.1594,2.2265,111.038,3562.9
3563.0,8.5813,0.1546,2.2199,95.182,3563.0
3563.1,8.6161,0.1532,2.2163,82.0081,3563.1
3563.2,8.3605,0.152,2.2138,70.3172,3563.2
3563.3,8.037,0.1515,2.2114,61.892,3563.3
3563.4,7.8901,0.1524,2.2094,60.2743,3563.4
3563.5,7.6952,0.1537,2.2081,65.7492,3563.5
3563.6,7.7237,0.1542,2.2078,73.9306,3563.6
3563.7,8.0195,0.1534,2.2083,78.5242,3563.7
3563.8,7.6422,0.1544,2.2089,84.1878,3563.8
3563.9,7.0569,0.1516,2.2092,87.2424,3563.9
3564.0,7.0824,0.1494,2.2086,84.2387,3564.0
3564.1,7.114,0.149,2.2071,83.6561,3564.1
3564.2,7.2653,0.1503,2.2053,86.4941,3564.2
3564.3,7.672,0.1522,2.2043,90.2871,3564.3
3564.4,7.8454,0.1537,2.2044,91.707,3564.4
3564.5,7.7436,0.1547,2.2047,90.3075,3564.5
3564.6,7.6485,0.1552,2.2047,88.2211,3564.6
3564.7,7.6536,0.1549,2.2046,86.1045,3564.7
3564.8,7.616,0.154,2.2044,83.7498,3564.8
3564.9,7.3016,0.1531,2.2031,80.8476,3564.9
3565.0,7.1562,0.1532,2.1995,78.8565,3565.0
3565.1,7.274,0.1543,2.1947,78.3819,3565.1
3565.2,7.3289,0.1552,2.1912,78.3961,3565.2
3565.3,7.4118,0.1554,2.1903,78.4503,3565.3
3565.4,7.5328,0.1556,2.1913,78.007,3565.4
3565.5,7.5968,0.1568,2.1928,76.8524,3565.5
3565.6,7.6856,0.1582,2.1945,76.0355,3565.6
3565.7,7.7213,0.1576,2.1962,75.7634,3565.7
3565.8,7.4577,0.1549,2.1969,74.3637,3565.8
3565.9,7.0885,0.1515,2.1965,70.1298,3565.9
3566.0,6.7992,0.1494,2.1964,67.0584,3566.0
3566.1,6.5894,0.1489,2.1975,76.4569,3566.1
3566.2,6.3996,0.1487,2.1992,87.5327,3566.2
3566.3,6.4232,0.1481,2.1999,89.9413,3566.3
3566.4,7.1371,0.1478,2.1987,91.8531,3566.4
3566.5,7.7758,0.1482,2.1963,97.3369,3566.5
3566.6,7.4125,0.1486,2.1941,109.9864,3566.6
3566.7,6.7794,0.1482,2.1926,122.5046,3566.7
3566.8,6.1718,0.1482,2.1908,130.1918,3566.8
3566.9,6.0577,0.1498,2.1895,124.8337,3566.9
3567.0,6.2564,0.1523,2.1912,106.5713,3567.0
3567.1,6.5922,0.1542,2.1974,96.2079,3567.1
3567.2,6.6656,0.1544,2.2057,119.5158,3567.2
3567.3,6.424,0.1545,2.213,143.8164,3567.3
3567.4,6.2261,0.1564,2.2196,188.0573,3567.4
3567.5,6.5829,0.16,2.2265,279.8092,3567.5
3567.6,6.8301,0.1608,2.2327,398.8847,3567.6
3567.7,6.92,0.1663,2.2349,2123.1453,3567.7
3567.8,7.0722,0.1671,2.2312,10115.3594,3567.8
3567.9,7.1958,0.1631,2.2244,31459.6172,3567.9
3568.0,7.2131,0.1604,2.2177,56953.5586,3568.0
3568.1,7.1414,0.1564,2.2121,62290.7695,3568.1
3568.2,7.2441,0.1553,2.2067,62290.7695,3568.2
3568.3,7.3268,0.1519,2.2001,62290.7695,3568.3
3568.4,6.8983,0.1504,2.1922,62290.7695,3568.4
3568.5,6.7903,0.1508,2.1842,62290.7695,3568.5
3568.6,7.0826,0.1525,2.1779,62290.7695,3568.6
3568.7,6.7816,0.1539,2.1739,62290.7695,3568.7
3568.8,6.4653,0.1546,2.1722,62290.7695,3568.8
3568.9,6.4771,0.155,2.1722,62290.7695,3568.9
3569.0,6.4958,0.1556,2.1731,62290.7695,3569.0
3569.1,6.4716,0.156,2.1752,62290.7695,3569.1
3569.2,6.5285,0.156,2.1784,62290.7695,3569.2
3569.3,6.9714,0.1561,2.1817,62290.7695,3569.3
3569.4,7.2513,0.1566,2.1841,62290.7695,3569.4
3569.5,7.061,0.1572,2.185,62290.7695,3569.5
3569.6,7.3477,0.1573,2.1847,62290.7695,3569.6
3569.7,7.7199,0.1565,2.1841,62290.7695,3569.7
3569.8,7.787,0.1564,2.1843,62290.7695,3569.8
3569.9,8.081,0.1579,2.1867,62217.4492,3569.9
3570.0,8.3195,0.1606,2.1909,48973.0,3570.0
3570.1,8.1483,0.1631,2.1956,16391.2539,3570.1
3570.2,7.9435,0.1634,2.199,948.7201,3570.2
3570.3,7.5698,0.1611,2.2011,137.351,3570.3
3570.4,6.9455,0.1541,2.2056,41.2415,3570.4
3570.5,6.5005,0.1541,2.218,27.3703,3570.5
3570.6,6.4372,0.1538,2.2373,22.0331,3570.6
3570.7,6.7266,0.1528,2.254,15.8239,3570.7
3570.8,6.8841,0.1587,2.2587,11.9602,3570.8
3570.9,7.1777,0.1609,2.2502,10.1654,3570.9
3571.0,8.0463,0.162,2.2373,7.7078,3571.0
3571.1,8.5997,0.1627,2.2289,6.0645,3571.1
3571.2,8.3619,0.1634,2.2268,5.5383,3571.2
3571.3,7.5811,0.1646,2.2279,5.1111,3571.3
3571.4,7.1981,0.1663,2.2286,4.7084,3571.4
3571.5,7.4588,0.1648,2.2277,4.2944,3571.5
3571.6,7.5887,0.1687,2.2249,3.8738,3571.6
3571.7,7.3756,0.1681,2.221,3.527,3571.7
3571.8,7.0144,0.1662,2.2185,3.2744,3571.8
3571.9,7.2494,0.164,2.2208,3.0081,3571.9
3572.0,7.5142,0.1629,2.2286,2.8119,3572.0
3572.1,7.3918,0.1632,2.238,2.7231,3572.1
3572.2,7.0651,0.1642,2.2446,2.6216,3572.2
3572.3,6.4867,0.1644,2.2461,2.5497,3572.3
3572.4,5.9773,0.1634,2.2439,2.5729,3572.4
3572.5,6.3078,0.1617,2.2413,2.6916,3572.5
3572.6,6.8695,0.1602,2.2388,2.8324,3572.6
3572.7,7.0103,0.1597,2.2363,2.8884,3572.7
3572.8,7.0599,0.1602,2.2342,2.852,3572.8
3572.9,7.0597,0.1614,2.2345,2.7935,3572.9
3573.0,7.0982,0.1621,2.2395,2.7983,3573.0
3573.1,7.2158,0.162,2.2511,2.7972,3573.1
3573.2,7.395,0.1619,2.2685,2.8238,3573.2
3573.3,7.5589,0.1631,2.2839,2.9091,3573.3
3573.4,7.6342,0.1654,2.2883,2.9916,3573.4
3573.5,7.6697,0.1671,2.2805,3.078,3573.5
3573.6,7.7097,0.1672,2.2695,3.1914,3573.6
3573.7,7.5615,0.1659,2.2677,3.342,3573.7
3573.8,7.3643,0.1644,2.2767,3.5347,3573.8
3573.9,7.352,0.1638,2.2853,3.7239,3573.9
3574.0,7.1364,0.1614,2.283,3.8137,3574.0
3574.1,6.8984,0.1656,2.2706,3.794,3574.1
3574.2,7.0522,0.1633,2.2561,3.7567,3574.2
3574.3,7.0476,0.1636,2.2482,3.7253,3574.3
3574.4,6.9335,0.1634,2.2499,3.7004,3574.4
3574.5,7.1454,0.1629,2.259,3.6635,3574.5
3574.6,7.2744,0.1624,2.2706,3.6104,3574.6
3574.7,7.2703,0.1625,2.2787,3.5167,3574.7
3574.8,7.4828,0.1664,2.2803,3.3714,3574.8
3574.9,7.9175,0.1673,2.2775,3.2289,3574.9
3575.0,8.4187,0.1638,2.2766,3.1323,3575.0
3575.1,8.5771,0.161,2.2821,3.0811,3575.1
3575.2,8.5195,0.1571,2.2909,3.0619,3575.2
3575.3,8.0627,0.1546,2.2971,3.0549,3575.3
3575.4,6.9601,0.1582,2.2961,3.0237,3575.4
3575.5,6.2128,0.1615,2.2878,2.9453,3575.5
3575.6,6.6273,0.1627,2.2772,2.8162,3575.6
3575.7,7.2408,0.1693,2.2695,2.7074,3575.7
3575.8,7.7444,0.1716,2.2645,2.6089,3575.8
3575.9,7.8355,0.1711,2.2589,2.5432,3575.9
3576.0,7.8464,0.1742,2.2515,2.5732,3576.0
3576.1,7.6814,0.1801,2.2429,2.6706,3576.1
3576.2,7.2507,0.1781,2.2356,2.7273,3576.2
3576.3,6.7317,0.1772,2.2311,2.619,3576.3
3576.4,6.6392,0.1785,2.2295,2.4579,3576.4
3576.5,7.3161,0.1768,2.2291,2.426,3576.5
3576.6,7.5066,0.1752,2.2284,2.424,3576.6
3576.7,7.3946,0.1735,2.2276,2.4075,3576.7
3576.8,7.5469,0.1725,2.2271,2.3358,3576.8
3576.9,7.7888,0.1731,2.2272,2.291,3576.9
3577.0,8.1215,0.1748,2.2277,2.3083,3577.0
3577.1,8.4636,0.1762,2.2278,2.3795,3577.1
3577.2,8.5676,0.1761,2.2276,2.4146,3577.2
3577.3,8.2019,0.1746,2.2277,2.4224,3577.3
3577.4,7.4921,0.1725,2.2291,2.467,3577.4
3577.5,7.2548,0.1715,2.2318,2.5111,3577.5
3577.6,7.5456,0.1727,2.2343,2.5504,3577.6
3577.7,7.677,0.1745,2.2356,2.6051,3577.7
3577.8,8.0454,0.1753,2.2348,2.6865,3577.8
3577.9,8.3666,0.174,2.2324,2.814,3577.9
3578.0,7.8408,0.1717,2.2299,2.9733,3578.0
3578.1,7.477,0.1696,2.2284,3.0918,3578.1
3578.2,7.7232,0.1686,2.2278,3.1322,3578.2
3578.3,7.9283,0.1683,2.2273,3.1579,3578.3
3578.4,8.1667,0.1683,2.2268,3.1775,3578.4
3578.5,8.4465,0.1684,2.2269,3.2085,3578.5
3578.6,8.6565,0.168,2.228,3.2673,3578.6
3578.7,9.0461,0.1668,2.2308,3.3191,3578.7
3578.8,9.5196,0.1648,2.2354,3.341,3578.8
3578.9,9.2929,0.1628,2.2401,3.3719,3578.9
3579.0,8.8855,0.1619,2.2433,3.418,3579.0
3579.1,8.8371,0.1623,2.2452,3.434,3579.1
3579.2,8.7736,0.1644,2.2471,3.3149,3579.2
3579.3,8.7665,0.1673,2.2509,3.1279,3579.3
3579.4,8.8935,0.1701,2.2562,2.9783,3579.4
3579.5,9.0534,0.1715,2.2619,2.8442,3579.5
3579.6,9.1638,0.1679,2.2666,2.7353,3579.6
3579.7,9.1563,0.1662,2.2698,2.6596,3579.7
3579.8,9.2049,0.1646,2.2721,2.6016,3579.8
3579.9,9.2008,0.1642,2.2741,2.5361,3579.9
3580.0,9.0043,0.164,2.2771,2.4358,3580.0
3580.1,8.8331,0.1663,2.282,2.3501,3580.1
3580.2,8.6873,0.1657,2.287,2.3023,3580.2
3580.3,8.5423,0.1666,2.2907,2.2964,3580.3
3580.4,8.5415,0.1692,2.2928,2.2952,3580.4
3580.5,8.6249,0.1724,2.2932,2.302,3580.5
3580.6,8.5695,0.1747,2.2918,2.3304,3580.6
3580.7,8.4781,0.176,2.2875,2.361,3580.7
3580.8,8.3426,0.1762,2.2808,2.3802,3580.8
3580.9,8.1858,0.1757,2.2734,2.3753,3580.9
3581.0,8.3388,0.1751,2.2673,2.3362,3581.0
3581.1,8.5161,0.176,2.2641,2.2497,3581.1
3581.2,7.9305,0.1787,2.2624,2.1438,3581.2
3581.3,7.7242,0.1816,2.2604,2.0858,3581.3
3581.4,8.2415,0.1822,2.2569,2.1082,3581.4
3581.5,8.3154,0.1795,2.2533,2.1354,3581.5
3581.6,8.1502,0.1745,2.2515,2.1359,3581.6
3581.7,8.1261,0.1708,2.2514,2.1401,3581.7
3581.8,8.6412,0.1705,2.2511,2.2583,3581.8
3581.9,9.0422,0.1698,2.2483,2.3626,3581.9
3582.0,8.6783,0.1744,2.2431,2.2587,3582.0
3582.1,7.9485,0.1725,2.2384,1.9144,3582.1
3582.2,7.3518,0.1679,2.2393,1.651,3582.2
3582.3,7.432,0.1605,2.2501,1.9807,3582.3
3582.4,7.7256,0.1612,2.2699,2.9033,3582.4
3582.5,8.0966,0.1609,2.2907,4.0254,3582.5
3582.6,8.2736,0.1607,2.3026,4.7415,3582.6
3582.7,8.1941,0.1601,2.301,5.2318,3582.7
3582.8,8.1118,0.1598,2.2891,5.4424,3582.8
3582.9,8.4026,0.1595,2.2736,5.4711,3582.9
3583.0,8.7996,0.1575,2.263,5.6584,3583.0
3583.1,9.2102,0.1491,2.2611,6.3657,3583.1
3583.2,9.4834,0.1417,2.2706,7.8269,3583.2
3583.3,9.6332,0.1358,2.2969,9.3686,3583.3
3583.4,9.9991,0.1322,2.3441,10.0709,3583.4
3583.5,11.0408,0.1363,2.4026,9.1611,3583.5
3583.6,12.3094,0.1384,2.4433,8.3409,3583.6
3583.7,14.0419,0.1382,2.4402,8.7589,3583.7
3583.8,16.3369,0.1361,2.3982,10.8522,3583.8
3583.9,17.9827,0.1351,2.3527,12.7255,3583.9
3584.0,18.3501,0.1378,2.3362,14.4084,3584.0
3584.1,17.9904,0.1443,2.3457,17.0264,3584.1
3584.2,17.904,0.1515,2.3568,18.9019,3584.2
3584.3,18.3109,0.1558,2.3555,19.1861,3584.3
3584.4,18.4236,0.1554,2.3474,18.8251,3584.4
3584.5,18.4714,0.1512,2.3439,18.3149,3584.5
3584.6,18.5114,0.1451,2.3452,18.5078,3584.6
3584.7,18.4056,0.14,2.344,20.0417,3584.7
3584.8,18.2859,0.1382,2.3396,21.4433,3584.8
3584.9,18.3077,0.142,2.3398,21.8583,3584.9
3585.0,18.5072,0.1484,2.3492,22.4969,3585.0
3585.1,18.8554,0.1523,2.3612,23.2673,3585.1
3585.2,19.1665,0.1518,2.365,23.1498,3585.2
3585.3,19.106,0.1473,2.3559,20.5736,3585.3
3585.4,18.9089,0.1402,2.3415,17.1541,3585.4
3585.5,18.8306,0.1321,2.335,15.5652,3585.5
3585.6,18.7169,0.125,2.3472,16.4094,3585.6
3585.7,18.3916,0.1205,2.3794,18.3902,3585.7
3585.8,17.9135,0.1174,2.4201,19.1621,3585.8
3585.9,18.0466,0.1154,2.4529,18.6891,3585.9
3586.0,18.4894,0.1142,2.4684,18.9218,3586.0
3586.1,18.6023,0.1132,2.4694,21.8845,3586.1
3586.2,18.496,0.1131,2.4697,23.8697,3586.2
3586.3,18.3583,0.1148,2.4822,24.4587,3586.3
3586.4,18.4405,0.119,2.5126,23.9216,3586.4
3586.5,18.4026,0.1268,2.5466,22.259,3586.5
3586.6,18.4873,0.1383,2.5518,19.8406,3586.6
3586.7,19.0622,0.1515,2.5052,18.0492,3586.7
3586.8,19.5431,0.1632,2.4181,17.4237,3586.8
3586.9,19.5753,0.171,2.3283,17.6438,3586.9
3587.0,19.2204,0.1749,2.2681,17.2703,3587.0
3587.1,19.4872,0.1761,2.2418,16.6429,3587.1
3587.2,20.4427,0.1762,2.2349,15.7555,3587.2
3587.3,21.0666,0.1795,2.234,14.6742,3587.3
3587.4,21.5695,0.1804,2.234,13.9706,3587.4
3587.5,21.9339,0.1815,2.2307,13.7071,3587.5
3587.6,22.0489,0.1824,2.2242,13.1774,3587.6
3587.7,22.0834,0.1836,2.2192,12.6915,3587.7
3587.8,21.9678,0.1846,2.2199,12.4027,3587.8
3587.9,21.4637,0.183,2.2282,12.1216,3587.9
3588.0,20.8359,0.1843,2.2432,11.9472,3588.0
3588.1,20.3244,0.1855,2.2611,12.0746,3588.1
3588.2,19.9624,0.19,2.2762,12.5492,3588.2
3588.3,19.9299,0.1911,2.2856,13.0356,3588.3
3588.4,20.3373,0.1874,2.288,13.1234,3588.4
3588.5,20.7602,0.182,2.2786,12.8697,3588.5
3588.6,20.7345,0.1693,2.2438,12.5564,3588.6
3588.7,20.0136,0.15,2.1809,12.5368,3588.7
3588.8,19.6665,0.126,2.1319,12.6608,3588.8
3588.9,20.2309,0.108,2.1724,13.1368,3588.9
3589.0,22.3047,0.0986,2.3457,14.0372,3589.0
3589.1,25.1819,0.0983,2.5763,14.7527,3589.1
