RFR,EXT,DTR,AVG
98.57644185769487,98.97129477576519,100.29508126666674,98.77386831673003
98.69853634304222,98.7547015713562,97.51675383359294,98.72661895719921
97.54516976563639,97.0131150357204,97.51675383359294,97.2791424006784
96.19185946588493,95.13990885440622,97.51675383359294,95.66588416014557
96.38178112421467,96.15035368916101,97.51675383359294,96.26606740668784
95.51827639692648,94.47150404645758,97.51675383359294,94.99489022169203
95.54172887584247,94.36631556077447,97.51675383359294,94.95402221830847
95.6864073666996,94.87717072489731,97.51675383359294,95.28178904579846
95.55253977106739,94.76521489277697,97.51675383359294,95.15887733192218
95.19710089342114,94.01134659948316,97.51675383359294,94.60422374645215
94.99749288769841,93.27429150670274,92.85814721401523,94.13589219720058
95.04199701088079,93.23386009527265,92.85814721401523,94.13792855307672
95.35835323763314,93.48782837575644,92.85814721401523,94.42309080669479
97.15434815356213,95.9381564320977,97.51675383359294,96.5462522928299
97.77482227169229,97.47203166835341,97.51675383359294,97.62342697002285
98.97120369245249,98.68266076783742,100.29508126666674,98.82693223014496
98.33681463187494,98.71983294410654,100.29508126666674,98.52832378799074
99.22253486844458,98.54239699896219,100.29508126666674,98.88246593370339
100.84970142045148,100.7795588875915,100.29508126666674,100.8146301540215
101.4588760683303,101.89243643042958,100.29508126666674,101.67565624937994
99.07388795579658,101.38785851507086,100.29508126666674,100.23087323543372
99.96299420634642,101.36354622653074,100.29508126666674,100.66327021643858
102.03797743461467,102.1286749870518,100.29508126666674,102.08332621083323
101.99934165083198,101.95112766180398,100.29508126666674,101.97523465631798
102.58935468198244,102.474957615758,100.29508126666674,102.53215614887023
102.34965529197846,102.766456081217,100.29508126666674,102.55805568659773
101.82965352195006,102.05435839575581,100.29508126666674,101.94200595885295
101.37759668102011,102.00012620642796,100.29508126666674,101.68886144372404
100.49087057218483,101.1229691037135,100.29508126666674,100.80691983794917
100.51434198691145,100.94624810964686,100.29508126666674,100.73029504827915
102.44219017761283,101.88371124410789,100.29508126666674,102.16295071086036
103.63530594303066,104.16776493363614,100.29508126666674,103.9015354383334
101.62364713642124,101.86677687413004,100.29508126666674,101.74521200527565
97.76734531435572,98.09676554503015,100.29508126666674,97.93205542969294
97.68463492388544,97.69020802635356,100.29508126666674,97.68742147511949
101.28126540290765,100.62635208723424,100.29508126666674,100.95380874507094
104.64086444862663,103.50819468431293,100.29508126666674,104.07452956646978
104.49055761515255,103.9448067817075,100.29508126666674,104.21768219843003
102.94724640721097,102.40595014633746,100.29508126666674,102.67659827677421
103.39209341139278,103.42420129308884,100.29508126666674,103.4081473522408
104.27701309579514,102.76741835892408,100.29508126666674,103.52221572735961
101.69540537597344,102.00188925010069,100.29508126666674,101.84864731303706
102.31331110751728,101.7056337727095,100.29508126666674,102.0094724401134
97.67445247868883,98.98484411540502,100.29508126666674,98.32964829704693
99.25507672725838,99.01332148420923,100.29508126666674,99.13419910573381
98.82775920365242,98.80117377946628,100.29508126666674,98.81446649155936
96.55526225053052,96.57254107290886,97.51675383359294,96.56390166171968
94.29741700278446,95.51795473675155,97.51675383359294,94.907685869768
95.39028957010635,95.77341188276179,97.51675383359294,95.58185072643407
95.82156571273158,95.83897185208096,97.51675383359294,95.83026878240628
95.94618010455888,95.9248786764099,97.51675383359294,95.93552939048439
96.59528141914147,96.13159265967744,97.51675383359294,96.36343703940946
96.69630467111146,96.35850220897174,97.51675383359294,96.52740344004161
95.81509432073341,96.50157336028043,97.51675383359294,96.15833384050691
96.26855916321082,97.07585156452022,97.51675383359294,96.67220536386552
97.25378366047542,97.1566455051016,100.29508126666674,97.2052145827885
97.7620892169344,97.49596111370174,100.29508126666674,97.62902516531807
98.48879982675507,97.99358123607396,100.29508126666674,98.24119053141452
97.69081907198387,97.69021546269401,100.29508126666674,97.69051726733895
99.1878927911956,98.66854266105206,100.29508126666674,98.92821772612382
99.41529829292311,99.42172688620332,100.29508126666674,99.41851258956322
99.57227978776726,99.82173220365506,102.1696726789709,99.69700599571115
98.9185860004463,100.2976511797509,102.1696726789709,99.6081185900986
100.42022532614425,99.94294333110801,100.29508126666674,100.18158432862613
99.59032037295029,100.56290010981016,100.29508126666674,100.07661024138022
102.3111479040839,101.42620259506695,100.29508126666674,101.86867524957543
102.10762338660923,102.94053277807197,100.29508126666674,102.5240780823406
99.64947025523746,100.02833872799418,100.29508126666674,99.83890449161582
97.90358451555203,99.26535962894916,100.29508126666674,98.58447207225059
96.33275948641148,97.97708429199996,100.29508126666674,97.15492188920572
95.05348454758656,97.56737376769044,100.29508126666674,96.31042915763851
96.42596208989367,96.76298245549522,100.29508126666674,96.59447227269445
95.69031336236809,96.92757665244817,100.29508126666674,96.30894500740813
96.09141934719293,97.1351120927979,100.29508126666674,96.61326571999541
96.21954779224879,97.10524457100227,100.29508126666674,96.66239618162552
96.6762150554222,97.20851272705029,100.29508126666674,96.94236389123625
96.87498892615149,97.20101724730822,100.29508126666674,97.03800308672984
97.40189677791632,97.45056910483358,97.51675383359294,97.42623294137495
97.08734113004368,97.199285218574,97.51675383359294,97.14331317430884
96.510297991932,96.80022269159666,97.51675383359294,96.65526034176433
96.1379081268981,96.45539834873844,97.51675383359294,96.29665323781828
93.00396418781715,94.92114611447387,97.51675383359294,93.96255515114551
92.1772356121268,93.71104709397571,97.51675383359294,92.94414135305125
91.32248956616479,92.98875513541445,97.51675383359294,92.15562235078963
92.19876807255116,93.11222365525015,97.51675383359294,92.65549586390065
92.34211115359356,92.8372299455567,97.51675383359294,92.58967054957513
92.463178758369,92.82678613650516,97.51675383359294,92.64498244743709
92.25225996010124,93.14945831051305,97.51675383359294,92.70085913530716
92.97163592031835,94.4547429824949,97.51675383359294,93.71318945140663
93.61027777055462,94.55210280134428,97.51675383359294,94.08119028594945
93.74745470867607,94.61884084711458,97.51675383359294,94.18314777789533
93.63370553001113,94.07961303958442,97.51675383359294,93.85665928479777
92.36748563487626,94.07980325542978,97.51675383359294,93.22364444515301
91.72717855618768,92.94753992985765,97.51675383359294,92.33735924302266
92.59883120291124,93.11565667485002,97.51675383359294,92.85724393888063
94.12313741894943,93.24108700722329,92.85814721401523,93.68211221308636
92.37419870310222,92.71942801719939,92.85814721401523,92.54681336015081
91.56459923310857,92.43388980582982,92.85814721401523,91.99924451946919
92.17413925298993,92.52776449276476,92.85814721401523,92.35095187287735
91.05264384167003,92.9881038313068,97.51675383359294,92.02037383648842
91.14702244260623,93.6539862351907,97.51675383359294,92.40050433889846
92.1172470831194,93.0310119145234,97.51675383359294,92.5741294988214
92.47444664452198,93.08475501199909,97.51675383359294,92.77960082826053
91.00465965041737,92.41906768138954,92.85814721401523,91.71186366590345
91.83687453155744,92.881655556543,92.85814721401523,92.35926504405022
92.5489160285854,93.18449055585998,97.51675383359294,92.8667032922227
92.07982093321009,92.9657991477072,97.51675383359294,92.52281004045864
92.15337936254691,92.97290148555581,97.51675383359294,92.56314042405137
92.9110007292583,93.08096544843825,97.51675383359294,92.99598308884828
92.38733722838296,92.86951755849584,97.51675383359294,92.62842739343941
92.60707831239917,93.77879068433298,97.51675383359294,93.19293449836607
92.41584864087218,93.5441160345726,97.51675383359294,92.97998233772239
93.66527039080962,93.46910722817118,97.51675383359294,93.5671888094904
92.02308546586457,92.71745286470605,92.85814721401523,92.37026916528531
90.6654738393446,91.984759311317,92.85814721401523,91.32511657533081
90.56823049892617,91.74385639582401,92.85814721401523,91.15604344737508
90.39320314717821,91.91419763228531,92.85814721401523,91.15370038973177
90.12881246190635,91.67738724304881,92.85814721401523,90.90309985247758
89.06929942261534,91.69362652518105,92.85814721401523,90.3814629738982
90.04140756774208,91.52733756619511,92.85814721401523,90.7843725669686
91.02461830065039,90.47252043617763,89.125909585292,90.74856936841401
89.95939399386772,89.62191179761487,89.125909585292,89.79065289574129
89.71587365373809,89.20934855913498,89.125909585292,89.46261110643653
89.56005007242875,89.23557427716837,89.125909585292,89.39781217479856
89.74465938953036,89.31267466451963,89.125909585292,89.528667027025
90.81969382403123,90.26714419680403,89.125909585292,90.54341901041764
90.6321482090534,90.56394772045589,89.125909585292,90.59804796475464
90.77349181971618,90.73117810936434,89.125909585292,90.75233496454027
90.48682890753888,90.85386494000028,89.125909585292,90.67034692376959
90.90199039889173,90.77125359920085,89.125909585292,90.83662199904629
90.6528368419709,90.729321567025,89.125909585292,90.69107920449795
90.48943831170841,90.77235662446445,89.125909585292,90.63089746808643
90.22270575223439,90.71411448856607,89.125909585292,90.46841012040022
90.87658558520538,91.67633751216573,92.85814721401523,91.27646154868555
90.59517812574205,92.05744658145768,92.85814721401523,91.32631235359986
90.47483907283556,91.91862865443888,92.85814721401523,91.19673386363722
90.6201395656792,91.88407805551084,92.85814721401523,91.25210881059502
90.70513062339593,91.59783770724827,92.85814721401523,91.1514841653221
90.70714599375762,91.69483840026379,92.85814721401523,91.2009921970107
90.96582070457296,91.57402124866672,92.85814721401523,91.26992097661984
91.02797463177663,91.10229983071018,89.125909585292,91.0651372312434
90.92858572737273,90.76576707713691,89.125909585292,90.84717640225483
90.58322132985866,90.61390744569142,89.125909585292,90.59856438777504
90.84582271949506,90.53932918056822,89.125909585292,90.69257595003164
91.12340519174727,90.51551734104194,89.125909585292,90.8194612663946
90.98638347958989,90.30016802095057,89.125909585292,90.64327575027022
91.09767724345714,91.31705360142547,92.85814721401523,91.20736542244131
90.95376850099834,91.3737079095909,92.85814721401523,91.16373820529462
91.99492820028094,90.82139343930365,89.125909585292,91.4081608197923
91.01797841564549,90.43240157904137,89.125909585292,90.72518999734342
89.12305541730534,88.58536366385358,89.125909585292,88.85420954057946
89.3385119817157,88.74486520545868,85.30791518771926,89.0416885935872
88.79475782683195,87.2674759532013,85.30791518771926,88.03111689001662
87.3642832703262,86.58025734720421,89.125909585292,86.9722703087652
86.70511210448319,87.09852600611474,89.125909585292,86.90181905529897
88.93066398322247,88.40783558100527,89.125909585292,88.66924978211387
90.84135053302275,90.01880280102044,89.125909585292,90.4300766670216
90.81410037312222,90.51126503066156,89.125909585292,90.6626827018919
90.96438974762927,90.64751158273891,89.125909585292,90.8059506651841
90.861184117209,90.71144528326484,89.125909585292,90.78631470023691
90.74201006973804,90.73349970270017,89.125909585292,90.73775488621911
90.60971416029665,90.71708875712231,89.125909585292,90.66340145870947
90.8890890744817,90.73494887283405,89.125909585292,90.81201897365787
90.70511297773282,90.70375527915779,89.125909585292,90.70443412844531
90.96303693309098,90.77096757753392,89.125909585292,90.86700225531246
90.92119535984503,90.82972552430718,89.125909585292,90.8754604420761
91.16664193935237,90.9191810943537,89.125909585292,91.04291151685304
90.96035617327634,91.6846508456871,92.85814721401523,91.32250350948172
91.05358288364577,91.93384778183393,92.85814721401523,91.49371533273985
91.0247077320675,91.70240155115816,92.85814721401523,91.36355464161284
91.2234591542713,91.11961441699829,89.125909585292,91.1715367856348
91.1466910084898,90.90629050063458,89.125909585292,91.02649075456219
90.82230397872252,90.7825841227058,89.125909585292,90.80244405071416
90.25679859494073,91.16361926578749,92.85814721401523,90.7102089303641
89.87170913944726,91.28799691639068,92.85814721401523,90.57985302791897
91.16563778078101,91.80630108049152,92.85814721401523,91.48596943063626
91.35444346600225,91.8415935788927,92.85814721401523,91.59801852244748
91.01566016891816,92.16889003523848,92.85814721401523,91.59227510207832
91.48065748997605,92.08030189649297,92.85814721401523,91.78047969323451
90.66894754278401,91.87908839088037,92.85814721401523,91.27401796683219
90.41077234054666,91.53558509190492,92.85814721401523,90.97317871622579
90.72379872951784,90.80767335445118,89.125909585292,90.76573604198451
90.73552812052596,90.79909470372087,89.125909585292,90.7673114121234
89.91615425584496,91.4062697441531,92.85814721401523,90.66121199999903
90.27824465777077,91.73702829313189,92.85814721401523,91.00763647545133
90.29019530137538,91.7636738770247,92.85814721401523,91.02693458920004
90.57271645057116,91.35270494614574,92.85814721401523,90.96271069835845
90.58643902043663,90.73007347416407,89.125909585292,90.65825624730036
90.57901538838853,90.50796575008897,89.125909585292,90.54349056923874
90.60951620264458,90.49674873314196,89.125909585292,90.55313246789328
90.79481499329016,90.5926800604759,89.125909585292,90.69374752688303
90.44786469018916,90.57048211322052,89.125909585292,90.50917340170484
90.56415736328844,90.62677816490194,89.125909585292,90.59546776409519
90.51165352340969,90.48981237955044,89.125909585292,90.50073295148007
90.61397497250658,90.52724060748189,89.125909585292,90.57060778999423
90.55463506632798,90.43318989783731,89.125909585292,90.49391248208264
90.50459942302503,90.45151966465903,89.125909585292,90.47805954384202
90.46378520333975,90.5874609282205,89.125909585292,90.52562306578012
90.5360927322364,91.1513624105598,92.85814721401523,90.84372757139809
88.84278567764397,91.27070934319325,92.85814721401523,90.0567475104186
89.6452907696588,91.7528157278134,92.85814721401523,90.6990532487361
91.96226038072278,92.112375646689,92.85814721401523,92.03731801370589
91.37151056352832,91.90766441187577,92.85814721401523,91.63958748770204
91.25252812199338,91.26951581474512,89.125909585292,91.26102196836925
90.96314939234813,90.62238174098576,89.125909585292,90.79276556666694
90.9613201852788,90.5686436138739,89.125909585292,90.76498189957636
90.938559253129,90.53149280134559,89.125909585292,90.7350260272373
90.93070552497691,90.64299466314202,89.125909585292,90.78685009405947
90.54094005981118,90.69983912181306,89.125909585292,90.62038959081212
89.28600201266971,91.19411649949892,92.85814721401523,90.24005925608432
90.69254485384785,91.4831601138094,92.85814721401523,91.08785248382863
90.74137052028136,91.3974270073823,92.85814721401523,91.06939876383183
90.80634709078457,91.4190258482956,92.85814721401523,91.11268646954008
90.72177571732684,91.41997989028418,92.85814721401523,91.0708778038055
90.76659153588668,91.46329205976625,92.85814721401523,91.11494179782646
91.10230176911513,91.81225337614313,92.85814721401523,91.45727757262912
91.20031155142325,92.1186081567623,92.85814721401523,91.65945985409277
91.11164210081712,91.80502126435731,92.85814721401523,91.45833168258721
91.05030130518284,91.60995993218114,92.85814721401523,91.33013061868199
91.4126351178859,91.67395356198887,92.85814721401523,91.54329433993738
91.75963166715998,91.55409164295668,92.85814721401523,91.65686165505832
92.10455652778397,91.78745637873322,92.85814721401523,91.9460064532586
92.90454940282592,92.30891693193311,92.85814721401523,92.60673316737952
91.87212784009922,92.30933312081625,92.85814721401523,92.09073048045774
90.9028689473823,91.71685590465378,92.85814721401523,91.30986242601804
91.28386187075442,91.15520268461043,89.125909585292,91.21953227768242
90.76535459562844,90.6169948811908,89.125909585292,90.69117473840961
90.82050685338912,90.61092777371633,89.125909585292,90.71571731355272
90.00484479656845,90.3130330361609,89.125909585292,90.15893891636468
90.77382828455016,90.5384418691932,89.125909585292,90.65613507687169
90.6219263696797,90.47021221923089,89.125909585292,90.5460692944553
90.75531635130487,90.50929079747345,89.125909585292,90.63230357438917
90.83585707776396,90.64612932641735,89.125909585292,90.74099320209066
90.86087454647259,90.59115625559508,89.125909585292,90.72601540103383
90.93855900253901,90.5769311742159,89.125909585292,90.75774508837745
90.84485074240882,90.46188014070489,89.125909585292,90.65336544155686
90.82616328258011,90.45113795541353,89.125909585292,90.63865061899682
90.76774870766357,90.52087219131168,89.125909585292,90.64431044948762
90.77438581434481,90.59738645555069,89.125909585292,90.68588613494775
90.63826911701206,90.44072378955215,89.125909585292,90.53949645328211
90.71211917515586,90.39901424485764,89.125909585292,90.55556671000676
90.13993704671735,89.7035076197555,89.125909585292,89.92172233323643
90.1025833754837,89.61616865932432,89.125909585292,89.859376017404
90.167765417738,89.94410047888401,89.125909585292,90.05593294831101
90.53532862714076,90.39667162839137,89.125909585292,90.46600012776607
90.59298839179229,90.43499575664966,89.125909585292,90.51399207422097
91.02066042436363,90.82864980666909,89.125909585292,90.92465511551636
91.1952908826366,91.3441517561379,92.85814721401523,91.26972131938726
91.06893056636595,91.9344319683226,92.85814721401523,91.50168126734428
91.01878320412803,91.5891298144432,92.85814721401523,91.30395650928561
91.12330984939601,91.36863099718707,89.125909585292,91.24597042329154
91.09219374012245,91.36105512706497,89.125909585292,91.22662443359371
91.066223743016,91.30801779931802,89.125909585292,91.187120771167
91.20809167022136,91.3118190338598,89.125909585292,91.25995535204058
91.17329238953458,91.29563440420044,89.125909585292,91.23446339686751
91.2911344557492,91.23309922270383,89.125909585292,91.26211683922651
91.13292497005664,91.07071530782531,89.125909585292,91.10182013894098
91.05635317352802,90.58189688213932,89.125909585292,90.81912502783368
90.8914255860882,90.4785208152175,89.125909585292,90.68497320065285
90.92724999836834,91.10137786691212,89.125909585292,91.01431393264022
90.56783950672367,91.96109274311681,92.85814721401523,91.26446612492023
91.6014517399695,92.61000426921375,92.85814721401523,92.10572800459163
92.28077936138693,92.95619729355529,92.85814721401523,92.61848832747111
92.68493186694255,92.90726261200422,92.85814721401523,92.79609723947338
91.75064143102219,92.77385193095618,92.85814721401523,92.2622466809892
91.05591257627066,92.36433477223201,92.85814721401523,91.71012367425134
91.45914331186883,92.08921416624736,92.85814721401523,91.7741787390581
91.24754356380275,92.19395090077482,92.85814721401523,91.72074723228879
90.86612793845197,91.91202734725333,92.85814721401523,91.38907764285264
90.94887584907434,91.1949997162249,89.125909585292,91.07193778264963
90.78721174618641,90.57406533792015,89.125909585292,90.68063854205329
90.67011660588189,90.70223487041667,89.125909585292,90.68617573814927
90.6240189685109,90.3895576434099,89.125909585292,90.5067883059604
90.68570953494212,90.46758514797854,89.125909585292,90.57664734146033
90.37209159971512,90.20305379916793,89.125909585292,90.28757269944153
90.8685994597882,90.40871655155162,89.125909585292,90.63865800566991
90.85368969512741,90.52446908159176,89.125909585292,90.68907938835959
90.94731456886704,90.66752654455,89.125909585292,90.80742055670852
90.88848659788327,90.83402790590843,89.125909585292,90.86125725189585
90.8520786528972,90.99896982306176,89.125909585292,90.92552423797949
90.85795950633907,90.83057478847122,89.125909585292,90.84426714740515
90.82578344342413,90.60917878216685,89.125909585292,90.7174811127955
90.90920374561054,90.58128337961456,89.125909585292,90.74524356261256
91.04634062817111,90.9444703831736,89.125909585292,90.99540550567235
91.22275267043398,91.2662195258272,89.125909585292,91.24448609813058
91.12919286669413,91.24073133252178,89.125909585292,91.18496209960796
91.130314975739,90.95007482478033,89.125909585292,91.04019490025966
91.0311285921556,90.83884034856175,89.125909585292,90.93498447035867
90.70573221849654,90.55246483393194,89.125909585292,90.62909852621424
90.56058728260305,90.40655949484984,89.125909585292,90.48357338872646
90.60232049185632,90.52763126794018,89.125909585292,90.56497587989824
90.94421320606945,90.47561493880596,89.125909585292,90.7099140724377
91.2759448082231,90.74497213707905,89.125909585292,91.01045847265107
91.3297933107676,90.9390293785573,89.125909585292,91.13441134466245
91.38864401460849,91.07379773884395,89.125909585292,91.23122087672621
91.34770029614286,91.07830527987237,89.125909585292,91.21300278800761
91.33436674166747,91.01677507071997,89.125909585292,91.17557090619371
91.0771886333146,90.83046474302422,89.125909585292,90.95382668816941
90.94244060495691,90.51385039252736,89.125909585292,90.72814549874214
90.91292105553143,90.59392871564022,89.125909585292,90.75342488558582
90.4886395350305,90.20689325319493,89.125909585292,90.34776639411271
90.18279829113088,90.0719251471327,89.125909585292,90.12736171913178
90.75288777749815,90.22930394931747,89.125909585292,90.4910958634078
90.75165465230145,90.35684803960079,89.125909585292,90.55425134595112
90.70523118499172,90.28201685971813,89.125909585292,90.49362402235492
90.62504707908236,90.42959426284725,89.125909585292,90.5273206709648
90.86564149753679,90.53770096947008,89.125909585292,90.70167123350343
91.1718797431052,90.49925291681893,89.125909585292,90.83556632996206
91.19582975334164,90.52872088644263,89.125909585292,90.86227531989213
91.20143376145954,90.43028727707808,89.125909585292,90.81586051926881
91.25464337208417,90.65378350308332,89.125909585292,90.95421343758375
91.20907569070589,91.31862865820301,89.125909585292,91.26385217445446
91.2774520869885,91.47046741107206,92.85814721401523,91.37395974903029
91.32146691699036,91.52869963413278,92.85814721401523,91.42508327556158
92.02281516101857,91.59324200621137,92.85814721401523,91.80802858361497
92.32631779282694,91.79202104283097,92.85814721401523,92.05916941782895
91.89011358089186,91.72721890390453,92.85814721401523,91.8086662423982
91.61341535135671,92.2699464964208,92.85814721401523,91.94168092388875
92.43769092272602,92.82962349972034,92.85814721401523,92.63365721122318
93.04137629368176,92.30680224830171,92.85814721401523,92.67408927099174
92.58284626630011,91.88438579630565,92.85814721401523,92.23361603130289
91.92663183399836,92.0040041157185,92.85814721401523,91.96531797485844
92.15749832560726,91.71564172204708,92.85814721401523,91.93657002382717
92.49398738822505,92.32797338042657,92.85814721401523,92.41098038432581
92.69949983520819,92.65730819702975,92.85814721401523,92.67840401611898
92.7286176180131,92.29430756395067,92.85814721401523,92.51146259098189
91.65460636342422,91.70630620021434,89.125909585292,91.68045628181929
89.47633716528199,90.49327430483736,89.125909585292,89.98480573505967
89.10137308747248,89.92283509295711,89.125909585292,89.51210409021479
90.4937786299695,91.03524267568642,89.125909585292,90.76451065282797
90.59855047133317,91.71996082312829,89.125909585292,91.15925564723074
91.46004096897299,91.48234417935852,89.125909585292,91.47119257416576
91.44015563248216,91.11032825501884,89.125909585292,91.2752419437505
91.46032504686644,91.12130713510219,89.125909585292,91.29081609098432
91.49136233853201,91.22380967324918,89.125909585292,91.3575860058906
91.1295546989638,91.9056231259602,92.85814721401523,91.517588912462
90.96478638066068,91.49569365167957,92.85814721401523,91.23024001617013
90.58623785690628,92.07547608244833,92.85814721401523,91.33085696967731
90.35584184992314,91.62999200588885,89.125909585292,90.992916927906
90.51239138951523,90.86632551625627,89.125909585292,90.68935845288576
90.88676202995276,90.4549151041461,89.125909585292,90.67083856704943
90.84458820491,90.35273410178252,89.125909585292,90.59866115334626
90.84504175512042,90.58352960710867,89.125909585292,90.71428568111455
90.37170362659872,90.19953780857507,89.125909585292,90.2856207175869
90.20196305446422,89.7697414142017,89.125909585292,89.98585223433295
91.00361525982753,89.65932532505656,89.125909585292,90.33147029244205
90.15764751051533,89.52307004369786,89.125909585292,89.84035877710659
89.95132470268445,89.01687313518129,89.125909585292,89.48409891893286
89.84109029185916,88.93314310259089,89.125909585292,89.38711669722503
90.07656515373043,89.32733720950597,89.125909585292,89.7019511816182
90.19185849613682,89.56084164396626,89.125909585292,89.87635007005153
90.41825228632739,90.01978170539607,89.125909585292,90.21901699586172
90.26390371885849,90.03487703458477,89.125909585292,90.14939037672163
89.81810897540637,89.6619304673867,89.125909585292,89.74001972139654
89.5666146172252,89.52845290250603,89.125909585292,89.54753375986562
89.89320791681308,89.62833799876303,89.125909585292,89.76077295778805
90.12784998265462,89.54266515444203,89.125909585292,89.83525756854833
90.16331965948638,89.74210662188898,89.125909585292,89.95271314068768
90.2083985603334,89.85864933232537,89.125909585292,90.03352394632938
90.62006069829033,90.24540380776871,89.125909585292,90.43273225302951
90.5494453416485,90.34880661418042,89.125909585292,90.44912597791446
90.72118956787152,90.43458238394635,89.125909585292,90.57788597590894
90.64537366672846,90.34743699794132,89.125909585292,90.49640533233489
90.20921871030396,90.23925688326737,89.125909585292,90.22423779678567
90.3634376881269,90.00767071399294,89.125909585292,90.18555420105992
91.34245719482207,90.30935946666789,89.125909585292,90.82590833074498
90.8562589007773,90.73411084028312,89.125909585292,90.79518487053022
91.4141802325409,90.67375188839871,89.125909585292,91.04396606046981
90.80507604856399,91.21640291399413,92.85814721401523,91.01073948127906
90.6942146106174,92.07742663379538,92.85814721401523,91.38582062220638
91.13803684666084,92.33379869504303,92.85814721401523,91.73591777085193
