DEPTH,DT,GR,NPHI,RHOB,RT,DEPTH
2755.7,92.4637,28.4767,0.2403,2.2309,0.3737,2755.7
2755.8,92.442,28.6397,0.2373,2.2334,0.3727,2755.8
2755.9,92.5621,28.5502,0.2347,2.2333,0.369,2755.9
2756.0,92.8205,27.3458,0.2337,2.2312,0.3647,2756.0
2756.1,92.8815,26.6606,0.2344,2.2287,0.3765,2756.1
2756.2,92.9767,28.6747,0.2343,2.2277,0.3834,2756.2
2756.3,93.116,28.5822,0.2323,2.2291,0.379,2756.3
2756.4,93.0991,27.1051,0.2298,2.233,0.3719,2756.4
2756.5,93.1311,25.9879,0.2288,2.237,0.3655,2756.5
2756.6,93.249,26.0672,0.2314,2.2381,0.3619,2756.6
2756.7,93.4532,27.397,0.2363,2.2354,0.3624,2756.7
2756.8,93.7663,28.0896,0.2412,2.2301,0.3651,2756.8
2756.9,94.2517,26.4643,0.2435,2.225,0.3658,2756.9
2757.0,94.926,25.554,0.2425,2.2218,0.3654,2757.0
2757.1,95.8167,26.5251,0.2405,2.221,0.3656,2757.1
2757.2,97.099,24.8552,0.2396,2.2221,0.3658,2757.2
2757.3,98.4279,26.3221,0.2401,2.2227,0.3647,2757.3
2757.4,99.6711,25.7981,0.2403,2.2212,0.36,2757.4
2757.5,100.6446,26.0542,0.2385,2.2173,0.359,2757.5
2757.6,101.0226,26.8626,0.2361,2.2126,0.3579,2757.6
2757.7,100.9706,26.6629,0.2351,2.2099,0.359,2757.7
2757.8,100.1211,28.3457,0.2365,2.2106,0.3595,2757.8
2757.9,98.9208,28.7999,0.2389,2.213,0.3582,2757.9
2758.0,97.4339,27.9286,0.2408,2.2142,0.3635,2758.0
2758.1,95.3067,30.4155,0.2428,2.2124,0.3764,2758.1
2758.2,93.859,34.0037,0.2464,2.2091,0.3964,2758.2
2758.3,92.8539,34.4345,0.2513,2.2075,0.3861,2758.3
2758.4,92.3541,33.0684,0.2551,2.2099,0.3615,2758.4
2758.5,92.2315,31.1363,0.2549,2.2148,0.3502,2758.5
2758.6,92.3694,28.7919,0.2569,2.2174,0.3452,2758.6
2758.7,92.5972,27.4997,0.2574,2.2143,0.3484,2758.7
2758.8,92.9073,27.4584,0.2572,2.2082,0.3528,2758.8
2758.9,93.2785,27.3283,0.2547,2.2058,0.3583,2758.9
2759.0,93.4278,26.9946,0.2502,2.2087,0.3654,2759.0
2759.1,93.5375,27.298,0.2465,2.2137,0.3674,2759.1
2759.2,93.6079,26.757,0.2447,2.2175,0.3694,2759.2
2759.3,93.5637,26.9246,0.2436,2.2192,0.3708,2759.3
2759.4,93.4689,27.574,0.2421,2.2205,0.3722,2759.4
2759.5,93.3163,25.9514,0.2402,2.223,0.3711,2759.5
2759.6,93.0017,25.8828,0.2394,2.2246,0.3677,2759.6
2759.7,92.658,27.6799,0.2405,2.2231,0.364,2759.7
2759.8,92.2898,27.9413,0.2435,2.2195,0.3641,2759.8
2759.9,91.9707,25.9259,0.248,2.2171,0.364,2759.9
2760.0,91.762,25.7012,0.249,2.2166,0.3657,2760.0
2760.1,91.7392,28.1757,0.2461,2.2154,0.3666,2760.1
2760.2,91.7974,30.3492,0.2429,2.212,0.3675,2760.2
2760.3,91.9528,30.2685,0.2418,2.2078,0.3692,2760.3
2760.4,92.2882,30.1957,0.2431,2.2054,0.3697,2760.4
2760.5,92.6358,29.6405,0.2445,2.206,0.3691,2760.5
2760.6,92.9465,29.022,0.2443,2.2083,0.3695,2760.6
2760.7,93.1444,30.0055,0.2435,2.2097,0.3721,2760.7
2760.8,93.1298,29.334,0.2446,2.2095,0.3724,2760.8
2760.9,93.0131,27.1374,0.2469,2.2085,0.3746,2760.9
2761.0,92.7986,26.6525,0.2478,2.2083,0.3751,2761.0
2761.1,92.6841,27.5862,0.2472,2.2096,0.3755,2761.1
2761.2,92.6365,28.6282,0.2465,2.2115,0.3792,2761.2
2761.3,92.6978,29.3222,0.2465,2.2127,0.38,2761.3
2761.4,92.823,29.0185,0.2466,2.2134,0.377,2761.4
2761.5,92.9744,28.4938,0.2459,2.216,0.3741,2761.5
2761.6,93.0564,28.3749,0.2432,2.222,0.3767,2761.6
2761.7,93.0574,27.5688,0.2396,2.2282,0.3791,2761.7
2761.8,93.013,25.687,0.2365,2.2312,0.3801,2761.8
2761.9,93.096,24.6714,0.2348,2.2307,0.3797,2761.9
2762.0,93.2737,25.5671,0.2342,2.2279,0.3793,2762.0
2762.1,93.531,27.9083,0.2352,2.2241,0.3766,2762.1
2762.2,93.829,28.9454,0.2383,2.2194,0.3736,2762.2
2762.3,94.0452,28.5571,0.243,2.2151,0.3723,2762.3
2762.4,94.1789,30.14,0.2466,2.2125,0.3711,2762.4
2762.5,94.1162,27.0085,0.246,2.2123,0.3707,2762.5
2762.6,94.0567,30.2198,0.2409,2.2137,0.3687,2762.6
2762.7,94.0075,28.6006,0.2362,2.2147,0.368,2762.7
2762.8,93.9684,27.3066,0.2363,2.2145,0.3666,2762.8
2762.9,94.0391,27.4068,0.2396,2.2133,0.3658,2762.9
2763.0,94.2717,28.2956,0.2421,2.2115,0.3644,2763.0
2763.1,94.4115,27.6879,0.2415,2.209,0.3613,2763.1
2763.2,94.5092,26.7528,0.2379,2.2056,0.3615,2763.2
2763.3,94.5536,29.7104,0.234,2.2026,0.3618,2763.3
2763.4,94.9727,29.6166,0.2332,2.2026,0.3687,2763.4
2763.5,95.6492,30.3117,0.2373,2.2061,0.3768,2763.5
2763.6,96.7359,29.6872,0.2455,2.2106,0.3794,2763.6
2763.7,98.8071,31.2636,0.2549,2.2145,0.3744,2763.7
2763.8,100.7907,30.9055,0.261,2.217,0.3634,2763.8
2763.9,101.7373,29.8408,0.2609,2.2171,0.3664,2763.9
2764.0,102.2644,31.3428,0.2553,2.2144,0.3697,2764.0
2764.1,102.4205,34.5183,0.2489,2.2107,0.3833,2764.1
2764.2,101.7556,41.0039,0.2453,2.2093,0.4142,2764.2
2764.3,100.5846,49.0785,0.2467,2.2133,0.4452,2764.3
2764.4,99.1368,54.3896,0.2549,2.2225,0.5746,2764.4
2764.5,97.4557,52.8401,0.2684,2.2359,0.6537,2764.5
2764.6,95.1701,47.5091,0.2778,2.251,0.5936,2764.6
2764.7,92.7432,41.6537,0.2897,2.2634,0.4849,2764.7
2764.8,91.8659,42.3399,0.2865,2.2664,0.445,2764.8
2764.9,91.6272,39.9151,0.279,2.2567,0.4387,2764.9
2765.0,91.8835,39.0836,0.2743,2.2376,0.4535,2765.0
2765.1,92.8579,37.0814,0.2738,2.2166,0.4749,2765.1
2765.2,93.6663,34.3371,0.2737,2.2012,0.4966,2765.2
2765.3,94.3362,34.0345,0.2703,2.1944,0.5797,2765.3
2765.4,95.091,35.5817,0.2647,2.1936,0.6737,2765.4
2765.5,95.9225,34.6463,0.2595,2.1956,0.6793,2765.5
2765.6,96.8322,33.6549,0.2566,2.1977,0.5934,2765.6
2765.7,97.6181,34.544,0.2559,2.1988,0.4828,2765.7
2765.8,98.1372,32.9407,0.2559,2.1996,0.4256,2765.8
2765.9,98.3298,33.5417,0.2565,2.2006,0.4006,2765.9
2766.0,98.0158,33.4848,0.2574,2.2016,0.3927,2766.0
2766.1,97.503,32.9671,0.2578,2.2013,0.3894,2766.1
2766.2,96.7543,32.8499,0.2567,2.1996,0.3903,2766.2
2766.3,95.6028,32.4766,0.2532,2.1979,0.3913,2766.3
2766.4,94.0303,31.4392,0.2501,2.1978,0.3858,2766.4
2766.5,91.7854,30.8531,0.2494,2.1996,0.3819,2766.5
2766.6,89.3399,29.8582,0.2506,2.2017,0.3797,2766.6
2766.7,86.7382,31.3844,0.2522,2.2029,0.3829,2766.7
2766.8,83.8742,32.9775,0.2529,2.2037,0.4012,2766.8
2766.9,81.1641,33.3101,0.2526,2.2048,0.4389,2766.9
2767.0,78.6147,32.6357,0.2502,2.2078,0.4629,2767.0
2767.1,76.4078,31.3812,0.2447,2.2133,0.4869,2767.1
2767.2,75.1368,29.9921,0.2359,2.2226,0.5598,2767.2
2767.3,74.515,29.8371,0.2234,2.2386,0.6782,2767.3
2767.4,75.0581,29.982,0.2074,2.2653,0.9863,2767.4
2767.5,76.9459,28.7032,0.1899,2.3016,1.9067,2767.5
2767.6,79.5993,29.1653,0.1723,2.3387,2.1564,2767.6
2767.7,82.9887,29.7312,0.1534,2.3681,2.7828,2767.7
2767.8,85.2942,29.9489,0.1355,2.3878,3.3342,2767.8
2767.9,86.8081,30.3488,0.1143,2.4041,3.3756,2767.9
2768.0,86.9875,30.7849,0.0991,2.4272,3.4166,2768.0
2768.1,85.9717,31.8236,0.0901,2.46,3.2894,2768.1
2768.2,84.1344,35.4099,0.0918,2.4945,3.4297,2768.2
2768.3,82.6155,42.3216,0.1078,2.5191,3.9208,2768.3
2768.4,81.3629,53.9373,0.1442,2.5256,0.9495,2768.4
2768.5,80.3529,66.6016,0.1961,2.5124,0.6251,2768.5
2768.6,80.2678,70.6365,0.2561,2.4845,0.7183,2768.6
2768.7,80.3723,70.6091,0.3024,2.4538,0.7019,2768.7
2768.8,80.674,66.2668,0.3253,2.4324,0.6642,2768.8
2768.9,81.2152,57.0695,0.3288,2.422,0.7642,2768.9
2769.0,81.3712,43.0278,0.3213,2.415,0.808,2769.0
2769.1,81.031,30.2448,0.3063,2.4061,0.8517,2769.1
2769.2,80.569,21.3464,0.2848,2.3958,0.93,2769.2
2769.3,79.8809,16.7854,0.2601,2.3886,1.1027,2769.3
2769.4,78.8633,15.4577,0.2372,2.3877,1.1722,2769.4
2769.5,78.338,13.0453,0.2223,2.3923,1.027,2769.5
2769.6,78.1239,9.187,0.2183,2.4,0.9018,2769.6
2769.7,78.358,8.2375,0.2245,2.405,0.8158,2769.7
2769.8,78.7496,7.3964,0.2345,2.4029,0.8324,2769.8
2769.9,79.1811,8.2709,0.2428,2.3926,0.8762,2769.9
2770.0,79.6251,11.8811,0.2459,2.3789,0.9202,2770.0
2770.1,79.8212,15.4223,0.2429,2.3707,1.0201,2770.1
2770.2,79.9726,14.8822,0.2373,2.373,1.0337,2770.2
2770.3,80.206,12.9207,0.2321,2.383,0.9842,2770.3
2770.4,80.388,11.425,0.2275,2.3914,0.9778,2770.4
2770.5,80.4732,11.6034,0.2233,2.3928,1.0436,2770.5
2770.6,80.2533,11.4303,0.2198,2.39,1.0854,2770.6
2770.7,79.4304,11.1553,0.2186,2.3888,1.0736,2770.7
2770.8,78.272,9.7933,0.2196,2.3905,1.0692,2770.8
2770.9,76.8443,10.2068,0.2204,2.3915,1.0649,2770.9
2771.0,75.4049,11.1275,0.2195,2.3895,1.1252,2771.0
2771.1,74.115,11.8848,0.2166,2.3877,1.2339,2771.1
2771.2,74.1295,12.4633,0.2119,2.3941,1.2909,2771.2
2771.3,74.1707,11.4002,0.2058,2.4087,1.301,2771.3
2771.4,74.2422,12.4957,0.1992,2.4239,1.3531,2771.4
2771.5,74.4873,13.4696,0.1938,2.434,1.4488,2771.5
2771.6,74.751,11.8949,0.1929,2.4395,1.5419,2771.6
2771.7,75.0322,11.1564,0.1899,2.444,1.4125,2771.7
2771.8,75.4544,10.6177,0.1901,2.4474,1.2538,2771.8
2771.9,75.8547,10.059,0.1947,2.4458,1.2218,2771.9
2772.0,76.2314,9.5561,0.1987,2.4372,1.1898,2772.0
2772.1,76.3205,8.9984,0.2064,2.4221,1.1356,2772.1
2772.2,76.4033,9.4729,0.2112,2.4049,1.135,2772.2
2772.3,76.4927,11.686,0.2092,2.3929,1.2222,2772.3
2772.4,76.7941,12.478,0.199,2.3912,1.4371,2772.4
2772.5,77.2103,11.8691,0.1828,2.4022,1.7866,2772.5
2772.6,77.7748,9.2446,0.1672,2.4254,2.1673,2772.6
2772.7,78.5921,8.1531,0.1549,2.4555,2.1201,2772.7
2772.8,79.465,8.8859,0.1533,2.4815,2.0722,2772.8
2772.9,80.37,9.0263,0.1621,2.4918,1.6678,2772.9
2773.0,81.3688,9.1203,0.1731,2.4812,1.4944,2773.0
2773.1,82.0556,9.3922,0.1847,2.4572,1.4695,2773.1
2773.2,81.9448,8.5102,0.1903,2.4364,1.4691,2773.2
2773.3,81.0168,7.9658,0.1916,2.4284,1.4034,2773.3
2773.4,79.907,8.7116,0.1913,2.4288,1.3775,2773.4
2773.5,78.9867,7.8089,0.1905,2.4287,1.3707,2773.5
2773.6,78.4112,9.3911,0.19,2.426,1.4089,2773.6
2773.7,78.1165,10.4061,0.1907,2.4246,1.4201,2773.7
2773.8,78.4184,11.4876,0.1928,2.4271,1.4313,2773.8
2773.9,78.7371,11.1156,0.1957,2.4307,1.3601,2773.9
2774.0,79.0043,9.8968,0.1994,2.431,1.2238,2774.0
2774.1,78.9348,9.793,0.2038,2.4258,1.128,2774.1
2774.2,78.6411,7.9634,0.2075,2.4174,1.0983,2774.2
2774.3,78.2249,7.9779,0.2098,2.4102,1.1054,2774.3
2774.4,77.907,8.4986,0.2115,2.4063,1.1277,2774.4
2774.5,77.7339,8.9333,0.214,2.4057,1.1434,2774.5
2774.6,77.6813,11.6597,0.2167,2.4083,1.1917,2774.6
2774.7,77.8803,15.5458,0.2172,2.4144,1.2406,2774.7
2774.8,78.2068,17.7181,0.2139,2.4236,1.2555,2774.8
2774.9,78.6432,16.8577,0.2082,2.4336,1.2703,2774.9
2775.0,78.9255,14.0526,0.2027,2.4404,1.2366,2775.0
2775.1,79.0855,10.7555,0.1999,2.4393,1.1718,2775.1
2775.2,79.1158,8.2457,0.2011,2.4292,1.1209,2775.2
2775.3,78.7838,8.1285,0.2054,2.4144,1.0791,2775.3
2775.4,78.3487,9.0355,0.2107,2.4015,1.0399,2775.4
2775.5,77.7997,9.4558,0.2153,2.3937,1.0234,2775.5
2775.6,77.3308,9.3544,0.2176,2.3909,1.0621,2775.6
2775.7,76.8977,9.3547,0.2161,2.3917,1.1126,2775.7
2775.8,76.509,9.627,0.2111,2.3973,1.1633,2775.8
2775.9,76.1931,10.6491,0.2051,2.4048,1.2553,2775.9
2776.0,75.9429,11.2518,0.2007,2.4111,1.3009,2776.0
2776.1,75.799,10.1959,0.1983,2.4152,1.2913,2776.1
2776.2,76.0301,9.0948,0.1969,2.4167,1.2445,2776.2
2776.3,76.4026,6.8702,0.198,2.4157,1.1484,2776.3
2776.4,76.9115,6.613,0.1967,2.4115,1.1086,2776.4
2776.5,77.2081,7.8739,0.2,2.4058,1.1358,2776.5
2776.6,77.382,9.0884,0.2052,2.4024,1.2019,2776.6
2776.7,77.3744,9.8304,0.2103,2.4018,1.1786,2776.7
2776.8,77.2913,11.2271,0.2132,2.4044,1.1611,2776.8
2776.9,77.1733,12.8143,0.2147,2.4084,1.1253,2776.9
2777.0,77.0332,11.5194,0.2171,2.4095,1.0764,2777.0
2777.1,76.9717,9.0767,0.2205,2.4049,1.0147,2777.1
2777.2,76.9604,8.168,0.2229,2.3965,1.0111,2777.2
2777.3,77.0169,10.3945,0.2215,2.3917,1.0919,2777.3
2777.4,77.2166,12.6625,0.2165,2.397,1.1457,2777.4
2777.5,77.5264,11.7522,0.2109,2.4105,1.1993,2777.5
2777.6,78.0454,11.6127,0.2062,2.4245,1.2244,2777.6
2777.7,78.5277,11.1462,0.2013,2.4341,1.2472,2777.7
2777.8,78.9933,11.3215,0.1951,2.4411,1.3772,2777.8
2777.9,79.6562,12.1521,0.1891,2.4479,1.4847,2777.9
2778.0,80.2374,13.5839,0.1859,2.4533,1.4813,2778.0
2778.1,80.7429,13.6998,0.186,2.4537,1.4446,2778.1
2778.2,80.569,12.5301,0.1865,2.4492,1.4635,2778.2
2778.3,80.4602,12.2236,0.1844,2.4433,1.4744,2778.3
2778.4,80.4216,13.0821,0.1799,2.4412,1.4854,2778.4
2778.5,80.3285,15.1613,0.1747,2.4463,1.5157,2778.5
2778.6,80.4885,16.5057,0.1715,2.4569,1.5902,2778.6
2778.7,80.9866,16.5213,0.1712,2.468,1.751,2778.7
2778.8,81.2231,15.2613,0.173,2.4743,1.8283,2778.8
2778.9,81.2968,13.9859,0.1749,2.4744,1.7818,2778.9
2779.0,81.151,13.0446,0.1761,2.4717,1.7108,2779.0
2779.1,80.8131,13.5257,0.1765,2.4708,1.7441,2779.1
2779.2,80.4337,15.4053,0.1767,2.4746,1.8036,2779.2
2779.3,80.0349,15.8601,0.1775,2.4807,1.8441,2779.3
2779.4,79.8816,15.7367,0.1818,2.4843,1.79,2779.4
2779.5,79.7959,15.7002,0.1834,2.4829,1.6742,2779.5
2779.6,79.7348,14.3931,0.1885,2.4755,1.6096,2779.6
2779.7,79.5328,11.7358,0.1952,2.463,1.4594,2779.7
2779.8,79.2458,11.3372,0.2027,2.4481,1.2741,2779.8
2779.9,78.8272,11.8174,0.2087,2.4346,1.2445,2779.9
2780.0,78.3115,14.0865,0.2122,2.4253,1.2355,2780.0
2780.1,77.8318,15.6881,0.2131,2.4194,1.1575,2780.1
2780.2,77.6699,15.9235,0.2117,2.4152,1.108,2780.2
2780.3,77.5794,14.0148,0.208,2.412,1.1652,2780.3
2780.4,77.52,14.2978,0.2034,2.4123,1.2349,2780.4
2780.5,77.4319,15.3423,0.2001,2.4162,1.2179,2780.5
2780.6,77.2827,14.8427,0.2007,2.4193,1.188,2780.6
2780.7,77.0972,14.4458,0.2043,2.4183,1.1583,2780.7
2780.8,76.9256,13.5056,0.207,2.4157,1.1896,2780.8
2780.9,76.7995,13.9031,0.2078,2.4167,1.26,2780.9
2781.0,76.7167,14.3148,0.2009,2.4225,1.3135,2781.0
2781.1,76.8183,13.9194,0.1944,2.4304,1.3375,2781.1
2781.2,76.931,14.3449,0.1876,2.4394,1.391,2781.2
2781.3,77.0542,15.5438,0.1815,2.4496,1.5399,2781.3
2781.4,77.4264,15.8292,0.177,2.4606,1.6188,2781.4
2781.5,77.8703,16.0692,0.1751,2.4708,1.6978,2781.5
2781.6,78.3933,16.7536,0.1757,2.479,1.76,2781.6
2781.7,79.2227,17.1277,0.1769,2.4846,1.8304,2781.7
2781.8,79.8147,16.8959,0.1768,2.4879,1.8674,2781.8
2781.9,80.0658,16.2683,0.1749,2.4899,1.8772,2781.9
2782.0,80.0862,15.5235,0.1723,2.4914,1.8505,2782.0
2782.1,79.8986,15.9347,0.1704,2.4917,1.8376,2782.1
2782.2,79.4111,15.222,0.1699,2.4897,1.8247,2782.2
2782.3,79.1627,14.8425,0.1712,2.4851,1.8103,2782.3
2782.4,78.8592,14.4219,0.1734,2.4799,1.7778,2782.4
2782.5,78.3621,14.9916,0.1764,2.4763,1.71,2782.5
2782.6,78.6033,15.2063,0.1729,2.4749,1.7206,2782.6
2782.7,78.8909,15.7,0.1701,2.4758,1.7787,2782.7
2782.8,78.8459,14.5232,0.1679,2.478,1.7999,2782.8
2782.9,78.7269,14.5091,0.1686,2.4785,1.8071,2782.9
2783.0,78.4129,15.3731,0.1723,2.4764,1.7389,2783.0
2783.1,77.5404,14.8796,0.1767,2.4733,1.7102,2783.1
2783.2,76.6862,14.0366,0.1789,2.4714,1.6815,2783.2
2783.3,75.9104,14.9522,0.1771,2.4704,1.6723,2783.3
2783.4,75.4432,18.0204,0.1713,2.4688,1.6447,2783.4
2783.5,75.1378,20.163,0.1637,2.4681,1.7247,2783.5
2783.6,74.9269,20.7113,0.159,2.4718,1.9412,2783.6
2783.7,74.7905,22.8062,0.1532,2.4833,2.1199,2783.7
2783.8,74.9065,23.0834,0.1526,2.5017,2.2141,2783.8
2783.9,75.228,25.196,0.1542,2.5213,2.2738,2783.9
2784.0,76.019,25.5437,0.1576,2.5365,2.2793,2784.0
2784.1,77.0944,25.8339,0.1621,2.5443,2.2057,2784.1
2784.2,78.3638,25.4159,0.1666,2.5458,2.1247,2784.2
2784.3,79.1063,21.9699,0.1702,2.5424,2.0429,2784.3
2784.4,79.5125,19.5907,0.1727,2.5335,1.9612,2784.4
2784.5,79.6064,19.3736,0.1747,2.5195,1.979,2784.5
2784.6,79.3941,20.4814,0.1764,2.5052,1.8759,2784.6
2784.7,79.4753,19.4949,0.1772,2.4963,1.8761,2784.7
2784.8,79.8882,17.775,0.1758,2.4944,1.9939,2784.8
2784.9,80.2904,19.2846,0.1698,2.4964,1.8957,2784.9
2785.0,80.5916,18.8022,0.1569,2.4985,1.8262,2785.0
2785.1,80.755,19.1222,0.1381,2.5004,1.9468,2785.1
2785.2,80.2537,20.4127,0.119,2.5054,2.024,2785.2
2785.3,79.6838,21.0489,0.1058,2.5177,2.1169,2785.3
2785.4,79.125,20.0208,0.1032,2.5399,2.2104,2785.4
2785.5,78.3274,17.6818,0.1152,2.5693,2.6666,2785.5
2785.6,77.2159,15.3844,0.1341,2.5975,3.7281,2785.6
2785.7,75.5437,14.3742,0.1512,2.6112,3.2409,2785.7
2785.8,73.5641,16.4117,0.1626,2.5978,2.0609,2785.8
2785.9,71.3661,18.0819,0.1654,2.5607,1.6578,2785.9
2786.0,68.8003,16.6512,0.1632,2.5188,1.7162,2786.0
2786.1,67.0732,15.6921,0.1608,2.493,2.0238,2786.1
2786.2,65.7922,17.0721,0.1601,2.4924,2.0222,2786.2
2786.3,65.0879,17.9423,0.1592,2.5074,2.0205,2786.3
2786.4,65.3545,18.3952,0.1564,2.5224,2.0398,2786.4
2786.5,66.0131,19.6148,0.1515,2.5298,2.0979,2786.5
2786.6,66.6179,20.2598,0.1479,2.5306,2.1166,2786.6
2786.7,67.325,20.4496,0.1488,2.5295,2.1274,2786.7
2786.8,68.1026,19.2315,0.154,2.5292,2.1796,2786.8
2786.9,68.9929,18.6242,0.1603,2.5292,2.1842,2786.9
2787.0,69.7526,20.0828,0.1633,2.5291,2.0907,2787.0
2787.1,70.4133,23.3686,0.1614,2.5281,2.0469,2787.1
2787.2,70.9088,26.5774,0.1528,2.5265,1.9956,2787.2
2787.3,71.1517,27.5355,0.1478,2.5261,1.9441,2787.3
2787.4,71.2,24.5913,0.1395,2.5285,1.7073,2787.4
2787.5,71.2987,18.0776,0.1311,2.5331,1.8819,2787.5
2787.6,71.2188,13.1807,0.1217,2.5383,2.5877,2787.6
2787.7,70.9678,9.0594,0.1102,2.5435,2.9934,2787.7
2787.8,70.696,7.0647,0.0995,2.5509,2.9895,2787.8
2787.9,70.449,5.4591,0.0892,2.5599,3.1083,2787.9
2788.0,70.2339,4.2547,0.0831,2.5686,3.4263,2788.0
2788.1,70.4811,3.4189,0.0828,2.5743,3.6995,2788.1
2788.2,70.8738,4.2489,0.0887,2.574,3.5678,2788.2
2788.3,71.4289,4.4956,0.1003,2.5658,3.1604,2788.3
2788.4,71.908,4.0892,0.1171,2.547,2.8862,2788.4
2788.5,72.5623,4.3052,0.1354,2.5188,2.7225,2788.5
2788.6,73.5301,5.3409,0.1473,2.4875,2.5978,2788.6
2788.7,74.8513,6.6023,0.1522,2.4606,2.5941,2788.7
2788.8,76.6126,7.4701,0.1467,2.4466,2.4319,2788.8
2788.9,79.1617,6.8452,0.1347,2.4467,2.4478,2788.9
2789.0,81.1666,8.2589,0.1213,2.4571,2.6176,2789.0
2789.1,82.7937,8.2962,0.1112,2.4726,3.1662,2789.1
2789.2,83.7862,6.5902,0.1078,2.4895,3.5853,2789.2
2789.3,83.904,5.2244,0.1067,2.505,3.4226,2789.3
2789.4,83.551,5.1234,0.1057,2.5153,3.8827,2789.4
2789.5,82.5856,5.1805,0.1085,2.5186,3.8731,2789.5
2789.6,81.2355,4.9136,0.1066,2.5212,3.8636,2789.6
2789.7,79.6497,4.647,0.1046,2.5238,3.8538,2789.7
2789.8,77.7315,4.5636,0.1053,2.5307,3.7628,2789.8
2789.9,76.1619,5.4167,0.1113,2.536,3.5652,2789.9
2790.0,74.7891,6.8592,0.1189,2.5371,3.4646,2790.0
2790.1,73.498,8.3262,0.13,2.5317,3.6342,2790.1
2790.2,72.2325,7.6469,0.1422,2.5179,4.1414,2790.2
2790.3,70.9824,6.4136,0.1595,2.493,4.2973,2790.3
2790.4,69.7186,6.1352,0.1776,2.4605,4.1678,2790.4
2790.5,68.5531,6.7765,0.1934,2.4281,3.6408,2790.5
2790.6,67.4847,7.3849,0.2046,2.4037,2.9648,2790.6
2790.7,66.9513,7.7845,0.2086,2.3909,2.6537,2790.7
2790.8,66.8408,7.7784,0.2117,2.3859,2.4612,2790.8
2790.9,67.1365,7.1138,0.2113,2.3832,2.0986,2790.9
2791.0,67.6838,7.5752,0.2079,2.3808,1.9161,2791.0
2791.1,68.0723,7.9932,0.206,2.3792,1.8123,2791.1
2791.2,68.2714,7.4203,0.2009,2.38,1.9115,2791.2
2791.3,68.0778,8.0013,0.1931,2.3853,2.1302,2791.3
2791.4,67.9414,7.7472,0.1805,2.3977,2.5889,2791.4
2791.5,67.9224,8.5673,0.1638,2.419,3.2982,2791.5
2791.6,68.1703,9.5903,0.1464,2.4472,3.5724,2791.6
2791.7,68.5055,10.924,0.135,2.4749,3.3669,2791.7
2791.8,68.9347,9.3482,0.1285,2.4933,3.2021,2791.8
2791.9,69.3216,8.3206,0.1288,2.498,2.9963,2791.9
2792.0,69.6384,6.8857,0.131,2.4909,2.7906,2792.0
2792.1,69.822,5.1384,0.1362,2.4792,2.6085,2792.1
2792.2,69.8843,3.8633,0.1428,2.4704,2.4517,2792.2
2792.3,69.8802,3.6581,0.1443,2.4677,2.3159,2792.3
2792.4,69.7822,3.6344,0.146,2.4692,2.2153,2792.4
2792.5,69.8482,3.3474,0.1467,2.4701,2.0591,2792.5
2792.6,70.0331,3.3309,0.1476,2.4686,1.9824,2792.6
2792.7,70.4381,3.089,0.1498,2.4655,1.9592,2792.7
2792.8,70.8907,3.5465,0.153,2.4617,1.9357,2792.8
2792.9,71.3694,3.9259,0.157,2.4567,1.8464,2792.9
2793.0,71.8741,3.8136,0.1615,2.4513,1.473,2793.0
2793.1,72.5036,3.8042,0.1649,2.4489,1.3716,2793.1
2793.2,73.2137,4.1611,0.1646,2.4504,1.2704,2793.2
2793.3,74.0168,3.794,0.1603,2.452,1.2783,2793.3
2793.4,74.8877,3.2006,0.1548,2.4511,1.3322,2793.4
2793.5,75.8128,2.9166,0.1507,2.4501,1.3807,2793.5
2793.6,76.8495,3.1004,0.1483,2.4539,1.4878,2793.6
2793.7,77.9964,3.2357,0.147,2.4647,1.5589,2793.7
2793.8,79.2228,2.9478,0.1459,2.4784,1.5434,2793.8
2793.9,80.1657,3.2649,0.1457,2.4885,1.5395,2793.9
2794.0,81.2047,3.2597,0.1479,2.4902,1.506,2794.0
2794.1,82.3359,4.2126,0.1535,2.484,1.4885,2794.1
2794.2,82.5539,3.8616,0.1621,2.4734,1.4292,2794.2
2794.3,82.4379,3.5405,0.1723,2.4622,1.3388,2794.3
2794.4,81.9462,3.0619,0.1828,2.45,1.2457,2794.4
2794.5,80.7954,2.3858,0.1921,2.4358,1.1882,2794.5
2794.6,79.7201,2.7757,0.1978,2.4191,1.103,2794.6
2794.7,78.8208,2.8782,0.1987,2.4007,0.9852,2794.7
2794.8,78.3108,2.5023,0.1959,2.383,0.912,2794.8
2794.9,77.9225,2.4769,0.1917,2.3702,0.9007,2794.9
2795.0,77.6595,2.0743,0.1879,2.3651,0.9305,2795.0
2795.1,77.1505,2.6633,0.1838,2.3668,0.9529,2795.1
2795.2,76.5201,2.2381,0.1794,2.3721,1.0076,2795.2
2795.3,75.7282,3.097,0.1767,2.3771,1.0431,2795.3
2795.4,74.8058,3.2602,0.1774,2.3797,1.0755,2795.4
2795.5,73.9603,2.5003,0.1809,2.3793,1.0624,2795.5
2795.6,73.4216,1.998,0.1846,2.3786,1.0767,2795.6
2795.7,73.0833,2.2316,0.1858,2.3819,1.0879,2795.7
2795.8,72.9094,2.0931,0.1836,2.3892,1.0977,2795.8
2795.9,73.0744,1.9718,0.1785,2.3964,1.1324,2795.9
2796.0,73.2096,2.0197,0.1722,2.4011,1.1511,2796.0
