DEPTH,DT,GR,NPHI,RHOB,RT,DEPTH
1786.4328,127.435699,113.9402,0.38890001,1.87629997,0.75800001,1786.4328
1786.5852,134.185394,116.581001,0.43119999,1.87150001,0.76389998,1786.5852
1786.7376,139.812805,116.856101,0.4508,1.88619995,0.71740001,1786.7376
1786.89,131.518905,122.357803,0.40619999,1.88300001,0.7655,1786.89
1787.0424,131.538497,121.615097,0.365,1.86389994,0.70609998,1787.0424
1787.1948,132.282699,120.899902,0.4113,1.8463,0.70130002,1787.1948
1787.3472,131.876205,120.157096,0.59939998,1.8147,0.69340002,1787.3472
1787.4996,130.745193,124.1184,0.61510002,1.8111,0.72280001,1787.4996
1787.652,130.774703,128.134597,0.5453,1.81260001,0.7245,1787.652
1787.8044,131.925292,129.152404,0.40560001,1.82149994,0.71460002,1787.8044
1787.9568,132.595901,128.409698,0.46720001,1.80910003,0.7493,1787.9568
1788.1092,129.391403,124.833602,0.41629999,1.80630004,0.74659997,1788.1092
1788.2616,129.464996,120.624801,0.39559999,1.80809998,0.79559999,1788.2616
1788.414,132.248306,118.341598,0.34670001,1.83729994,0.76230001,1788.414
1788.5664,130.542007,119.9095,0.39089998,1.84179997,0.773,1788.5664
1788.7188,130.307403,121.725097,0.37889999,1.84669995,0.79119998,1788.7188
1788.8712,135.793502,121.339996,0.45379999,1.84710001,0.75099998,1788.8712
1789.0236,136.518096,119.772003,0.37529999,1.86759996,0.70889997,1789.0236
1789.176,135.279098,119.964599,0.35969999,1.89330005,0.72320002,1789.176
1789.3284,131.068206,122.467796,0.35109999,1.93069994,0.70560002,1789.3284
1789.4808,128.5932,124.393402,0.38769999,1.95949995,0.6753,1789.4808
1789.6332,127.7145,123.843299,0.40869998,1.98140001,0.67479997,1789.6332
1789.7856,130.174804,123.017997,0.3041,1.97570002,0.69950002,1789.7856
1789.938,130.532196,122.110198,0.3508,1.98979997,0.66530001,1789.938
1790.0904,129.905899,120.459701,0.31389999,2.00180006,0.67110002,1790.0904
1790.2428,134.752807,116.498497,0.3118,2.01550006,0.69090002,1790.2428
1790.3952,132.679306,115.288101,0.26390001,2.02500009,0.6915,1790.3952
1790.5476,132.595901,118.314002,0.2608,2.02670001,0.70660001,1790.5476
1790.7,129.5289,122.357803,0.28870001,2.02670001,0.76920002,1790.7
1790.8524,134.850997,123.100502,0.33079999,2.00259995,0.74379998,1790.8524
1791.0048,136.356002,122.632896,0.37819999,1.99030005,0.72329998,1791.0048
1791.1572,129.058593,122.247802,0.35109999,1.95220005,0.68239998,1791.1572
1791.3096,131.097702,121.807601,0.3041,1.92050004,0.74659997,1791.3096
1791.462,129.714294,121.092399,0.3037,1.88370001,0.72329998,1791.462
1791.6144,127.293296,119.359397,0.40239998,1.86360001,0.66149997,1791.6144
1791.7668,128.709106,118.424102,0.38229998,1.86609995,0.70230001,1791.7668
1791.9192,139.357299,118.231498,0.3488,1.87080001,0.65799999,1791.9192
1792.0716,128.434097,119.882003,0.3242,1.87679994,0.63859999,1792.0716
1792.224,128.825897,122.082702,0.34619998,1.87559998,0.65359997,1792.224
1792.3764,129.484695,121.3675,0.40380001,1.86440002,0.72329998,1792.3764
1792.5288,133.090698,120.734802,0.40889999,1.86989998,0.6854,1792.5288
1792.6812,133.944793,122.495399,0.40650001,1.87419998,0.72339999,1792.6812
1792.8336,130.522399,126.4291,0.40619999,1.87639999,0.72109997,1792.8336
1792.986,129.646697,129.537506,0.4431,1.8786,0.74239999,1792.986
1793.1384,139.222793,129.620101,0.50510001,1.90180003,0.76609998,1793.1384
1793.2908,130.586196,128.877304,0.46189999,1.93029999,0.6994,1793.2908
1793.4432,131.841903,127.419403,0.42919999,1.94389998,0.74449998,1793.4432
1793.5956,129.229293,125.136199,0.39419999,1.94229996,0.71450001,1793.5956
1793.748,122.999,121.835098,0.3693,1.95249998,0.71259999,1793.748
1793.9004,122.715301,120.102096,0.3357,1.96280002,0.73769998,1793.9004
1794.0528,126.321403,117.983901,0.31009998,1.98959994,0.73989999,1794.0528
1794.2052,127.2098,117.901397,0.33950001,2.0467,0.76910001,1794.2052
1794.3576,125.155998,116.333396,0.30109998,2.07189989,0.70469999,1794.3576
1794.51,126.2341,118.451599,0.2924,2.05900001,0.73909997,1794.51
1794.6624,138.630798,120.459701,0.31400001,2.01300001,0.68370002,1794.6624
1794.8148,136.924499,121.560096,0.43079999,1.99049997,0.65869998,1794.8148
1794.9672,136.611404,119.992103,0.49329999,1.97819995,0.67690002,1794.9672
1795.1196,139.042205,118.424102,0.48109999,1.96580004,0.75819998,1795.1196
1795.272,138.136001,120.817298,0.41269999,1.96500003,0.70770001,1795.272
1795.4244,132.194305,122.467796,0.3806,1.95759999,0.72689998,1795.4244
1795.5768,128.5569,124.035797,0.4007,1.96130001,0.79589998,1795.5768
1795.7292,133.494094,121.285003,0.41980001,1.9555,0.8851,1795.7292
1795.8816,127.680099,120.652297,0.50249999,1.94140005,0.67439997,1795.8816
1796.034,128.943695,122.027702,0.4318,1.93120002,0.7109,1796.034
1796.1864,133.905502,124.310897,0.4553,1.93690001,0.68940001,1796.1864
1796.3388,128.871902,126.043899,0.3474,1.9404,0.69090002,1796.3388
1796.4912,123.944503,124.035797,0.36489999,1.94799995,0.71640002,1796.4912
1796.6436,130.253402,120.734802,0.36700001,1.94360005,0.73059999,1796.6436
1796.796,133.636596,116.966102,0.39430001,1.98020005,0.7177,1796.796
1796.9484,133.298904,117.5988,0.3603,1.99220001,0.75010001,1796.9484
1797.1008,134.885406,120.982398,0.33109998,1.995,0.67900002,1797.1008
1797.2532,137.8768,125.3012,0.34130001,1.96490001,0.65570002,1797.2532
1797.4056,136.850906,125.933898,0.38179999,1.95829999,0.69889998,1797.4056
1797.558,133.710205,126.566596,0.43029999,1.94529998,0.67909997,1797.558
1797.7104,136.278594,126.098999,0.52490001,1.93739998,0.68949997,1797.7104
1797.8628,140.728897,124.475997,0.66369998,1.9325,0.68190002,1797.8628
1798.0152,137.685302,120.267097,0.629,1.93850004,0.70029997,1798.0152
1798.1676,129.582901,117.983901,0.44100001,1.98479998,0.69419997,1798.1676
1798.32,136.961395,119.991996,0.3005,2.02620005,0.68639999,1798.32
1798.4724,138.025207,126.511596,0.2777,2.0229001,0.67900002,1798.4724
1798.6248,138.9048,130.830398,0.3463,1.98409998,0.67259997,1798.6248
1798.7772,132.705795,131.380599,0.3698,1.96920001,0.66109997,1798.7772
1798.9296,126.3115,128.272094,0.368,1.98290002,0.70719999,1798.9296
1799.082,126.950698,127.254302,0.38769999,1.9943,0.69959998,1799.082
1799.2344,129.733993,126.236503,0.3779,1.9785,0.72420001,1799.2344
1799.3868,128.1259,125.658798,0.44949999,1.97790002,0.69160002,1799.3868
1799.5392,131.548294,124.200897,0.40310001,2.00119996,0.68650001,1799.5392
1799.6916,132.713699,125.0261,0.41350001,2.0308001,0.71119999,1799.6916
1799.844,133.807296,126.043899,0.29660001,2.03949999,0.7037,1799.844
1799.9964,125.116699,127.777,0.29289999,2.04180002,0.70999997,1799.9964
1800.1488,124.338203,125.658798,0.30700001,2.0460999,0.7159,1800.1488
1800.3012,123.449699,123.017997,0.3553,2.08590006,0.76679998,1800.3012
1800.4536,125.749099,115.948303,0.34130001,2.14249992,0.81849998,1800.4536
1800.606,134.110595,112.674797,0.3147,2.15179991,0.72769999,1800.606
1800.7584,122.3432,109.181198,0.30059999,2.10829997,0.73180001,1800.7584
1800.9108,126.573699,110.391502,0.3312,2.03220009,0.78589999,1800.9108
1801.0632,129.797805,112.042098,0.31589999,1.9785,0.76700001,1801.0632
1801.2156,130.5027,115.535697,0.41549998,1.95589995,0.73009997,1801.2156
1801.368,128.666793,117.901397,0.3858,1.944,0.75510001,1801.368
1801.5204,130.713897,119.524398,0.38890001,1.97360002,0.66909998,1801.5204
1801.6728,136.993301,124.283401,0.33700001,1.97940003,0.64450001,1801.6728
1801.8252,139.206207,128.217102,0.34319999,1.98969995,0.66540002,1801.8252
1801.9776,137.237701,130.802902,0.3628,1.96350002,0.66439998,1801.9776
1802.13,134.0578,128.492202,0.38069999,1.97140002,0.65850001,1802.13
1802.2824,135.103393,127.309303,0.34169998,1.98720002,0.67900002,1802.2824
1802.4348,139.233703,127.474403,0.37259998,2.00440001,0.70529997,1802.4348
1802.5872,145.737899,129.152404,0.3443,2.01279997,0.70490002,1802.5872
1802.7396,142.062698,130.2527,0.33799999,2.03889989,0.72780001,1802.7396
1802.892,138.702194,128.712203,0.31859999,2.02880001,0.68279999,1802.892
1803.0444,146.777496,125.493797,0.33270001,2.00999999,0.71079999,1803.0444
1803.1968,131.132095,121.284896,0.326,1.98239994,0.70509999,1803.1968
1803.3492,131.043701,118.6166,0.398,2.00990009,0.64670002,1803.3492
1803.5016,127.866699,118.149002,0.4002,2.00130009,0.67110002,1803.5016
1803.654,136.224594,122.5503,0.3928,2.04979991,0.67909997,1803.654
1803.8064,138.503204,126.759101,0.3208,2.08450007,0.66619998,1803.8064
1803.9588,131.817306,127.226799,0.3095,2.14249992,0.64969998,1803.9588
1804.1112,128.316299,122.275199,0.27419999,2.11870002,0.69059997,1804.1112
1804.2636,124.105499,116.1408,0.245,2.10870003,0.67400002,1804.2636
1804.416,121.591102,114.8479,0.24979999,2.08809995,0.69230002,1804.416
1804.5684,119.175003,114.297798,0.3086,2.08049988,0.7536,1804.5684
1804.7208,120.6025,117.241203,0.34299999,2.08139991,0.73299998,1804.7208
1804.8732,124.911598,118.809196,0.30450001,2.10089993,0.79019999,1804.8732
1805.0256,131.151702,120.267097,0.28249999,2.10220003,0.7899,1805.0256
1805.178,132.003906,119.524398,0.28299999,2.08500003,0.94999998,1805.178
1805.3304,135.621704,118.8917,0.29840001,2.08750009,0.85509997,1805.3304
1805.4828,129.832199,118.8917,0.30079999,2.1005001,0.77350002,1805.4828
1805.6352,131.940093,120.0746,0.3892,2.10290002,0.6965,1805.6352
1805.7876,133.225204,122.7154,0.38879999,2.10630011,0.71280002,1805.7876
1805.94,131.915496,125.1912,0.35559999,2.10019993,0.66409999,1805.94
1806.0924,132.380905,127.859497,0.30189999,2.10409998,0.62489998,1806.0924
1806.2448,135.857406,130.1427,0.32229998,2.09789991,0.63770002,1806.2448
1806.3972,138.958694,134.0764,0.4327,2.07719993,0.65710002,1806.3972
1806.5496,134.9953,136.469696,0.43419998,2.08290004,0.6365,1806.5496
1806.702,134.7872,137.212402,0.3849,2.0847001,0.66170001,1806.702
1806.8544,134.121597,136.689697,0.31150001,2.1085999,0.67430001,1806.8544
1807.0068,137.544097,136.607192,0.28209999,2.10389995,0.6893,1807.0068
1807.1592,138.635803,135.781997,0.29840001,2.08649992,0.67940002,1807.1592
1807.3116,137.221099,133.581298,0.326,2.07319998,0.67610001,1807.3116
1807.464,140.620895,132.288406,0.36809998,2.0697,0.70109999,1807.464
1807.6164,133.636596,130.720397,0.37560001,2.07509994,0.72610002,1807.6164
1807.7688,133.323394,131.353103,0.38370001,2.08109998,0.69429999,1807.7688
1807.9212,135.926101,132.7285,0.42050001,2.08080005,0.68910002,1807.9212
1808.0736,141.789199,132.480895,0.45590001,2.08879995,0.73400002,1808.0736
1808.226,142.454803,133.471206,0.4212,2.10159993,0.63209998,1808.226
1808.3784,139.066802,134.021392,0.37079998,2.10430002,0.67489999,1808.3784
1808.5308,139.211105,137.294906,0.3341,2.09459996,0.65899997,1808.5308
1808.6832,137.337799,137.294906,0.32910001,2.07209992,0.72079998,1808.6832
1808.8356,130.605804,133.526199,0.34319999,2.06999993,0.61839997,1808.8356
1808.988,132.659698,129.9776,0.34349998,2.07270002,0.66070002,1808.988
1809.1404,132.077606,127.419296,0.4095,2.0920999,0.68800002,1809.1404
1809.2928,138.601394,126.5941,0.39430001,2.11660003,0.69450002,1809.2928
1809.4452,135.710098,126.4841,0.45919999,2.12159991,0.6814,1809.4452
1809.5976,133.259597,127.116798,0.40189999,2.11529994,0.61900001,1809.5976
1809.75,133.215393,129.317398,0.40169999,2.09470009,0.65039998,1809.75
1809.9024,131.538497,129.234893,0.33970001,2.08739995,0.6401,1809.9024
1810.0548,132.302398,127.777,0.3391,2.08319997,0.65429997,1810.0548
1810.2072,132.615493,127.061698,0.33899998,2.08759999,0.72000002,1810.2072
1810.3596,130.351593,127.6119,0.34499999,2.09030008,0.7644,1810.3596
1810.512,137.524398,130.087707,0.34279999,2.0676999,0.74779999,1810.512
1810.6644,137.783493,131.463104,0.28679999,2.01550006,0.7177,1810.6644
1810.8168,133.215393,133.663803,0.31349998,1.97230005,0.73559999,1810.8168
1810.9692,131.528701,134.489105,0.37740001,1.91910004,0.72899997,1810.9692
1811.1216,131.9057,138.422805,0.52859997,1.8944,0.75489997,1811.1216
1811.274,131.861495,139.688201,0.57099997,1.88100004,0.74769997,1811.274
1811.4264,130.164993,138.147705,0.54000002,1.91879999,0.7364,1811.4264
1811.5788,130.253402,129.509994,0.4095,1.95840001,0.74099999,1811.5788
1811.7312,133.675796,123.293098,0.3188,2.00359988,0.72479999,1811.7312
1811.8836,134.821594,123.182998,0.2863,2.01539993,0.68339997,1811.8836
1812.036,135.318298,126.869201,0.27669999,2.00629997,0.70840001,1812.036
1812.1884,132.694107,129.785095,0.3161,1.99150002,0.68879997,1812.1884
1812.3408,133.289001,128.684692,0.31659999,2.0071001,0.68839997,1812.3408
1812.4932,134.464202,130.335296,0.3517,2.01629996,0.69969999,1812.4932
1812.6456,136.096893,131.463104,0.40929999,1.96630001,0.717,1812.6456
1812.798,133.764205,133.581298,0.48480001,1.96280002,0.6789,1812.798
1812.9504,138.209701,133.746307,0.6624,1.97800004,0.72109997,1812.9504
1813.1028,135.164199,131.793197,0.54259997,2.05150008,0.6814,1813.1028
1813.2552,134.131393,129.867599,0.4077,2.03189992,0.69010001,1813.2552
1813.4076,137.955398,124.750999,0.32919999,1.97239995,0.6739,1813.4076
1813.56,139.984695,125.053596,0.319,1.88600003,0.65780001,1813.56
1813.7124,138.253799,124.861099,0.35120001,1.82819998,0.67049998,1813.7124
1813.8648,136.860702,129.262405,0.49810001,1.80929994,0.69160002,1813.8648
1814.0172,134.052795,128.712295,0.76219999,1.84089994,0.68440002,1814.0172
1814.1696,134.7135,126.786697,0.78149998,1.87600004,0.70050001,1814.1696
1814.322,131.249893,123.568199,0.43939998,1.92949998,0.69019997,1814.322
1814.4744,135.793502,124.943603,0.30739998,1.97409999,0.70779997,1814.4744
1814.6268,136.527893,127.336799,0.33329999,2.02340006,0.69669997,1814.6268
1814.7792,135.702697,130.747894,0.36790001,2.06739997,0.66750001,1814.7792
1814.9316,132.898498,131.6557,0.3993,2.04419994,0.69679999,1814.9316
1815.084,130.165298,135.781997,0.41789999,1.98189997,0.66170001,1815.084
1815.2364,36.0472984,137.157394,0.3637,1.8707,0.6423,1815.2364
1816.9128,135.386398,127.336799,0.3574,1.84360003,0.66519999,1816.9128
1817.0652,139.071899,129.097396,0.42289999,1.84790003,0.7044,1817.0652
1817.2176,139.320999,129.730102,0.38719999,1.84790003,0.6225,1817.2176
1817.37,134.331604,133.113601,0.38229998,1.85619997,0.64329999,1817.37
1817.5224,130.909194,136.139602,0.32570001,1.86629998,0.68519997,1817.5224
1817.6748,129.778198,136.964797,0.39340001,1.88629996,0.64889997,1817.6748
1817.8272,129.876403,134.489105,0.42849999,1.89129996,0.68010002,1817.8272
1817.9796,133.611999,134.214004,0.70899999,1.88380002,0.67049998,1817.9796
1818.132,132.282699,135.589401,0.597,1.87279999,0.65350002,1818.132
1818.2844,131.915496,135.039199,0.49279999,1.87179994,0.6994,1818.2844
1818.4368,132.253204,130.087707,0.48089998,1.87109994,0.68279999,1818.4368
1818.5892,130.720703,124.695999,0.38499999,1.87279999,0.69300001,1818.5892
1818.7416,129.876403,125.1361,0.41800001,1.85839998,0.72579997,1818.7416
1818.894,133.789703,129.895095,0.37059998,1.84609997,0.66469997,1818.894
1819.0464,139.333602,135.754501,0.49470001,1.83570003,0.7026,1819.0464
1819.1988,140.879394,135.947006,0.56529998,1.82039999,0.70380002,1819.1988
1819.3512,140.964904,134.654098,0.52130001,1.82229995,0.69989997,1819.3512
1819.5036,144.199203,131.078002,0.46209999,1.82039999,0.75319999,1819.5036
1819.656,142.127304,129.262405,0.4783,1.82889997,0.75050002,1819.656
1819.8084,135.527801,128.244598,0.50859999,1.8233,0.7723,1819.8084
1819.9608,129.115097,129.895095,0.4336,1.82309997,0.76289999,1819.9608
1820.1132,129.876998,133.278701,0.437,1.81910002,0.76770001,1820.1132
1820.2656,130.8777,136.414703,0.46470001,1.82550001,0.70380002,1820.2656
1820.418,131.878295,137.322402,0.523,1.82790005,0.73659998,1820.418
1820.5704,132.953002,135.204299,0.42559999,1.86559998,0.699,1820.5704
1820.7228,136.687805,132.260803,0.4142,1.86129999,0.72780001,1820.7228
1820.8752,133.439804,129.234893,0.44029998,1.86459994,0.73269999,1820.8752
1821.0276,131.549697,126.759101,0.52969998,1.83879995,0.7152,1821.0276
1821.18,130.260498,126.566596,0.52039998,1.84290003,0.75169998,1821.18
1821.3324,130.677993,129.042297,0.44449999,1.85239994,0.77380001,1821.3324
1821.4848,131.1371,133.086105,0.38499999,1.85010004,0.74330002,1821.4848
1821.6372,131.457595,134.488998,0.3795,1.8585,0.73979997,1821.6372
1821.7896,130.657302,133.196105,0.4309,1.85510003,0.69569998,1821.7896
1821.942,129.856994,133.746307,0.43099999,1.86940002,0.70880001,1821.942
1822.0944,129.093093,132.535903,0.49239999,1.89789998,0.73339998,1822.0944
1822.2468,129.738403,132.7285,0.47799998,1.92939996,0.68099999,1822.2468
1822.3992,130.821502,129.702499,0.68589997,1.92569994,0.7572,1822.3992
1822.5516,131.548995,127.419296,0.62599998,1.89740002,0.83530002,1822.5516
1822.704,131.548995,125.411201,0.6757,1.86590003,0.88200002,1822.704
1822.8564,131.548995,124.943603,0.34310001,1.86049997,0.80059999,1822.8564
1823.0088,131.510192,127.969497,0.30439999,1.85459995,0.67019999,1823.0088
1823.1612,129.970596,131.270492,0.28529998,1.84979999,0.72219997,1823.1612
1823.3136,127.994598,138.422698,0.3666,1.84969997,0.74169999,1823.3136
1823.466,126.957199,142.163894,0.36439999,1.85989999,0.74089998,1823.466
1823.6184,126.167297,143.897003,0.3339,1.89909994,0.71670001,1823.6184
1823.7708,123.8749,138.670303,0.30630001,1.93499994,0.7055,1823.7708
1823.9232,121.575698,135.919494,0.26609998,1.93889999,0.66360002,1823.9232
1824.0756,119.723503,131.710693,0.2849,1.94799995,0.67779999,1824.0756
1824.228,121.056999,131.628204,0.29399999,1.9799,0.68209999,1824.228
1824.3804,122.420898,130.637893,0.35319998,2.04699993,0.65960001,1824.3804
1824.5328,124.884498,132.563507,0.4036,2.06809997,0.65399998,1824.5328
1824.6852,124.884498,130.720397,0.40459999,2.09130001,0.65429997,1824.6852
1824.8376,124.889099,127.034202,0.43470001,2.10199999,0.7716,1824.8376
1824.99,125.110702,122.550399,0.3759,2.11940002,1.07009994,1824.99
1825.1424,126.827697,125.136199,0.39809998,2.13579988,0.99730002,1825.1424
1825.2948,128.591796,130.390304,0.3989,2.13319993,0.90799999,1825.2948
1825.4472,130.362701,133.773803,0.35539999,2.13840007,0.78049999,1825.4472
1825.5996,130.903701,130.170196,0.30720001,2.12649989,0.77439999,1825.5996
1825.752,129.103302,122.907997,0.28029999,2.13989996,0.72299998,1825.752
1825.9044,127.314102,120.322196,0.34920001,2.1308,0.70490002,1825.9044
1826.0568,125.634803,123.650703,0.4203,2.14089989,0.68470001,1826.0568
1826.2092,125.385398,133.086105,0.43389999,2.13479995,0.65859997,1826.2092
1826.3616,126.305297,138.312805,0.3578,2.14079999,0.69080001,1826.3616
1826.514,129.287796,137.102401,0.3154,2.1393001,0.6875,1826.514
1826.6664,131.563003,134.544097,0.2696,2.14129996,0.67250001,1826.6664
1826.8188,132.158294,131.270599,0.32129999,2.1308,0.62650001,1826.8188
1826.9712,134.366302,133.856399,0.31259998,2.13289999,0.6613,1826.9712
1827.1236,132.380905,134.324005,0.39500001,2.12389993,0.6692,1827.1236
1827.276,135.665893,139.550598,0.423,2.11960005,0.68489998,1827.276
1827.4284,131.528701,137.432495,0.56029999,2.11129999,0.70099997,1827.4284
1827.5808,131.753494,135.699401,0.5683,2.12590003,0.73199999,1827.5808
1827.7332,126.017997,131.848297,0.4785,2.1235001,0.722,1827.7332
1827.8856,130.037292,131.105499,0.35969999,2.12969994,0.67589998,1827.8856
1828.038,125.101997,133.388702,0.30889999,2.13249993,0.74199998,1828.038
1828.1904,123.890502,136.414703,0.32570001,2.15549993,0.71350002,1828.1904
1828.3428,128.145492,142.824096,0.3777,2.13980007,0.68629997,1828.3428
1828.4952,132.400604,143.291793,0.44100001,2.12569999,0.7303,1828.4952
1828.6476,136.567199,141.998901,0.3817,2.12730002,0.69569998,1828.6476
1828.8,137.095306,139.550598,0.45239999,2.11610007,0.66970002,1828.8
1828.9524,128.493103,138.9729,0.48939999,2.0999,0.62879997,1828.9524
1829.1048,131.107498,138.505294,0.55290001,2.06319999,0.6473,1829.1048
1829.2572,130.228897,134.461502,0.51679998,2.07329988,0.6947,1829.2572
1829.4096,132.748092,130.527801,0.4616,2.08130002,0.68099999,1829.4096
1829.562,135.352706,128.877304,0.38029998,2.08899998,0.70939999,1829.562
1829.7144,133.871093,130.335296,0.36539998,2.09920001,0.70639997,1829.7144
1829.8668,127.8815,132.453399,0.38339999,2.12129998,0.6656,1829.8668
1830.0192,136.973403,135.396804,0.38370001,2.15240001,0.65210002,1830.0192
1830.1716,145.606994,139.798202,0.37220001,2.14079999,0.68980002,1830.1716
1830.324,136.688796,142.356506,0.368,2.0999,0.6958,1830.324
1830.4764,127.406303,141.338699,0.46169999,2.07610011,0.77429997,1830.4764
1830.6288,132.946395,139.605606,0.41019999,2.07590007,0.73180001,1830.6288
1830.7812,135.773895,140.238296,0.3817,2.08669996,0.72390002,1830.7812
1830.9336,64.8348999,143.264297,0.3486,2.07380008,0.67809998,1830.9336
1833.2196,128.883193,128.162094,0.45179998,1.88999998,0.59789997,1833.2196
1833.372,128.724304,129.895095,0.45919999,1.89400005,0.62419998,1833.372
1833.5244,122.550201,131.738204,0.48219999,1.89590001,0.66329997,1833.5244
1833.6768,119.671798,134.571502,0.47870001,1.89129996,0.67510002,1833.6768
1833.8292,121.515296,137.322402,0.50480002,1.89789998,0.67510002,1833.8292
1833.9816,128.080795,139.770706,0.44179999,1.91270005,0.62709999,1833.9816
1834.134,127.790199,137.129806,0.35899999,1.91530001,0.63819998,1834.134
1834.2864,127.685699,138.230194,0.4054,1.88999998,0.66540002,1834.2864
1834.4388,132.838897,136.139495,0.52549999,1.87030005,0.76179999,1834.4388
1834.5912,131.102493,137.404907,0.52509999,1.88170003,0.84439998,1834.5912
1834.7436,127.681297,136.937301,0.56419998,1.89450001,0.82840001,1834.7436
1834.896,124.602996,139.027893,0.3991,1.87979996,0.73949998,1834.896
1835.0484,119.689498,138.862899,0.4474,1.83519995,0.68510001,1835.0484
1835.2008,125.910003,139.688095,0.39419999,1.8125,0.62690001,1835.2008
1835.3532,125.945198,137.239898,0.4086,1.81659996,0.61799997,1835.3532
1835.5056,127.346801,133.113601,0.43579998,1.83790004,0.68449997,1835.5056
1835.658,129.254302,129.454895,0.4765,1.85039997,0.70539999,1835.658
1835.8104,130.892593,130.637802,0.61080002,1.8657,0.60500001,1835.8104
1835.9628,136.410003,133.746307,0.5683,1.85339999,0.98559999,1835.9628
1836.1152,131.107498,130.720397,0.53009998,1.86430001,0.6383,1836.1152
1836.2676,130.066802,129.619995,0.51099997,1.86829996,0.71909999,1836.2676
1836.42,126.503097,130.170196,0.46779999,1.91170001,0.70169997,1836.42
1836.5724,134.528106,135.837005,0.65679997,1.93570005,0.68229997,1836.5724
1836.7248,138.360794,136.194595,0.59670001,1.95930004,0.67419999,1836.7248
1836.8772,126.326301,136.3871,0.62529999,1.93350005,0.67580002,1836.8772
1837.0296,127.486503,133.196105,0.45239999,1.91400003,0.67400002,1837.0296
1837.182,128.627304,134.488998,0.53549998,1.9002,0.65170001,1837.182
1837.3344,129.043792,132.288299,0.59149998,1.90610003,0.64389997,1837.3344
1837.4868,130.5764,134.378997,0.54909998,1.89310002,0.62660002,1837.4868
1837.6392,131.509002,134.378997,0.3923,1.86249995,0.69199997,1837.6392
1837.7916,131.240097,138.862899,0.49540001,1.82939994,0.67799997,1837.7916
1837.944,135.298706,140.540893,0.57349997,1.83089995,0.70039999,1837.944
1838.0964,131.841903,141.173599,0.66439998,1.82480001,0.69169998,1838.0964
1838.2488,129.597595,137.7901,0.54220002,1.81239998,0.65670001,1838.2488
1838.4012,137.391799,136.689697,0.55870002,1.76259994,0.63319998,1838.4012
1838.5536,132.576202,136.332107,0.79009997,1.74319994,0.66299998,1838.5536
1838.706,128.617706,135.1492,0.53799998,1.7493,0.64939999,1838.706
1838.8584,128.617706,133.856292,0.50620001,1.80649995,0.64759999,1838.8584
1839.0108,128.720901,131.298004,0.3249,1.8894,0.58799999,1839.0108
1839.1632,132.723495,131.188003,0.29739999,1.9634,0.6656,1839.1632
1839.3156,134.469802,129.812606,0.29159998,1.98080003,0.56819999,1839.3156
1839.468,136.376907,127.969497,0.36959999,1.92130005,0.6006,1839.468
1839.6204,136.267395,126.1539,0.40169999,1.89690005,0.72820001,1839.6204
1839.7728,136.080001,124.503402,0.40290001,1.91120004,0.78179997,1839.7728
1839.9252,132.909393,123.293098,0.37459999,1.9799,0.90649998,1839.9252
1840.0776,130.163803,126.319,0.39019998,1.94219994,0.74419999,1840.0776
1840.23,129.663696,130.527801,0.38859999,1.88390004,0.57810002,1840.23
1840.3824,129.1846,138.807907,0.50569999,1.81490004,0.6243,1840.3824
1840.5348,129.5428,143.291793,0.61440002,1.83619999,0.67940002,1840.5348
1840.6872,131.043792,148.243301,0.58420002,1.87590003,0.69800001,1840.6872
1840.8396,132.573303,146.867904,0.39849999,1.88310003,0.66390001,1840.8396
1840.992,135.113693,140.733505,0.35820001,1.86539995,0.62199997,1840.992
1841.1444,134.346405,135.039199,0.34079998,1.83689999,0.62239998,1841.1444
1841.2968,131.671096,133.113601,0.3497,1.82449996,0.65710002,1841.2968
1841.4492,137.598098,136.854797,0.37509998,1.81799995,0.66519999,1841.4492
1841.6016,140.738693,138.890396,0.4271,1.79750001,0.67919999,1841.6016
1841.754,138.126205,141.173599,0.4296,1.77470004,0.64859998,1841.754
1841.9064,131.994094,141.916305,0.49369999,1.75849997,0.63349997,1841.9064
1842.0588,135.495101,144.392105,0.44449999,1.75250005,0.65960001,1842.0588
1842.2112,139.696105,144.557205,0.41659998,1.79139995,0.6423,1842.2112
1842.3636,141.617401,146.290206,0.39509999,1.82060003,0.63239997,1842.3636
1842.516,135.818099,149.398696,0.41029998,1.86819994,0.69950002,1842.516
1842.6684,137.598098,153.249893,0.46599999,1.88440001,0.68940001,1842.6684
1842.8208,140.782897,152.892196,0.40619999,1.90320003,0.65499997,1842.8208
1842.9732,139.974899,148.298294,0.37279999,1.87320005,0.66219997,1842.9732
1843.1256,137.8768,143.731903,0.3808,1.83570003,0.65679997,1843.1256
1843.278,136.958892,145.464904,0.53619998,1.79680001,0.66229999,1843.278
1843.4304,137.754104,146.482696,0.2811,1.79359996,0.71729999,1843.4304
1843.5828,131.951004,148.573394,0.34349998,1.80309998,0.72790002,1843.5828
1843.7352,126.4188,143.346801,0.5173,1.81340003,0.72579997,1843.7352
1843.8876,131.195907,138.312698,0.38749998,1.84319996,0.6915,1843.8876
1844.04,133.631698,134.103897,0.4023,1.87870001,0.67729997,1844.04
1844.1924,133.125106,134.021392,0.3923,1.78929996,0.64719998,1844.1924
1844.3448,135.372299,136.579696,0.4375,1.73950004,0.66030001,1844.3448
1844.4972,134.831405,135.947006,0.42699998,1.81229996,0.6872,1844.4972
