DEPTH,DT,GR,NPHI,RHOB,RT,DEPTH
2699.4,102.796,27.882,0.275,2.147,0.379,2699.4
2699.5,102.584,28.711,0.278,2.147,0.38,2699.5
2699.6,102.591,28.065,0.282,2.148,0.381,2699.6
2699.7,102.673,27.606,0.284,2.149,0.38,2699.7
2699.8,102.839,26.35,0.284,2.151,0.386,2699.8
2699.9,103.148,27.628,0.284,2.152,0.388,2699.9
2700.0,103.22,28.094,0.282,2.152,0.39,2700.0
2700.1,103.276,27.208,0.28,2.152,0.382,2700.1
2700.2,103.421,26.923,0.278,2.153,0.375,2700.2
2700.3,103.246,26.718,0.275,2.155,0.365,2700.3
2700.4,103.042,26.925,0.271,2.157,0.356,2700.4
2700.5,103.044,27.904,0.271,2.158,0.359,2700.5
2700.6,103.201,27.314,0.275,2.157,0.355,2700.6
2700.7,103.456,27.866,0.284,2.155,0.356,2700.7
2700.8,103.87,28.487,0.293,2.15,0.363,2700.8
2700.9,104.458,29.229,0.301,2.142,0.362,2700.9
2701.0,105.105,29.073,0.304,2.134,0.355,2701.0
2701.1,105.615,30.119,0.3,2.128,0.347,2701.1
2701.2,106.075,30.645,0.297,2.124,0.306,2701.2
2701.3,106.495,30.441,0.29,2.122,0.286,2701.3
2701.4,106.821,30.133,0.284,2.121,0.274,2701.4
2701.5,106.986,29.635,0.28,2.12,0.272,2701.5
2701.6,107.015,30.318,0.279,2.119,0.279,2701.6
2701.7,106.723,33.057,0.28,2.119,0.296,2701.7
2701.8,106.193,31.034,0.281,2.123,0.301,2701.8
2701.9,105.453,30.257,0.284,2.128,0.298,2701.9
2702.0,104.578,31.341,0.287,2.132,0.303,2702.0
2702.1,103.62,30.479,0.289,2.136,0.308,2702.1
2702.2,102.569,29.589,0.29,2.14,0.321,2702.2
2702.3,102.176,30.227,0.291,2.147,0.35,2702.3
2702.4,101.959,33.854,0.294,2.158,0.43,2702.4
2702.5,101.935,39.809,0.302,2.171,0.658,2702.5
2702.6,102.111,40.494,0.312,2.183,0.801,2702.6
2702.7,102.324,43.61,0.321,2.193,0.836,2702.7
2702.8,102.563,42.782,0.329,2.199,0.786,2702.8
2702.9,103.144,43.528,0.332,2.202,0.775,2702.9
2703.0,103.78,46.763,0.33,2.203,0.794,2703.0
2703.1,104.415,50.122,0.329,2.203,0.855,2703.1
2703.2,105.123,52.147,0.33,2.204,0.913,2703.2
2703.3,105.847,52.462,0.335,2.211,0.972,2703.3
2703.4,106.568,57.057,0.346,2.221,1.262,2703.4
2703.5,107.581,59.429,0.364,2.233,1.378,2703.5
2703.6,108.732,65.879,0.39,2.245,0.937,2703.6
2703.7,110.035,71.963,0.416,2.255,0.834,2703.7
2703.8,111.863,73.885,0.433,2.261,0.808,2703.8
2703.9,113.725,73.811,0.433,2.263,0.864,2703.9
2704.0,114.865,72.229,0.415,2.263,0.929,2704.0
2704.1,115.429,69.317,0.4,2.26,0.967,2704.1
2704.2,115.595,66.647,0.389,2.256,1.019,2704.2
2704.3,115.111,67.761,0.389,2.252,0.987,2704.3
2704.4,114.331,68.966,0.393,2.25,0.845,2704.4
2704.5,113.296,70.898,0.396,2.252,0.862,2704.5
2704.6,111.572,73.03,0.392,2.259,0.993,2704.6
2704.7,109.383,73.237,0.384,2.265,0.935,2704.7
2704.8,106.879,73.538,0.375,2.267,0.925,2704.8
2704.9,104.949,69.528,0.365,2.262,0.915,2704.9
2705.0,103.568,63.951,0.35,2.254,1.052,2705.0
2705.1,102.685,62.61,0.339,2.242,0.898,2705.1
2705.2,103.777,59.726,0.332,2.229,0.744,2705.2
2705.3,104.647,55.897,0.329,2.216,0.715,2705.3
2705.4,105.275,51.217,0.32,2.204,0.59,2705.4
2705.5,105.384,46.536,0.311,2.192,0.495,2705.5
2705.6,103.36,41.762,0.298,2.178,0.468,2705.6
2705.7,98.531,38.954,0.287,2.164,0.432,2705.7
2705.8,95.862,34.854,0.287,2.154,0.412,2705.8
2705.9,94.307,34.975,0.293,2.153,0.393,2705.9
2706.0,94.195,38.224,0.303,2.163,0.433,2706.0
2706.1,94.941,42.797,0.314,2.181,0.492,2706.1
2706.2,96.317,48.959,0.328,2.205,0.645,2706.2
2706.3,98.67,55.52,0.344,2.234,0.734,2706.3
2706.4,100.385,62.297,0.356,2.264,0.847,2706.4
2706.5,101.815,65.885,0.362,2.292,0.924,2706.5
2706.6,102.906,63.683,0.362,2.312,0.929,2706.6
2706.7,103.26,65.101,0.363,2.323,0.899,2706.7
2706.8,103.464,69.77,0.37,2.326,0.864,2706.8
2706.9,103.925,71.285,0.384,2.326,0.912,2706.9
2707.0,104.795,74.334,0.399,2.326,1.011,2707.0
2707.1,106.03,72.299,0.407,2.327,1.051,2707.1
2707.2,108.126,69.288,0.405,2.325,1.037,2707.2
2707.3,108.833,69.938,0.396,2.319,1.046,2707.3
2707.4,108.793,70.661,0.384,2.312,1.012,2707.4
2707.5,108.477,66.023,0.368,2.303,0.949,2707.5
2707.6,108.023,60.804,0.348,2.294,0.966,2707.6
2707.7,107.554,58.303,0.327,2.283,0.921,2707.7
2707.8,107.77,55.566,0.306,2.27,0.89,2707.8
2707.9,107.823,50.345,0.291,2.26,0.626,2707.9
2708.0,107.733,45.506,0.281,2.253,0.61,2708.0
2708.1,107.271,40.264,0.275,2.251,0.594,2708.1
2708.2,106.653,37.516,0.273,2.25,0.575,2708.2
2708.3,105.889,36.939,0.274,2.245,0.537,2708.3
2708.4,105.11,35.525,0.275,2.238,0.541,2708.4
2708.5,104.376,33.131,0.274,2.23,0.581,2708.5
2708.6,103.693,32.658,0.274,2.224,0.621,2708.6
2708.7,103.566,32.949,0.276,2.22,0.608,2708.7
2708.8,103.497,34.859,0.295,2.219,0.577,2708.8
2708.9,103.468,39.514,0.32,2.217,0.652,2708.9
2709.0,102.774,44.082,0.349,2.213,0.665,2709.0
2709.1,102.38,51.273,0.374,2.209,0.677,2709.1
2709.2,102.602,58.981,0.387,2.208,0.625,2709.2
2709.3,103.016,61.068,0.394,2.21,0.651,2709.3
2709.4,103.483,60.052,0.39,2.216,0.669,2709.4
2709.5,103.987,59.202,0.381,2.222,0.664,2709.5
2709.6,104.347,56.383,0.366,2.227,0.707,2709.6
2709.7,104.353,53.444,0.354,2.232,0.737,2709.7
2709.8,103.542,49.659,0.339,2.242,0.794,2709.8
2709.9,102.661,47.129,0.325,2.255,0.798,2709.9
2710.0,101.74,44.314,0.321,2.266,0.8,2710.0
2710.1,100.757,43.871,0.321,2.27,0.803,2710.1
2710.2,100.774,43.954,0.324,2.268,0.79,2710.2
2710.3,101.034,43.634,0.33,2.263,0.715,2710.3
2710.4,100.558,45.474,0.332,2.261,0.836,2710.4
2710.5,101.493,45.961,0.336,2.263,0.843,2710.5
2710.6,102.943,46.272,0.341,2.266,0.808,2710.6
2710.7,103.075,49.164,0.346,2.27,0.755,2710.7
2710.8,103.138,53.066,0.352,2.275,0.629,2710.8
2710.9,103.112,54.045,0.344,2.28,0.552,2710.9
2711.0,102.63,50.737,0.32,2.286,0.607,2711.0
2711.1,101.406,45.322,0.296,2.291,0.703,2711.1
2711.2,99.753,41.724,0.279,2.295,0.902,2711.2
2711.3,101.388,41.335,0.269,2.299,0.872,2711.3
2711.4,102.191,42.099,0.275,2.304,0.842,2711.4
2711.5,102.215,43.819,0.291,2.311,0.937,2711.5
2711.6,102.134,44.029,0.313,2.32,1.05,2711.6
2711.7,102.36,49.692,0.341,2.331,0.97,2711.7
2711.8,102.934,53.759,0.355,2.342,0.814,2711.8
2711.9,103.393,56.127,0.367,2.349,0.862,2711.9
2712.0,103.19,57.781,0.372,2.352,0.915,2712.0
2712.1,102.084,58.26,0.375,2.348,0.913,2712.1
2712.2,98.895,56.663,0.374,2.337,0.91,2712.2
2712.3,96.891,52.122,0.358,2.322,0.984,2712.3
2712.4,97.279,49.543,0.333,2.312,1.072,2712.4
2712.5,97.836,44.796,0.298,2.318,1.424,2712.5
2712.6,97.516,42.801,0.262,2.341,2.317,2712.6
2712.7,95.314,42.92,0.229,2.369,3.767,2712.7
2712.8,96.712,44.227,0.209,2.386,4.046,2712.8
2712.9,97.644,45.579,0.197,2.381,1.894,2712.9
2713.0,95.025,48.164,0.2,2.355,0.957,2713.0
2713.1,97.126,46.628,0.225,2.319,0.819,2713.1
2713.2,99.917,47.074,0.269,2.283,0.756,2713.2
2713.3,99.806,47.999,0.315,2.255,0.722,2713.3
2713.4,101.948,48.145,0.351,2.235,0.803,2713.4
2713.5,104.538,47.798,0.376,2.222,0.836,2713.5
2713.6,104.888,45.325,0.382,2.212,1.009,2713.6
2713.7,107.375,46.117,0.38,2.202,0.862,2713.7
2713.8,110.904,44.285,0.382,2.191,0.878,2713.8
2713.9,113.941,44.505,0.388,2.182,1.15,2713.9
2714.0,116.67,44.656,0.394,2.172,2.644,2714.0
2714.1,118.876,43.304,0.401,2.162,2.215,2714.1
2714.2,117.612,42.731,0.4,2.149,1.519,2714.2
2714.3,117.06,42.568,0.399,2.137,1.003,2714.3
2714.4,116.89,44.686,0.39,2.129,0.657,2714.4
2714.5,112.189,44.424,0.38,2.124,0.39,2714.5
2714.6,109.575,43.383,0.373,2.121,0.39,2714.6
2714.7,108.942,43.395,0.364,2.119,0.823,2714.7
2714.8,106.925,41.713,0.352,2.116,2.265,2714.8
2714.9,103.291,37.465,0.325,2.114,2.774,2714.9
2715.0,97.815,32.479,0.286,2.119,4.266,2715.0
2715.1,92.13,30.695,0.237,2.137,6.5,2715.1
2715.2,85.652,29.569,0.191,2.177,7.551,2715.2
2715.3,78.086,28.888,0.15,2.237,8.956,2715.3
2715.4,73.881,30.327,0.126,2.304,5.86,2715.4
2715.5,70.092,29.382,0.115,2.361,4.691,2715.5
2715.6,66.325,29.728,0.111,2.401,3.926,2715.6
2715.7,63.907,29.596,0.115,2.429,3.681,2715.7
2715.8,61.868,31.232,0.117,2.447,3.389,2715.8
2715.9,60.11,34.453,0.125,2.457,2.762,2715.9
2716.0,61.83,37.671,0.142,2.457,1.932,2716.0
2716.1,64.022,40.65,0.169,2.442,1.668,2716.1
2716.2,65.107,42.559,0.216,2.412,1.485,2716.2
2716.3,68.436,40.463,0.268,2.368,1.563,2716.3
2716.4,72.909,41.159,0.316,2.317,1.667,2716.4
2716.5,78.731,40.011,0.347,2.268,1.588,2716.5
2716.6,89.472,39.613,0.361,2.23,1.558,2716.6
2716.7,101.496,42.978,0.367,2.206,1.406,2716.7
2716.8,109.729,43.023,0.365,2.195,1.151,2716.8
2716.9,115.289,42.373,0.367,2.191,1.001,2716.9
2717.0,118.994,42.933,0.371,2.191,0.894,2717.0
2717.1,119.757,43.522,0.377,2.191,0.899,2717.1
2717.2,118.341,42.826,0.382,2.19,0.998,2717.2
2717.3,115.624,43.602,0.382,2.189,1.118,2717.3
2717.4,114.319,45.192,0.377,2.192,1.09,2717.4
2717.5,111.245,46.855,0.377,2.198,1.073,2717.5
2717.6,106.933,48.932,0.383,2.208,0.99,2717.6
2717.7,107.639,48.809,0.39,2.218,0.941,2717.7
2717.8,108.469,49.904,0.392,2.227,0.897,2717.8
2717.9,109.419,51.334,0.387,2.231,0.834,2717.9
2718.0,110.167,52.114,0.379,2.232,0.788,2718.0
2718.1,111.642,53.755,0.374,2.235,0.812,2718.1
2718.2,113.97,51.85,0.371,2.241,0.882,2718.2
2718.3,113.531,52.249,0.371,2.251,1.0,2718.3
2718.4,112.213,55.109,0.372,2.263,1.196,2718.4
2718.5,109.911,57.622,0.372,2.274,1.295,2718.5
2718.6,106.054,56.115,0.371,2.281,1.279,2718.6
2718.7,103.626,55.195,0.37,2.283,1.151,2718.7
2718.8,104.025,54.253,0.372,2.283,1.146,2718.8
2718.9,105.229,52.516,0.377,2.282,1.165,2718.9
2719.0,106.488,51.45,0.375,2.28,1.267,2719.0
2719.1,107.538,52.24,0.367,2.279,1.331,2719.1
2719.2,107.559,54.134,0.357,2.281,1.508,2719.2
2719.3,107.059,54.289,0.352,2.289,1.513,2719.3
2719.4,105.871,53.594,0.355,2.298,1.399,2719.4
2719.5,103.836,55.013,0.357,2.307,1.148,2719.5
2719.6,100.999,56.194,0.355,2.313,0.826,2719.6
2719.7,96.365,58.302,0.355,2.316,0.806,2719.7
2719.8,94.477,60.77,0.356,2.319,0.696,2719.8
2719.9,93.948,58.66,0.355,2.321,0.696,2719.9
2720.0,94.2,55.052,0.351,2.323,0.789,2720.0
2720.1,97.727,49.884,0.336,2.325,0.872,2720.1
2720.2,102.741,46.822,0.313,2.329,1.317,2720.2
2720.3,105.744,48.793,0.278,2.336,1.848,2720.3
2720.4,106.429,41.015,0.238,2.347,1.78,2720.4
2720.5,105.476,36.37,0.2,2.358,1.608,2720.5
2720.6,103.347,34.495,0.175,2.368,1.451,2720.6
2720.7,99.197,31.196,0.159,2.376,1.399,2720.7
2720.8,93.544,28.787,0.152,2.382,1.454,2720.8
2720.9,92.268,28.56,0.15,2.388,1.529,2720.9
2721.0,89.158,29.767,0.149,2.394,1.624,2721.0
2721.1,84.249,33.783,0.149,2.399,1.707,2721.1
2721.2,82.301,37.215,0.153,2.401,1.733,2721.2
2721.3,80.859,43.933,0.162,2.402,1.579,2721.3
2721.4,79.951,47.65,0.177,2.401,1.322,2721.4
2721.5,80.231,53.138,0.203,2.399,1.248,2721.5
2721.6,79.866,56.602,0.235,2.393,1.122,2721.6
2721.7,78.448,57.69,0.267,2.384,1.207,2721.7
2721.8,76.911,56.847,0.291,2.376,1.499,2721.8
2721.9,75.347,54.907,0.301,2.374,1.385,2721.9
2722.0,73.761,52.47,0.303,2.381,1.243,2722.0
2722.1,72.428,53.187,0.291,2.393,2.046,2722.1
2722.2,71.259,52.534,0.271,2.405,3.115,2722.2
2722.3,70.345,50.418,0.247,2.418,3.294,2722.3
2722.4,70.015,51.316,0.228,2.434,3.043,2722.4
2722.5,69.902,57.727,0.23,2.452,2.791,2722.5
2722.6,69.959,64.131,0.232,2.469,2.035,2722.6
2722.7,70.646,67.414,0.256,2.471,1.266,2722.7
2722.8,71.282,67.042,0.281,2.462,0.924,2722.8
2722.9,70.943,70.117,0.302,2.448,0.871,2722.9
2723.0,70.394,68.327,0.318,2.432,1.042,2723.0
2723.1,69.704,65.022,0.327,2.419,1.084,2723.1
2723.2,68.771,56.728,0.33,2.409,0.819,2723.2
2723.3,68.621,47.777,0.333,2.397,0.566,2723.3
2723.4,68.946,41.775,0.328,2.374,0.342,2723.4
2723.5,69.589,37.55,0.317,2.335,0.304,2723.5
2723.6,70.63,39.35,0.307,2.284,0.316,2723.6
2723.7,72.028,38.873,0.297,2.232,0.325,2723.7
2723.8,74.525,37.302,0.29,2.196,0.333,2723.8
2723.9,77.717,38.58,0.285,2.178,0.342,2723.9
2724.0,81.511,37.143,0.282,2.175,0.342,2724.0
2724.1,86.473,34.738,0.28,2.177,0.336,2724.1
2724.2,90.774,34.461,0.278,2.179,0.301,2724.2
2724.3,94.417,34.842,0.276,2.178,0.29,2724.3
2724.4,96.16,34.793,0.274,2.174,0.294,2724.4
2724.5,96.775,33.101,0.27,2.167,0.299,2724.5
2724.6,96.08,33.381,0.266,2.159,0.309,2724.6
2724.7,94.174,32.93,0.265,2.152,0.314,2724.7
2724.8,92.114,32.902,0.265,2.149,0.355,2724.8
2724.9,89.965,32.314,0.266,2.15,0.382,2724.9
2725.0,88.799,32.764,0.265,2.153,0.4,2725.0
2725.1,88.328,31.313,0.269,2.157,0.404,2725.1
2725.2,88.868,30.441,0.271,2.161,0.375,2725.2
2725.3,89.637,32.886,0.27,2.165,0.367,2725.3
2725.4,90.518,34.002,0.266,2.171,0.376,2725.4
2725.5,91.543,31.293,0.258,2.178,0.39,2725.5
2725.6,92.38,30.724,0.252,2.189,0.387,2725.6
2725.7,93.136,30.865,0.248,2.201,0.377,2725.7
2725.8,93.805,31.226,0.247,2.211,0.369,2725.8
2725.9,94.224,29.97,0.244,2.216,0.361,2725.9
2726.0,94.492,29.221,0.242,2.216,0.352,2726.0
2726.1,94.536,30.71,0.241,2.214,0.352,2726.1
2726.2,94.414,32.417,0.243,2.213,0.351,2726.2
2726.3,94.262,32.71,0.248,2.212,0.371,2726.3
2726.4,94.346,33.586,0.253,2.213,0.42,2726.4
2726.5,94.763,34.452,0.257,2.215,0.466,2726.5
2726.6,95.425,34.674,0.261,2.222,0.419,2726.6
2726.7,96.522,34.091,0.266,2.232,0.349,2726.7
2726.8,97.576,34.342,0.272,2.235,0.282,2726.8
2726.9,98.575,33.908,0.275,2.223,0.276,2726.9
2727.0,99.222,34.954,0.277,2.199,0.276,2727.0
2727.1,99.682,34.586,0.277,2.174,0.285,2727.1
2727.2,99.983,35.52,0.278,2.158,0.289,2727.2
2727.3,100.203,35.786,0.279,2.151,0.294,2727.3
2727.4,100.415,35.885,0.28,2.15,0.297,2727.4
2727.5,100.618,35.156,0.278,2.15,0.297,2727.5
2727.6,100.838,35.703,0.274,2.151,0.292,2727.6
2727.7,100.987,35.732,0.27,2.155,0.288,2727.7
2727.8,101.049,35.346,0.269,2.159,0.292,2727.8
2727.9,101.137,36.552,0.27,2.163,0.298,2727.9
2728.0,101.018,37.811,0.272,2.166,0.305,2728.0
2728.1,100.586,36.272,0.275,2.168,0.307,2728.1
2728.2,100.127,35.076,0.277,2.169,0.304,2728.2
2728.3,99.828,33.55,0.278,2.171,0.304,2728.3
2728.4,99.829,33.47,0.275,2.172,0.303,2728.4
2728.5,100.027,34.274,0.273,2.173,0.304,2728.5
2728.6,100.384,33.897,0.274,2.174,0.304,2728.6
2728.7,101.013,33.494,0.272,2.175,0.3,2728.7
2728.8,101.122,34.301,0.27,2.175,0.3,2728.8
2728.9,101.141,35.707,0.266,2.174,0.301,2728.9
2729.0,101.324,36.544,0.263,2.173,0.299,2729.0
2729.1,101.411,36.239,0.264,2.173,0.299,2729.1
2729.2,101.481,35.396,0.268,2.176,0.299,2729.2
2729.3,101.616,33.432,0.272,2.179,0.297,2729.3
2729.4,101.619,32.888,0.27,2.181,0.297,2729.4
2729.5,101.549,33.058,0.27,2.181,0.297,2729.5
2729.6,101.417,31.927,0.271,2.179,0.296,2729.6
2729.7,101.184,32.859,0.273,2.175,0.295,2729.7
2729.8,100.857,34.12,0.275,2.172,0.296,2729.8
2729.9,100.247,33.253,0.275,2.172,0.297,2729.9
2730.0,99.743,31.977,0.272,2.172,0.298,2730.0
2730.1,99.327,31.348,0.269,2.172,0.298,2730.1
2730.2,99.111,31.75,0.269,2.173,0.298,2730.2
2730.3,99.088,31.656,0.271,2.174,0.298,2730.3
2730.4,99.233,32.542,0.274,2.176,0.3,2730.4
2730.5,99.561,33.292,0.274,2.177,0.302,2730.5
2730.6,99.768,32.897,0.273,2.175,0.302,2730.6
2730.7,99.85,31.805,0.271,2.172,0.3,2730.7
2730.8,100.155,30.824,0.269,2.168,0.3,2730.8
2730.9,100.407,31.457,0.266,2.166,0.302,2730.9
2731.0,100.583,29.74,0.264,2.165,0.299,2731.0
2731.1,100.764,30.362,0.261,2.166,0.299,2731.1
2731.2,100.914,32.185,0.261,2.168,0.301,2731.2
2731.3,101.017,32.844,0.264,2.169,0.301,2731.3
2731.4,100.835,32.868,0.269,2.168,0.301,2731.4
2731.5,100.641,32.254,0.274,2.167,0.3,2731.5
2731.6,100.502,30.218,0.277,2.167,0.301,2731.6
2731.7,100.426,28.751,0.277,2.169,0.303,2731.7
2731.8,100.44,30.127,0.276,2.172,0.301,2731.8
2731.9,100.63,28.826,0.274,2.175,0.301,2731.9
2732.0,100.713,28.313,0.269,2.177,0.301,2732.0
2732.1,100.724,29.273,0.261,2.178,0.304,2732.1
2732.2,100.608,29.054,0.255,2.179,0.305,2732.2
2732.3,100.326,30.618,0.254,2.18,0.305,2732.3
2732.4,100.007,32.304,0.256,2.18,0.307,2732.4
2732.5,99.784,33.175,0.259,2.18,0.306,2732.5
2732.6,99.664,33.321,0.261,2.181,0.304,2732.6
2732.7,99.58,31.109,0.258,2.183,0.303,2732.7
2732.8,99.438,30.653,0.256,2.185,0.303,2732.8
2732.9,99.319,31.439,0.255,2.186,0.304,2732.9
2733.0,99.203,31.001,0.256,2.186,0.306,2733.0
2733.1,99.006,28.76,0.259,2.186,0.307,2733.1
2733.2,98.876,29.215,0.265,2.188,0.307,2733.2
2733.3,98.8,29.458,0.268,2.191,0.308,2733.3
2733.4,98.83,28.684,0.267,2.194,0.311,2733.4
2733.5,98.869,28.776,0.264,2.193,0.312,2733.5
2733.6,98.919,31.038,0.261,2.19,0.309,2733.6
2733.7,99.129,30.063,0.258,2.188,0.306,2733.7
2733.8,99.202,30.084,0.257,2.187,0.306,2733.8
2733.9,99.131,30.82,0.255,2.187,0.31,2733.9
2734.0,99.242,30.607,0.252,2.187,0.309,2734.0
2734.1,99.314,29.842,0.249,2.189,0.309,2734.1
2734.2,99.329,29.13,0.249,2.193,0.308,2734.2
2734.3,99.334,30.621,0.249,2.199,0.307,2734.3
2734.4,99.35,31.006,0.249,2.203,0.308,2734.4
2734.5,99.382,33.059,0.252,2.204,0.308,2734.5
2734.6,99.242,32.959,0.256,2.202,0.309,2734.6
2734.7,99.174,31.043,0.256,2.201,0.316,2734.7
2734.8,99.296,29.798,0.256,2.202,0.318,2734.8
2734.9,99.437,30.48,0.252,2.206,0.321,2734.9
2735.0,99.617,30.842,0.25,2.21,0.319,2735.0
2735.1,99.879,29.875,0.249,2.212,0.317,2735.1
2735.2,99.859,29.465,0.251,2.211,0.316,2735.2
2735.3,99.749,28.042,0.252,2.209,0.316,2735.3
2735.4,99.619,29.679,0.253,2.208,0.317,2735.4
2735.5,99.436,28.621,0.253,2.206,0.314,2735.5
2735.6,99.268,28.545,0.253,2.204,0.314,2735.6
2735.7,99.242,29.305,0.253,2.201,0.321,2735.7
2735.8,99.302,28.505,0.25,2.2,0.323,2735.8
2735.9,99.368,30.448,0.244,2.201,0.32,2735.9
2736.0,99.246,29.819,0.239,2.205,0.32,2736.0
2736.1,99.073,29.515,0.237,2.21,0.32,2736.1
2736.2,98.853,30.596,0.242,2.213,0.317,2736.2
2736.3,98.486,29.474,0.249,2.214,0.317,2736.3
2736.4,98.228,29.882,0.254,2.213,0.313,2736.4
2736.5,98.043,30.644,0.256,2.212,0.315,2736.5
2736.6,97.773,29.769,0.254,2.212,0.318,2736.6
2736.7,97.954,28.775,0.253,2.21,0.319,2736.7
2736.8,98.526,29.931,0.253,2.208,0.316,2736.8
2736.9,98.882,32.588,0.249,2.207,0.311,2736.9
2737.0,99.156,33.731,0.25,2.207,0.31,2737.0
2737.1,99.348,31.543,0.247,2.207,0.31,2737.1
2737.2,99.474,31.458,0.244,2.206,0.307,2737.2
2737.3,99.378,30.848,0.249,2.202,0.309,2737.3
2737.4,99.002,30.6,0.251,2.198,0.311,2737.4
2737.5,98.833,30.925,0.251,2.196,0.311,2737.5
2737.6,98.718,30.924,0.25,2.197,0.312,2737.6
2737.7,98.658,30.409,0.25,2.2,0.313,2737.7
2737.8,98.755,31.13,0.252,2.203,0.313,2737.8
2737.9,98.909,32.316,0.255,2.203,0.306,2737.9
2738.0,99.123,31.159,0.257,2.2,0.301,2738.0
2738.1,99.221,32.276,0.256,2.196,0.3,2738.1
2738.2,99.371,32.078,0.251,2.194,0.302,2738.2
2738.3,99.711,32.19,0.245,2.194,0.299,2738.3
2738.4,99.827,32.046,0.241,2.195,0.291,2738.4
2738.5,99.896,31.058,0.243,2.196,0.292,2738.5
2738.6,100.026,28.631,0.248,2.196,0.293,2738.6
2738.7,100.129,27.671,0.254,2.196,0.297,2738.7
2738.8,100.195,27.601,0.258,2.198,0.295,2738.8
2738.9,100.148,26.929,0.26,2.2,0.295,2738.9
2739.0,100.076,27.205,0.261,2.201,0.293,2739.0
2739.1,99.972,27.5,0.261,2.2,0.294,2739.1
2739.2,99.753,26.105,0.261,2.198,0.294,2739.2
2739.3,99.622,26.372,0.261,2.195,0.295,2739.3
2739.4,99.545,26.291,0.257,2.192,0.295,2739.4
2739.5,99.491,26.794,0.251,2.189,0.299,2739.5
2739.6,99.569,28.24,0.246,2.188,0.302,2739.6
2739.7,99.75,28.507,0.244,2.191,0.302,2739.7
2739.8,100.039,28.026,0.247,2.196,0.303,2739.8
2739.9,100.415,27.18,0.252,2.198,0.3,2739.9
2740.0,100.867,28.47,0.255,2.195,0.299,2740.0
2740.1,101.251,28.261,0.257,2.191,0.303,2740.1
2740.2,101.67,28.047,0.259,2.187,0.305,2740.2
2740.3,102.127,27.748,0.262,2.184,0.304,2740.3
2740.4,102.779,28.36,0.265,2.18,0.299,2740.4
2740.5,103.465,28.73,0.266,2.176,0.292,2740.5
2740.6,104.184,28.342,0.263,2.174,0.289,2740.6
2740.7,104.762,27.955,0.261,2.172,0.285,2740.7
2740.8,105.247,27.598,0.261,2.171,0.28,2740.8
2740.9,105.605,26.059,0.264,2.171,0.279,2740.9
2741.0,105.771,26.716,0.27,2.171,0.286,2741.0
2741.1,105.802,29.302,0.273,2.171,0.284,2741.1
2741.2,105.63,27.829,0.27,2.17,0.283,2741.2
2741.3,105.389,29.528,0.262,2.17,0.292,2741.3
2741.4,105.055,27.595,0.254,2.174,0.311,2741.4
2741.5,104.532,28.315,0.252,2.183,0.328,2741.5
2741.6,104.067,28.402,0.25,2.195,0.335,2741.6
2741.7,103.694,28.825,0.251,2.207,0.363,2741.7
2741.8,103.558,32.623,0.259,2.215,0.405,2741.8
2741.9,103.677,37.141,0.277,2.22,0.427,2741.9
2742.0,103.934,43.811,0.306,2.227,0.476,2742.0
2742.1,104.345,51.687,0.341,2.241,0.598,2742.1
2742.2,104.882,61.544,0.369,2.264,0.827,2742.2
2742.3,105.554,66.014,0.378,2.293,0.969,2742.3
2742.4,106.659,67.637,0.373,2.321,0.96,2742.4
2742.5,108.163,70.602,0.367,2.345,0.924,2742.5
2742.6,109.954,70.689,0.367,2.363,0.862,2742.6
2742.7,112.157,74.113,0.374,2.373,0.828,2742.7
2742.8,114.148,71.766,0.383,2.374,0.79,2742.8
2742.9,115.938,68.813,0.388,2.37,0.784,2742.9
2743.0,116.9,68.828,0.386,2.363,0.801,2743.0
2743.1,117.396,65.906,0.382,2.358,0.834,2743.1
2743.2,117.471,64.806,0.378,2.356,0.84,2743.2
2743.3,117.296,67.646,0.374,2.353,0.824,2743.3
2743.4,117.222,65.206,0.367,2.35,0.806,2743.4
2743.5,117.26,65.732,0.354,2.348,0.844,2743.5
2743.6,117.315,64.993,0.339,2.348,0.915,2743.6
2743.7,117.441,63.691,0.323,2.353,1.026,2743.7
2743.8,117.66,59.899,0.304,2.363,1.069,2743.8
2743.9,116.922,57.082,0.286,2.379,1.518,2743.9
2744.0,115.985,57.02,0.272,2.397,2.235,2744.0
2744.1,114.89,58.647,0.276,2.41,2.27,2744.1
2744.2,114.719,60.561,0.298,2.413,1.488,2744.2
2744.3,114.768,61.533,0.324,2.403,1.138,2744.3
2744.4,114.946,60.465,0.34,2.384,0.919,2744.4
2744.5,114.372,58.222,0.335,2.366,0.91,2744.5
2744.6,113.423,55.856,0.314,2.358,0.991,2744.6
2744.7,111.977,52.51,0.283,2.365,1.329,2744.7
2744.8,107.517,46.702,0.262,2.386,1.48,2744.8
2744.9,103.304,44.992,0.26,2.409,1.693,2744.9
2745.0,102.937,48.727,0.269,2.42,1.358,2745.0
2745.1,99.736,51.202,0.284,2.412,0.976,2745.1
2745.2,97.211,49.742,0.289,2.393,1.003,2745.2
2745.3,102.478,51.371,0.286,2.377,1.313,2745.3
2745.4,100.325,48.808,0.282,2.378,1.479,2745.4
2745.5,95.151,49.028,0.286,2.392,1.428,2745.5
2745.6,94.356,48.252,0.3,2.408,1.133,2745.6
2745.7,96.765,49.319,0.315,2.412,0.912,2745.7
2745.8,100.983,52.244,0.328,2.399,0.868,2745.8
